user_id,segment,plan_type,country,acquisition_channel,tenure_days,monthly_spend_usd,is_mobile_primary
u0003916,casual,starter,US,referral,482,59.39,0
u0003917,new_user,free,US,organic,151,0.0,1
u0003918,casual,free,DE,social,1480,0.0,0
u0003919,new_user,free,FR,referral,183,0.0,0
u0003920,power_user,free,NL,email,621,0.0,0
u0003921,casual,pro,CA,referral,97,21.67,0
u0003922,new_user,free,US,social,1126,0.0,1
u0003923,at_risk,free,GB,email,923,0.0,1
u0003924,at_risk,free,US,social,1796,0.0,0
u0003925,casual,free,US,social,521,0.0,1
u0003926,at_risk,free,FR,referral,1462,0.0,1
u0003927,at_risk,starter,NL,social,347,69.4,1
u0003928,new_user,pro,NL,direct,1559,54.41,1
u0003929,casual,starter,BR,organic,696,40.74,0
u0003930,casual,free,IN,social,1635,0.0,0
u0003931,at_risk,starter,US,organic,1553,17.18,1
u0003932,new_user,free,US,organic,919,0.0,0
u0003933,power_user,free,NL,organic,1541,0.0,0
u0003934,new_user,enterprise,CA,organic,463,19.92,1
u0003935,at_risk,free,FR,direct,185,0.0,0
u0003936,power_user,starter,IN,email,1519,73.1,0
u0003937,power_user,free,DE,direct,1375,0.0,0
u0003938,casual,free,US,referral,1375,0.0,1
u0003939,power_user,pro,DE,social,1580,122.48,0
u0003940,at_risk,free,GB,paid_search,736,0.0,1
u0003941,at_risk,pro,NL,email,723,117.04,0
u0003942,power_user,free,GB,organic,1745,0.0,0
u0003943,new_user,free,US,paid_search,1401,0.0,1
u0003944,power_user,starter,AU,organic,1760,92.2,1
u0003945,at_risk,starter,US,social,1243,32.07,1
u0003946,new_user,pro,GB,paid_search,677,10.88,1
u0003947,new_user,free,NL,paid_search,971,0.0,1
u0003948,champion,starter,GB,direct,521,103.5,0
u0003949,casual,free,NL,social,382,0.0,1
u0003950,new_user,starter,US,organic,1009,147.63,0
u0003951,casual,free,US,referral,963,0.0,1
u0003952,at_risk,free,US,email,263,0.0,0
u0003953,casual,free,GB,direct,1289,0.0,1
u0003954,new_user,pro,GB,social,554,60.2,0
u0003955,new_user,starter,US,organic,279,92.58,0
u0003956,casual,starter,NL,email,846,31.27,0
u0003957,new_user,free,GB,referral,545,0.0,0
u0003958,new_user,starter,CA,paid_search,1369,12.43,0
u0003959,new_user,starter,DE,organic,777,58.48,1
u0003960,casual,free,AU,referral,1241,0.0,1
u0003961,power_user,free,US,referral,1257,0.0,1
u0003962,casual,enterprise,FR,direct,864,132.02,1
u0003963,power_user,free,IN,direct,1402,0.0,0
u0003964,casual,pro,IN,paid_search,470,14.48,1
u0003965,new_user,starter,US,paid_search,447,90.33,0
u0003966,at_risk,pro,GB,direct,797,37.25,1
u0003967,new_user,free,AU,organic,1189,0.0,0
u0003968,casual,pro,GB,paid_search,1393,141.74,1
u0003969,new_user,free,GB,paid_search,848,0.0,1
u0003970,champion,starter,CA,email,695,33.71,0
u0003971,new_user,free,NL,paid_search,1338,0.0,0
u0003972,champion,starter,US,organic,1441,79.45,1
u0003973,casual,starter,NL,paid_search,1109,67.86,0
u0003974,casual,free,DE,referral,1418,0.0,0
u0003975,casual,starter,US,organic,674,145.45,0
u0003976,power_user,pro,US,email,316,24.41,1
u0003977,at_risk,free,NL,organic,1424,0.0,0
u0003978,at_risk,free,JP,organic,1013,0.0,0
u0003979,power_user,free,NL,direct,362,0.0,0
u0003980,power_user,starter,US,referral,1495,77.21,0
u0003981,new_user,pro,GB,direct,332,70.55,1
u0003982,at_risk,free,FR,social,1716,0.0,0
u0003983,power_user,pro,GB,social,23,36.99,0
u0003984,champion,free,US,referral,1485,0.0,1
u0003985,casual,starter,NL,email,671,59.03,1
u0003986,at_risk,starter,GB,organic,893,89.75,1
u0003987,new_user,starter,GB,email,363,1.5,0
u0003988,power_user,starter,US,email,690,25.46,1
u0003989,casual,pro,BR,direct,304,40.45,1
u0003990,casual,starter,US,organic,677,82.54,1
u0003991,power_user,starter,DE,email,547,14.41,1
u0003992,casual,enterprise,FR,paid_search,1158,64.06,1
u0003993,power_user,starter,NL,email,1253,64.72,0
u0003994,casual,free,FR,paid_search,947,0.0,0
u0003995,power_user,free,US,email,734,0.0,0
u0003996,power_user,starter,NL,referral,5,28.88,1
u0003997,at_risk,starter,CA,referral,581,137.67,0
u0003998,casual,pro,GB,social,428,26.52,0
u0003999,new_user,enterprise,NL,referral,768,111.93,0
u0004000,power_user,pro,US,social,864,109.88,1
u0004001,at_risk,free,GB,email,5,0.0,0
u0004002,at_risk,free,US,organic,1594,0.0,0
u0004003,new_user,free,US,paid_search,844,0.0,0
u0004004,power_user,enterprise,BR,social,1237,45.74,1
u0004005,new_user,free,US,referral,1619,0.0,0
u0004006,power_user,free,DE,email,1237,0.0,0
u0004007,casual,free,GB,social,121,0.0,1
u0004008,casual,free,GB,paid_search,1818,0.0,1
u0004009,new_user,starter,FR,referral,1122,80.96,1
u0004010,casual,free,US,organic,1319,0.0,0
u0004011,new_user,free,US,direct,304,0.0,1
u0004012,casual,free,FR,referral,1143,0.0,0
u0004013,new_user,free,US,referral,425,0.0,1
u0004014,new_user,free,CA,email,1543,0.0,0
u0004015,power_user,starter,US,email,1225,92.2,0
u0004016,casual,free,CA,direct,568,0.0,0
u0004017,casual,starter,US,referral,1511,134.3,0
u0004018,at_risk,starter,US,social,1812,73.66,0
u0004019,casual,free,JP,paid_search,656,0.0,1
u0004020,casual,free,US,email,418,0.0,1
u0004021,casual,pro,GB,organic,806,119.11,0
u0004022,at_risk,starter,FR,referral,182,14.76,0
u0004023,new_user,free,CA,organic,1533,0.0,0
u0004024,new_user,pro,JP,direct,338,23.67,0
u0004025,new_user,starter,FR,organic,573,21.3,1
u0004026,casual,free,CA,direct,253,0.0,0
u0004027,new_user,starter,US,referral,369,55.75,0
u0004028,at_risk,free,IN,social,1573,0.0,1
u0004029,at_risk,free,US,email,1326,0.0,0
u0004030,at_risk,free,NL,email,1564,0.0,0
u0004031,new_user,starter,US,social,1287,117.96,1
u0004032,casual,free,JP,referral,372,0.0,0
u0004033,power_user,enterprise,US,referral,1500,13.67,0
u0004034,at_risk,enterprise,US,referral,1248,124.98,0
u0004035,casual,free,US,social,543,0.0,1
u0004036,new_user,starter,US,paid_search,1664,36.54,0
u0004037,new_user,free,JP,organic,169,0.0,1
u0004038,power_user,starter,BR,social,1598,98.66,0
u0004039,power_user,starter,CA,referral,1406,2.6,0
u0004040,casual,free,GB,organic,1023,0.0,1
u0004041,new_user,free,GB,paid_search,1075,0.0,0
u0004042,at_risk,free,FR,paid_search,428,0.0,0
u0004043,at_risk,enterprise,FR,paid_search,452,122.05,0
u0004044,casual,free,BR,email,990,0.0,0
u0004045,casual,free,GB,social,802,0.0,0
u0004046,casual,free,US,referral,1129,0.0,1
u0004047,casual,free,JP,referral,444,0.0,1
u0004048,casual,pro,US,referral,1154,104.05,1
u0004049,at_risk,free,US,organic,750,0.0,0
u0004050,casual,enterprise,DE,referral,1326,74.03,1
u0004051,new_user,free,NL,direct,1546,0.0,0
u0004052,champion,free,FR,referral,1318,0.0,1
u0004053,casual,pro,NL,social,889,121.9,1
u0004054,casual,free,US,paid_search,1593,0.0,0
u0004055,casual,starter,US,social,238,96.3,1
u0004056,casual,free,GB,paid_search,902,0.0,0
u0004057,casual,starter,CA,email,1344,121.47,0
u0004058,at_risk,free,US,direct,842,0.0,1
u0004059,at_risk,starter,AU,referral,521,98.03,1
u0004060,at_risk,pro,BR,social,820,82.2,1
u0004061,casual,free,IN,organic,1376,0.0,1
u0004062,casual,free,US,paid_search,777,0.0,0
u0004063,power_user,enterprise,US,referral,1176,61.74,1
u0004064,at_risk,free,NL,social,1174,0.0,0
u0004065,casual,free,GB,social,954,0.0,1
u0004066,casual,free,US,social,262,0.0,0
u0004067,champion,free,US,paid_search,1145,0.0,0
u0004068,casual,free,NL,email,1724,0.0,1
u0004069,new_user,free,CA,direct,1240,0.0,1
u0004070,casual,pro,GB,referral,606,43.89,1
u0004071,power_user,free,DE,paid_search,1445,0.0,1
u0004072,power_user,pro,DE,direct,726,100.94,1
u0004073,casual,enterprise,AU,referral,1620,111.6,0
u0004074,at_risk,free,US,organic,1449,0.0,0
u0004075,casual,starter,FR,email,1036,16.41,1
u0004076,power_user,free,JP,referral,395,0.0,0
u0004077,casual,pro,US,referral,211,33.8,0
u0004078,casual,starter,JP,email,34,106.6,1
u0004079,new_user,free,US,referral,992,0.0,1
u0004080,power_user,pro,US,paid_search,206,144.85,1
u0004081,new_user,free,GB,organic,323,0.0,1
u0004082,casual,free,CA,paid_search,1746,0.0,0
u0004083,power_user,free,NL,organic,1204,0.0,1
u0004084,casual,free,GB,referral,202,0.0,0
u0004085,power_user,pro,US,organic,1238,61.29,1
u0004086,at_risk,pro,GB,email,169,41.47,1
u0004087,at_risk,free,GB,social,1428,0.0,0
u0004088,new_user,free,US,direct,751,0.0,1
u0004089,new_user,free,US,paid_search,1773,0.0,0
u0004090,power_user,free,GB,email,919,0.0,1
u0004091,casual,starter,US,organic,626,105.61,1
u0004092,at_risk,free,NL,paid_search,1158,0.0,1
u0004093,casual,enterprise,AU,social,204,139.19,0
u0004094,new_user,pro,DE,organic,484,72.01,1
u0004095,power_user,pro,US,paid_search,1483,13.61,1
u0004096,at_risk,free,DE,organic,956,0.0,0
u0004097,casual,free,GB,paid_search,1351,0.0,0
u0004098,power_user,pro,US,referral,1625,53.79,0
u0004099,casual,starter,DE,social,1610,74.4,1
u0004100,casual,free,DE,organic,1016,0.0,1
u0004101,casual,free,CA,organic,1176,0.0,1
u0004102,champion,free,JP,organic,1048,0.0,0
u0004103,casual,free,US,organic,1552,0.0,1
u0004104,new_user,starter,CA,paid_search,1175,103.03,0
u0004105,new_user,starter,US,social,18,43.1,0
u0004106,casual,pro,GB,email,95,38.26,0
u0004107,new_user,free,US,email,593,0.0,1
u0004108,casual,pro,US,organic,1231,102.25,0
u0004109,power_user,free,DE,paid_search,770,0.0,0
u0004110,at_risk,enterprise,US,social,828,49.68,0
u0004111,casual,free,DE,paid_search,1463,0.0,0
u0004112,new_user,starter,US,paid_search,587,148.04,1
u0004113,casual,free,DE,social,969,0.0,1
u0004114,casual,free,CA,organic,779,0.0,1
u0004115,casual,starter,FR,direct,1648,83.82,1
u0004116,at_risk,free,AU,direct,677,0.0,1
u0004117,casual,pro,US,paid_search,230,75.7,1
u0004118,power_user,free,NL,paid_search,1575,0.0,0
u0004119,casual,free,DE,email,63,0.0,0
u0004120,casual,pro,US,email,1023,102.53,0
u0004121,casual,starter,JP,organic,589,128.57,1
u0004122,new_user,free,GB,organic,495,0.0,0
u0004123,power_user,pro,DE,email,1810,129.47,1
u0004124,at_risk,free,DE,direct,165,0.0,1
u0004125,new_user,free,US,direct,755,0.0,0
u0004126,new_user,free,GB,paid_search,114,0.0,1
u0004127,champion,free,BR,email,365,0.0,1
u0004128,power_user,free,JP,referral,1757,0.0,1
u0004129,casual,free,JP,social,96,0.0,0
u0004130,at_risk,free,AU,direct,469,0.0,1
u0004131,casual,free,US,referral,1113,0.0,0
u0004132,at_risk,pro,DE,social,305,75.34,0
u0004133,power_user,pro,US,organic,881,74.97,0
u0004134,casual,free,US,email,1271,0.0,0
u0004135,new_user,pro,JP,social,576,9.08,0
u0004136,power_user,starter,US,referral,1777,115.49,0
u0004137,new_user,free,BR,social,80,0.0,1
u0004138,at_risk,free,GB,referral,1325,0.0,1
u0004139,power_user,enterprise,US,organic,197,64.72,0
u0004140,casual,starter,BR,direct,65,11.91,1
u0004141,power_user,pro,BR,organic,807,108.14,1
u0004142,at_risk,free,US,paid_search,1251,0.0,0
u0004143,new_user,free,AU,email,1823,0.0,1
u0004144,casual,free,FR,organic,852,0.0,0
u0004145,new_user,free,US,organic,941,0.0,0
u0004146,casual,pro,US,paid_search,1246,1.28,0
u0004147,new_user,free,CA,paid_search,1337,0.0,1
u0004148,at_risk,free,US,paid_search,314,0.0,1
u0004149,new_user,free,DE,paid_search,1578,0.0,1
u0004150,power_user,enterprise,US,social,322,76.45,0
u0004151,casual,pro,BR,paid_search,1730,104.33,0
u0004152,casual,enterprise,CA,organic,914,114.47,0
u0004153,power_user,starter,US,paid_search,1681,96.77,0
u0004154,at_risk,starter,US,social,401,0.54,1
u0004155,casual,free,GB,social,78,0.0,1
u0004156,casual,free,GB,email,1419,0.0,0
u0004157,new_user,starter,NL,paid_search,1637,55.83,1
u0004158,power_user,enterprise,US,paid_search,1140,37.01,0
u0004159,power_user,starter,GB,paid_search,1445,145.99,0
u0004160,at_risk,free,CA,email,423,0.0,1
u0004161,casual,starter,US,direct,404,91.27,1
u0004162,new_user,starter,CA,paid_search,1688,111.33,0
u0004163,casual,free,CA,organic,958,0.0,0
u0004164,casual,free,US,email,930,0.0,0
u0004165,new_user,free,JP,paid_search,296,0.0,1
u0004166,power_user,free,DE,social,1792,0.0,0
u0004167,casual,free,US,organic,617,0.0,0
u0004168,at_risk,starter,IN,referral,681,140.1,0
u0004169,casual,free,GB,email,266,0.0,0
u0004170,power_user,free,CA,organic,1395,0.0,1
u0004171,new_user,starter,US,organic,447,134.39,0
u0004172,casual,free,DE,paid_search,1761,0.0,0
u0004173,champion,free,BR,email,1118,0.0,1
u0004174,power_user,free,US,social,989,0.0,1
u0004175,power_user,free,GB,social,972,0.0,0
u0004176,new_user,free,AU,organic,1731,0.0,1
u0004177,new_user,free,US,referral,1752,0.0,1
u0004178,new_user,free,US,paid_search,1331,0.0,0
u0004179,power_user,enterprise,US,paid_search,723,59.04,0
u0004180,at_risk,starter,US,paid_search,1228,104.35,0
u0004181,casual,pro,US,paid_search,1172,130.56,0
u0004182,casual,free,US,social,76,0.0,1
u0004183,new_user,free,NL,organic,1798,0.0,0
u0004184,at_risk,starter,FR,social,1746,96.98,0
u0004185,power_user,starter,AU,referral,229,103.33,1
u0004186,casual,pro,US,paid_search,21,133.49,0
u0004187,at_risk,free,DE,referral,1422,0.0,0
u0004188,at_risk,free,NL,paid_search,758,0.0,0
u0004189,new_user,free,US,organic,242,0.0,0
u0004190,power_user,free,US,organic,1793,0.0,0
u0004191,casual,free,US,paid_search,777,0.0,0
u0004192,at_risk,free,FR,referral,504,0.0,0
u0004193,casual,starter,NL,paid_search,368,133.64,0
u0004194,power_user,starter,DE,organic,698,94.18,1
u0004195,at_risk,free,AU,organic,1005,0.0,0
u0004196,casual,free,US,paid_search,42,0.0,1
u0004197,at_risk,starter,AU,direct,243,120.09,1
u0004198,champion,starter,DE,referral,1765,36.68,0
u0004199,casual,starter,DE,email,1404,25.57,1
u0004200,casual,free,US,organic,258,0.0,0
u0004201,casual,free,US,email,380,0.0,0
u0004202,casual,enterprise,GB,paid_search,750,2.8,0
u0004203,casual,enterprise,US,paid_search,1128,74.15,1
u0004204,power_user,free,AU,paid_search,73,0.0,0
u0004205,power_user,free,GB,social,300,0.0,0
u0004206,at_risk,free,US,paid_search,1435,0.0,1
u0004207,casual,free,FR,referral,95,0.0,0
u0004208,casual,free,FR,paid_search,1020,0.0,0
u0004209,new_user,starter,NL,paid_search,1050,91.46,0
u0004210,casual,free,NL,social,185,0.0,0
u0004211,power_user,pro,GB,paid_search,347,98.13,0
u0004212,power_user,starter,GB,referral,822,33.5,1
u0004213,at_risk,free,IN,paid_search,1695,0.0,1
u0004214,at_risk,free,US,referral,967,0.0,1
u0004215,casual,pro,US,organic,1668,67.96,0
u0004216,at_risk,free,CA,email,1651,0.0,0
u0004217,casual,pro,US,direct,106,62.43,1
u0004218,champion,starter,DE,referral,967,17.24,1
u0004219,casual,free,GB,paid_search,131,0.0,1
u0004220,new_user,starter,GB,paid_search,1396,18.38,0
u0004221,new_user,starter,DE,organic,924,28.48,1
u0004222,casual,pro,NL,paid_search,919,14.56,0
u0004223,casual,pro,FR,direct,683,58.56,1
u0004224,new_user,enterprise,US,referral,1724,103.26,1
u0004225,power_user,pro,US,social,1767,74.28,1
u0004226,at_risk,pro,DE,email,1791,71.77,1
u0004227,casual,free,DE,organic,999,0.0,0
u0004228,power_user,free,JP,email,1261,0.0,1
u0004229,at_risk,free,JP,paid_search,1793,0.0,0
u0004230,at_risk,starter,NL,paid_search,1599,68.5,0
u0004231,at_risk,free,FR,paid_search,1011,0.0,1
u0004232,new_user,free,DE,social,820,0.0,1
u0004233,casual,free,DE,organic,1747,0.0,0
u0004234,casual,free,DE,referral,1221,0.0,1
u0004235,casual,free,US,organic,1162,0.0,0
u0004236,new_user,free,GB,social,1226,0.0,0
u0004237,casual,pro,US,referral,557,84.99,1
u0004238,new_user,free,US,paid_search,494,0.0,1
u0004239,new_user,free,CA,referral,291,0.0,0
u0004240,new_user,pro,DE,social,1609,76.05,1
u0004241,champion,enterprise,US,direct,607,31.07,1
u0004242,power_user,starter,GB,organic,1277,121.36,0
u0004243,casual,free,US,direct,1407,0.0,1
u0004244,new_user,pro,DE,social,1662,66.22,1
u0004245,new_user,free,US,social,1822,0.0,0
u0004246,new_user,starter,US,paid_search,325,24.92,0
u0004247,at_risk,starter,DE,social,324,13.98,0
u0004248,new_user,starter,FR,direct,1324,94.89,1
u0004249,new_user,starter,US,organic,110,10.33,0
u0004250,power_user,pro,NL,organic,77,25.72,1
u0004251,casual,free,GB,paid_search,914,0.0,1
u0004252,casual,starter,AU,social,1156,103.66,0
u0004253,new_user,free,US,organic,1623,0.0,0
u0004254,casual,free,NL,paid_search,864,0.0,0
u0004255,new_user,free,US,social,886,0.0,0
u0004256,casual,starter,GB,organic,690,7.7,0
u0004257,champion,pro,US,social,753,142.5,0
u0004258,casual,enterprise,JP,social,1395,13.57,0
u0004259,at_risk,starter,US,referral,1530,77.05,1
u0004260,at_risk,free,AU,direct,1526,0.0,1
u0004261,casual,enterprise,GB,paid_search,153,30.99,1
u0004262,at_risk,pro,US,social,785,120.11,1
u0004263,casual,free,GB,referral,1696,0.0,0
u0004264,casual,free,US,organic,669,0.0,1
u0004265,casual,starter,IN,email,1671,141.48,1
u0004266,new_user,free,DE,social,344,0.0,0
u0004267,power_user,starter,GB,organic,1661,115.85,0
u0004268,power_user,pro,BR,paid_search,199,63.16,1
u0004269,at_risk,pro,GB,email,793,81.63,1
u0004270,casual,pro,BR,email,1765,4.38,1
u0004271,champion,free,US,social,814,0.0,0
u0004272,casual,free,FR,email,651,0.0,0
u0004273,power_user,starter,FR,paid_search,1685,86.14,0
u0004274,power_user,free,JP,organic,137,0.0,0
u0004275,power_user,starter,JP,email,1683,144.48,0
u0004276,casual,starter,BR,organic,1227,142.87,0
u0004277,at_risk,free,DE,social,1129,0.0,0
u0004278,power_user,starter,IN,social,1229,58.58,0
u0004279,at_risk,free,US,email,694,0.0,0
u0004280,new_user,free,US,referral,366,0.0,1
u0004281,power_user,free,NL,email,1639,0.0,0
u0004282,new_user,free,CA,direct,236,0.0,1
u0004283,new_user,pro,US,paid_search,38,98.29,1
u0004284,power_user,free,US,social,649,0.0,1
u0004285,casual,starter,US,direct,1003,25.36,1
u0004286,casual,free,FR,organic,175,0.0,1
u0004287,at_risk,free,US,email,1532,0.0,1
u0004288,casual,starter,JP,social,1146,2.65,0
u0004289,casual,starter,US,social,226,137.14,0
u0004290,casual,pro,US,organic,1746,74.36,1
u0004291,at_risk,free,BR,organic,1225,0.0,1
u0004292,casual,pro,US,referral,232,74.65,1
u0004293,at_risk,free,GB,social,162,0.0,0
u0004294,power_user,enterprise,US,social,1817,25.76,1
u0004295,power_user,pro,CA,referral,666,142.67,0
u0004296,new_user,pro,GB,email,1081,126.29,0
u0004297,casual,free,DE,organic,113,0.0,1
u0004298,power_user,free,FR,paid_search,681,0.0,1
u0004299,casual,enterprise,JP,organic,717,149.02,1
u0004300,casual,pro,FR,referral,635,49.59,0
u0004301,casual,free,FR,paid_search,1712,0.0,1
u0004302,at_risk,free,US,referral,69,0.0,0
u0004303,casual,starter,JP,organic,1439,50.94,1
u0004304,at_risk,starter,US,email,878,15.65,0
u0004305,casual,free,GB,social,295,0.0,1
u0004306,casual,pro,DE,direct,1660,135.79,1
u0004307,casual,starter,US,organic,1360,34.63,0
u0004308,power_user,free,GB,referral,329,0.0,0
u0004309,at_risk,starter,NL,paid_search,143,140.53,0
u0004310,casual,starter,US,organic,10,125.77,0
u0004311,power_user,free,DE,direct,489,0.0,0
u0004312,new_user,free,GB,referral,1143,0.0,1
u0004313,champion,free,CA,social,1303,0.0,1
u0004314,at_risk,free,NL,direct,254,0.0,0
u0004315,new_user,free,GB,paid_search,1302,0.0,1
u0004316,casual,free,US,direct,68,0.0,0
u0004317,casual,starter,NL,social,1635,125.82,0
u0004318,at_risk,free,NL,email,1711,0.0,1
u0004319,casual,free,BR,paid_search,1108,0.0,1
u0004320,power_user,starter,US,paid_search,735,104.85,0
u0004321,casual,starter,US,paid_search,1066,43.89,1
u0004322,casual,enterprise,BR,organic,1594,89.57,1
u0004323,at_risk,free,US,email,169,0.0,1
