complaint_id,date,model,lot,failure_mode,outcome,mdr_submitted
CMP-12278,2024-05-13,Nimbus-Admin,LOT-5702-2024,system_error,near_miss,Y
CMP-12279,2024-10-18,Nimbus-II-Flex,LOT-3741-2024,system_error,patient_discomfort,N
CMP-12280,2024-06-12,Nimbus-II-Plus,LOT-1142-2024,system_error,no_harm,Y
CMP-12281,2020-07-07,Nimbus-Admin,LOT-2759-2020,system_error,no_harm,Y
CMP-12282,2023-07-08,Nimbus-Admin,LOT-8579-2023,system_error,no_harm,Y
CMP-12283,2019-09-23,Nimbus-II-EpiD,LOT-8063-2019,system_error,near_miss,Y
CMP-12284,2019-01-08,Nimbus-II-EpiD,LOT-3329-2019,system_error,no_harm,N
CMP-12285,2021-07-25,Nimbus-Flex,LOT-9697-2021,system_error,no_harm,Y
CMP-12286,2020-08-15,Nimbus-II-Plus,LOT-8924-2020,system_error,no_harm,N
CMP-12287,2021-05-03,Nimbus-II-EpiD,LOT-6289-2021,system_error,patient_discomfort,Y
CMP-12288,2019-08-06,Nimbus-II-EpiD,LOT-7236-2019,system_error,no_harm,Y
CMP-12289,2022-06-28,Nimbus-II-EMS,LOT-9877-2022,system_error,no_harm,N
CMP-12290,2022-08-28,Nimbus-II-PainPRO,LOT-9153-2022,system_error,near_miss,Y
CMP-12291,2021-05-03,Nimbus-II-PainPRO,LOT-5658-2021,system_error,no_harm,Y
CMP-12292,2021-12-01,Nimbus-II-EpiD,LOT-7094-2021,system_error,no_harm,N
CMP-12293,2024-12-12,Nimbus-II-Flex,LOT-3413-2024,system_error,no_harm,Y
CMP-12294,2022-09-11,Nimbus-II-PainPRO,LOT-7380-2022,system_error,no_harm,N
CMP-12295,2021-05-12,Nimbus-PainPro,LOT-3072-2021,system_error,patient_discomfort,Y
CMP-12296,2020-04-16,Nimbus-Flex,LOT-6146-2020,system_error,no_harm,Y
CMP-12297,2024-08-04,Nimbus-Flex,LOT-2226-2024,system_error,near_miss,Y
CMP-12298,2024-01-17,Nimbus-Flex,LOT-9724-2024,system_error,no_harm,N
CMP-12299,2021-08-15,Nimbus-II-EpiD,LOT-3124-2021,system_error,no_harm,Y
CMP-12300,2023-10-28,Nimbus-Admin,LOT-2294-2023,system_error,no_harm,N
CMP-12301,2023-01-14,Nimbus-PainPro,LOT-5474-2023,system_error,near_miss,N
CMP-12302,2019-09-01,Nimbus-PainPro,LOT-3964-2019,system_error,no_harm,Y
CMP-12303,2020-05-12,Nimbus-II-PainPRO,LOT-5202-2020,system_error,no_harm,N
CMP-12304,2022-11-27,Nimbus-II-PainPRO,LOT-6813-2022,system_error,no_harm,Y
CMP-12305,2020-09-14,Nimbus-II-EpiD,LOT-1287-2020,system_error,no_harm,Y
CMP-12306,2024-07-28,Nimbus-PainPro,LOT-8878-2024,system_error,near_miss,Y
CMP-12307,2019-01-19,Nimbus-II-EpiD,LOT-9204-2019,system_error,near_miss,N
CMP-12308,2024-11-28,Nimbus-Flex,LOT-4607-2024,system_error,no_harm,N
CMP-12309,2021-03-04,Nimbus-Flex,LOT-8029-2021,system_error,near_miss,N
CMP-12310,2020-11-01,Nimbus-II-EMS,LOT-1421-2020,system_error,no_harm,N
CMP-12311,2024-10-16,Nimbus-II-Plus,LOT-3070-2024,system_error,patient_discomfort,Y
CMP-12312,2024-07-01,Nimbus-II-Flex,LOT-5161-2024,system_error,no_harm,Y
CMP-12313,2022-04-16,Nimbus-Flex,LOT-3438-2022,system_error,no_harm,N
CMP-12314,2023-11-05,Nimbus-II-Plus,LOT-2210-2023,system_error,no_harm,Y
CMP-12315,2023-01-06,Nimbus-II-Flex,LOT-4230-2023,system_error,no_harm,Y
CMP-12316,2021-11-02,Nimbus-II-EpiD,LOT-4388-2021,system_error,no_harm,Y
CMP-12317,2021-01-18,Nimbus-II-Flex,LOT-5524-2021,system_error,near_miss,Y
CMP-12318,2022-03-09,Nimbus-Flex,LOT-6686-2022,system_error,no_harm,N
CMP-12319,2022-04-06,Nimbus-II-EMS,LOT-8532-2022,system_error,no_harm,N
CMP-12320,2019-02-13,Nimbus-II-Flex,LOT-5972-2019,system_error,no_harm,Y
CMP-12321,2023-01-28,Nimbus-Flex,LOT-9701-2023,system_error,patient_discomfort,N
CMP-12322,2019-10-04,Nimbus-Flex,LOT-7831-2019,system_error,serious_injury,Y
CMP-12323,2022-01-25,Nimbus-II-EpiD,LOT-2237-2022,system_error,near_miss,N
CMP-12324,2021-12-05,Nimbus-Admin,LOT-8276-2021,system_error,no_harm,N
CMP-12325,2024-06-18,Nimbus-II-Flex,LOT-2116-2024,system_error,no_harm,Y
CMP-12326,2020-03-16,Nimbus-II-Flex,LOT-5362-2020,system_error,near_miss,Y
CMP-12327,2024-09-26,Nimbus-Admin,LOT-8682-2024,system_error,no_harm,Y
CMP-12328,2021-02-09,Nimbus-II-Flex,LOT-5735-2021,system_error,near_miss,N
CMP-12329,2024-10-03,Nimbus-II-EMS,LOT-9533-2024,system_error,no_harm,N
CMP-12330,2019-09-06,Nimbus-Flex,LOT-5908-2019,system_error,near_miss,Y
CMP-12331,2023-05-17,Nimbus-II-Flex,LOT-6058-2023,system_error,no_harm,Y
CMP-12332,2020-10-06,Nimbus-PainPro,LOT-6991-2020,system_error,no_harm,N
CMP-12333,2021-09-05,Nimbus-II-EpiD,LOT-1582-2021,system_error,near_miss,Y
CMP-12334,2019-04-13,Nimbus-II-Flex,LOT-7172-2019,system_error,no_harm,N
CMP-12335,2022-01-28,Nimbus-II-Plus,LOT-9342-2022,system_error,no_harm,Y
CMP-12336,2022-04-14,Nimbus-II-Flex,LOT-9457-2022,system_error,no_harm,Y
CMP-12337,2022-04-09,Nimbus-II-Plus,LOT-3598-2022,system_error,no_harm,Y
CMP-12338,2023-07-22,Nimbus-Flex,LOT-6302-2023,system_error,near_miss,N
CMP-12339,2024-02-14,Nimbus-II-EpiD,LOT-8675-2024,system_error,near_miss,Y
CMP-12340,2020-12-01,Nimbus-II-EMS,LOT-7301-2020,system_error,no_harm,N
CMP-12341,2023-09-26,Nimbus-II-Flex,LOT-7329-2023,system_error,no_harm,Y
CMP-12342,2024-01-27,Nimbus-Flex,LOT-6474-2024,system_error,near_miss,N
CMP-12343,2021-05-19,Nimbus-II-Plus,LOT-8194-2021,system_error,no_harm,N
CMP-12344,2022-05-08,Nimbus-II-PainPRO,LOT-5140-2022,system_error,no_harm,Y
CMP-12345,2020-05-20,Nimbus-II-Plus,LOT-1431-2020,system_error,no_harm,N
CMP-12346,2024-09-24,Nimbus-II-EMS,LOT-4635-2024,system_error,no_harm,Y
CMP-12347,2020-06-22,Nimbus-II-PainPRO,LOT-4064-2020,system_error,no_harm,Y
CMP-12348,2023-12-24,Nimbus-II-EpiD,LOT-3586-2023,system_error,no_harm,N
CMP-12349,2020-04-19,Nimbus-Admin,LOT-8362-2020,system_error,patient_discomfort,Y
CMP-12350,2022-11-26,Nimbus-II-PainPRO,LOT-9235-2022,system_error,no_harm,Y
CMP-12351,2019-07-02,Nimbus-Flex,LOT-2413-2019,system_error,no_harm,Y
CMP-12352,2021-03-02,Nimbus-PainPro,LOT-8593-2021,system_error,near_miss,Y
CMP-12353,2022-08-05,Nimbus-II-Flex,LOT-2477-2022,system_error,no_harm,Y
CMP-12354,2021-04-09,Nimbus-II-EMS,LOT-8291-2021,system_error,no_harm,Y
CMP-12355,2022-04-26,Nimbus-PainPro,LOT-6123-2022,system_error,serious_injury,Y
CMP-12356,2023-07-04,Nimbus-Flex,LOT-7443-2023,system_error,no_harm,N
CMP-12357,2019-12-02,Nimbus-PainPro,LOT-8800-2019,system_error,no_harm,Y
CMP-12358,2022-11-06,Nimbus-II-Flex,LOT-8720-2022,system_error,no_harm,N
CMP-12359,2019-07-16,Nimbus-II-EMS,LOT-8140-2019,system_error,patient_discomfort,Y
CMP-12360,2022-12-17,Nimbus-PainPro,LOT-6130-2022,system_error,no_harm,N
CMP-12361,2019-10-04,Nimbus-Flex,LOT-7629-2019,system_error,no_harm,Y
CMP-12362,2023-06-21,Nimbus-PainPro,LOT-1433-2023,system_error,near_miss,Y
CMP-12363,2023-04-26,Nimbus-II-PainPRO,LOT-4051-2023,system_error,no_harm,Y
CMP-12364,2021-07-25,Nimbus-Flex,LOT-4691-2021,system_error,no_harm,Y
CMP-12365,2019-10-28,Nimbus-PainPro,LOT-3684-2019,system_error,no_harm,N
CMP-12366,2024-04-06,Nimbus-II-EMS,LOT-8626-2024,system_error,no_harm,N
CMP-12367,2023-12-07,Nimbus-Admin,LOT-5022-2023,system_error,no_harm,Y
CMP-12368,2021-04-22,Nimbus-II-EpiD,LOT-6416-2021,system_error,no_harm,N
CMP-12369,2023-10-15,Nimbus-II-PainPRO,LOT-1122-2023,system_error,no_harm,Y
CMP-12370,2022-09-11,Nimbus-PainPro,LOT-7124-2022,system_error,no_harm,Y
CMP-12371,2022-10-02,Nimbus-II-Plus,LOT-7906-2022,system_error,no_harm,N
CMP-12372,2021-08-14,Nimbus-II-PainPRO,LOT-5148-2021,system_error,near_miss,N
CMP-12373,2019-08-09,Nimbus-Flex,LOT-8556-2019,system_error,no_harm,Y
CMP-12374,2021-04-03,Nimbus-II-EMS,LOT-6613-2021,system_error,no_harm,N
CMP-12375,2021-03-11,Nimbus-II-PainPRO,LOT-4075-2021,system_error,no_harm,Y
CMP-12376,2021-01-09,Nimbus-II-EpiD,LOT-8954-2021,system_error,no_harm,N
CMP-12377,2021-04-18,Nimbus-II-EMS,LOT-1475-2021,system_error,no_harm,Y
CMP-12378,2023-05-01,Nimbus-II-Plus,LOT-3758-2023,system_error,no_harm,Y
CMP-12379,2020-07-18,Nimbus-II-Flex,LOT-5246-2020,system_error,near_miss,Y
CMP-12380,2024-05-20,Nimbus-II-EMS,LOT-8139-2024,system_error,no_harm,N
CMP-12381,2021-09-19,Nimbus-PainPro,LOT-6863-2021,system_error,near_miss,Y
CMP-12382,2021-09-13,Nimbus-II-Plus,LOT-4204-2021,system_error,no_harm,N
CMP-12383,2019-03-08,Nimbus-II-EpiD,LOT-2556-2019,system_error,no_harm,Y
CMP-12384,2021-04-28,Nimbus-II-EMS,LOT-7058-2021,system_error,near_miss,Y
CMP-12385,2021-04-02,Nimbus-II-Flex,LOT-9033-2021,system_error,no_harm,Y
CMP-12386,2019-10-20,Nimbus-II-EMS,LOT-8542-2019,flow_rate_high,patient_discomfort,Y
CMP-12387,2023-03-09,Nimbus-Flex,LOT-4513-2023,flow_rate_high,no_harm,Y
CMP-12388,2022-04-25,Nimbus-II-EMS,LOT-5321-2022,flow_rate_high,no_harm,Y
CMP-12389,2023-08-24,Nimbus-II-Flex,LOT-3418-2023,flow_rate_high,no_harm,N
CMP-12390,2021-07-01,Nimbus-II-EMS,LOT-9505-2021,flow_rate_high,no_harm,Y
CMP-12391,2023-09-08,Nimbus-II-Flex,LOT-1844-2023,flow_rate_high,no_harm,Y
CMP-12392,2021-05-27,Nimbus-Admin,LOT-4156-2021,flow_rate_high,no_harm,N
CMP-12393,2023-11-14,Nimbus-PainPro,LOT-2002-2023,flow_rate_high,no_harm,Y
CMP-12394,2019-03-26,Nimbus-Admin,LOT-3634-2019,flow_rate_high,no_harm,Y
CMP-12395,2021-02-27,Nimbus-II-Plus,LOT-7749-2021,flow_rate_high,no_harm,Y
CMP-12396,2019-02-23,Nimbus-II-Plus,LOT-4737-2019,flow_rate_high,no_harm,Y
CMP-12397,2021-02-26,Nimbus-Flex,LOT-3298-2021,flow_rate_high,near_miss,Y
CMP-12398,2021-06-05,Nimbus-II-EMS,LOT-1695-2021,flow_rate_high,near_miss,Y
CMP-12399,2020-05-01,Nimbus-Flex,LOT-7330-2020,flow_rate_high,serious_injury,Y
CMP-12400,2024-12-16,Nimbus-Admin,LOT-1105-2024,flow_rate_high,no_harm,Y
CMP-12401,2020-12-20,Nimbus-II-EMS,LOT-7309-2020,flow_rate_high,no_harm,N
CMP-12402,2022-06-16,Nimbus-Flex,LOT-4661-2022,flow_rate_high,patient_discomfort,Y
CMP-12403,2020-01-13,Nimbus-II-Flex,LOT-1795-2020,flow_rate_high,no_harm,N
CMP-12404,2020-11-24,Nimbus-Admin,LOT-5651-2020,flow_rate_high,near_miss,Y
CMP-12405,2024-08-26,Nimbus-Flex,LOT-2130-2024,flow_rate_high,no_harm,N
CMP-12406,2020-03-18,Nimbus-II-Plus,LOT-5241-2020,flow_rate_high,no_harm,Y
CMP-12407,2022-08-04,Nimbus-II-EpiD,LOT-9967-2022,flow_rate_high,no_harm,N
CMP-12408,2022-08-05,Nimbus-II-EpiD,LOT-4147-2022,flow_rate_high,no_harm,N
CMP-12409,2019-09-09,Nimbus-II-EMS,LOT-4703-2019,flow_rate_high,no_harm,Y
CMP-12410,2023-07-06,Nimbus-Admin,LOT-8196-2023,flow_rate_high,no_harm,Y
CMP-12411,2022-02-15,Nimbus-Admin,LOT-9023-2022,flow_rate_high,serious_injury,Y
CMP-12412,2022-11-05,Nimbus-II-PainPRO,LOT-7722-2022,flow_rate_high,no_harm,N
CMP-12413,2023-08-13,Nimbus-Flex,LOT-1792-2023,flow_rate_high,no_harm,Y
CMP-12414,2020-05-17,Nimbus-II-EMS,LOT-8545-2020,flow_rate_high,near_miss,N
CMP-12415,2019-08-17,Nimbus-II-Plus,LOT-8673-2019,flow_rate_high,no_harm,Y
CMP-12416,2024-01-03,Nimbus-Admin,LOT-7931-2024,flow_rate_high,no_harm,N
CMP-12417,2024-02-16,Nimbus-PainPro,LOT-2752-2024,flow_rate_high,no_harm,N
CMP-12418,2021-10-13,Nimbus-II-Flex,LOT-6785-2021,flow_rate_high,no_harm,Y
CMP-12419,2019-03-14,Nimbus-II-EpiD,LOT-6721-2019,flow_rate_high,no_harm,N
CMP-12420,2019-03-26,Nimbus-II-PainPRO,LOT-7862-2019,flow_rate_high,no_harm,N
CMP-12421,2022-01-17,Nimbus-II-EpiD,LOT-1653-2022,flow_rate_high,no_harm,N
CMP-12422,2020-01-19,Nimbus-II-Plus,LOT-2241-2020,flow_rate_high,near_miss,N
CMP-12423,2024-10-15,Nimbus-II-EpiD,LOT-2639-2024,flow_rate_high,no_harm,N
CMP-12424,2020-08-12,Nimbus-II-PainPRO,LOT-3445-2020,flow_rate_high,patient_discomfort,Y
CMP-12425,2019-09-22,Nimbus-Admin,LOT-3197-2019,flow_rate_high,near_miss,N
CMP-12426,2022-04-27,Nimbus-II-Plus,LOT-8868-2022,flow_rate_high,no_harm,N
CMP-12427,2023-01-08,Nimbus-Admin,LOT-9837-2023,flow_rate_high,no_harm,Y
CMP-12428,2019-11-23,Nimbus-II-Plus,LOT-6110-2019,flow_rate_high,patient_discomfort,Y
CMP-12429,2019-05-26,Nimbus-Flex,LOT-9436-2019,flow_rate_high,no_harm,N
CMP-12430,2024-11-04,Nimbus-II-Flex,LOT-8098-2024,flow_rate_high,serious_injury,Y
CMP-12431,2021-03-07,Nimbus-II-Flex,LOT-4365-2021,flow_rate_high,no_harm,Y
CMP-12432,2020-02-27,Nimbus-II-EpiD,LOT-7158-2020,flow_rate_high,no_harm,N
CMP-12433,2022-02-01,Nimbus-II-Flex,LOT-1678-2022,flow_rate_high,no_harm,Y
CMP-12434,2023-05-18,Nimbus-PainPro,LOT-3793-2023,flow_rate_high,patient_discomfort,N
CMP-12435,2021-04-24,Nimbus-II-Flex,LOT-5645-2021,flow_rate_high,no_harm,N
CMP-12436,2020-12-20,Nimbus-II-EMS,LOT-1254-2020,flow_rate_high,serious_injury,Y
CMP-12437,2020-06-22,Nimbus-II-EpiD,LOT-7179-2020,flow_rate_high,no_harm,N
CMP-12438,2023-09-05,Nimbus-Flex,LOT-4658-2023,flow_rate_high,no_harm,N
CMP-12439,2021-02-01,Nimbus-II-Plus,LOT-1903-2021,flow_rate_high,no_harm,Y
CMP-12440,2023-01-05,Nimbus-Flex,LOT-6739-2023,flow_rate_high,patient_discomfort,N
CMP-12441,2024-08-19,Nimbus-II-EMS,LOT-8898-2024,flow_rate_high,serious_injury,Y
CMP-12442,2022-03-08,Nimbus-Flex,LOT-4251-2022,flow_rate_high,no_harm,N
CMP-12443,2021-12-08,Nimbus-II-EMS,LOT-6741-2021,flow_rate_high,no_harm,Y
CMP-12444,2021-10-08,Nimbus-II-EMS,LOT-3361-2021,flow_rate_high,no_harm,Y
CMP-12445,2019-05-06,Nimbus-PainPro,LOT-5329-2019,flow_rate_high,no_harm,Y
CMP-12446,2019-10-23,Nimbus-Flex,LOT-3713-2019,flow_rate_high,no_harm,N
CMP-12447,2019-10-11,Nimbus-II-Flex,LOT-2486-2019,flow_rate_high,near_miss,Y
CMP-12448,2023-10-22,Nimbus-II-EMS,LOT-5863-2023,flow_rate_high,no_harm,N
CMP-12449,2024-02-17,Nimbus-Flex,LOT-9717-2024,flow_rate_high,no_harm,N
CMP-12450,2024-10-05,Nimbus-II-Flex,LOT-9042-2024,flow_rate_high,no_harm,Y
CMP-12451,2024-09-05,Nimbus-II-Plus,LOT-3941-2024,flow_rate_high,no_harm,N
CMP-12452,2023-04-08,Nimbus-II-EMS,LOT-8576-2023,flow_rate_high,no_harm,N
CMP-12453,2022-02-26,Nimbus-II-PainPRO,LOT-3886-2022,flow_rate_high,no_harm,Y
CMP-12454,2020-06-11,Nimbus-II-EMS,LOT-7829-2020,flow_rate_high,no_harm,Y
CMP-12455,2022-12-25,Nimbus-II-Plus,LOT-3874-2022,flow_rate_high,no_harm,N
CMP-12456,2024-02-03,Nimbus-Admin,LOT-4251-2024,flow_rate_high,no_harm,N
CMP-12457,2021-05-28,Nimbus-II-EpiD,LOT-9420-2021,flow_rate_high,no_harm,N
CMP-12458,2024-02-02,Nimbus-II-EMS,LOT-4068-2024,flow_rate_high,near_miss,N
CMP-12459,2019-11-06,Nimbus-II-EMS,LOT-7829-2019,flow_rate_high,no_harm,Y
CMP-12460,2022-02-15,Nimbus-Admin,LOT-5835-2022,flow_rate_high,no_harm,N
CMP-12461,2021-10-13,Nimbus-Admin,LOT-6750-2021,flow_rate_high,no_harm,N
CMP-12462,2021-06-04,Nimbus-II-Plus,LOT-3536-2021,flow_rate_high,no_harm,Y
CMP-12463,2024-04-01,Nimbus-II-EMS,LOT-3682-2024,flow_rate_high,near_miss,N
CMP-12464,2022-09-18,Nimbus-II-PainPRO,LOT-2300-2022,flow_rate_high,no_harm,Y
CMP-12465,2022-12-15,Nimbus-II-Flex,LOT-5217-2022,flow_rate_high,no_harm,Y
CMP-12466,2023-09-14,Nimbus-II-Flex,LOT-3741-2023,flow_rate_high,no_harm,Y
CMP-12467,2019-07-26,Nimbus-PainPro,LOT-6343-2019,flow_rate_high,no_harm,Y
CMP-12468,2021-11-24,Nimbus-II-Flex,LOT-7135-2021,flow_rate_high,no_harm,Y
CMP-12469,2022-12-09,Nimbus-PainPro,LOT-9771-2022,flow_rate_high,no_harm,Y
CMP-12470,2021-08-12,Nimbus-Admin,LOT-6168-2021,flow_rate_high,no_harm,N
CMP-12471,2019-09-12,Nimbus-II-Flex,LOT-3280-2019,flow_rate_high,near_miss,N
CMP-12472,2023-10-09,Nimbus-II-EMS,LOT-2476-2023,flow_rate_high,death,Y
CMP-12473,2024-11-15,Nimbus-II-Flex,LOT-3329-2024,flow_rate_high,no_harm,Y
CMP-12474,2019-12-25,Nimbus-II-Plus,LOT-9596-2019,flow_rate_high,near_miss,Y
CMP-12475,2022-08-25,Nimbus-II-Plus,LOT-1136-2022,flow_rate_high,no_harm,Y
CMP-12476,2020-05-08,Nimbus-II-Plus,LOT-8767-2020,flow_rate_high,no_harm,N
CMP-12477,2022-09-08,Nimbus-II-Flex,LOT-5029-2022,flow_rate_high,no_harm,Y
CMP-12478,2020-03-18,Nimbus-PainPro,LOT-7066-2020,flow_rate_high,no_harm,N
CMP-12479,2024-09-01,Nimbus-Flex,LOT-5951-2024,flow_rate_high,death,Y
CMP-12480,2020-09-05,Nimbus-PainPro,LOT-4892-2020,flow_rate_high,no_harm,Y
CMP-12481,2024-12-14,Nimbus-II-Flex,LOT-2630-2024,flow_rate_high,no_harm,N
CMP-12482,2020-03-17,Nimbus-II-Flex,LOT-5956-2020,flow_rate_high,no_harm,Y
CMP-12483,2019-05-14,Nimbus-II-EpiD,LOT-1207-2019,flow_rate_high,no_harm,N
CMP-12484,2019-01-17,Nimbus-II-EpiD,LOT-5723-2019,flow_rate_high,near_miss,N
CMP-12485,2023-05-16,Nimbus-Flex,LOT-1627-2023,flow_rate_high,no_harm,Y
CMP-12486,2021-05-24,Nimbus-II-PainPRO,LOT-7033-2021,flow_rate_high,serious_injury,Y
CMP-12487,2023-04-28,Nimbus-II-EpiD,LOT-7470-2023,flow_rate_high,no_harm,N
CMP-12488,2022-12-18,Nimbus-II-PainPRO,LOT-3911-2022,flow_rate_high,no_harm,N
CMP-12489,2019-06-28,Nimbus-Flex,LOT-8980-2019,flow_rate_high,no_harm,N
CMP-12490,2024-03-22,Nimbus-Flex,LOT-5660-2024,flow_rate_high,no_harm,Y
CMP-12491,2022-11-17,Nimbus-II-EpiD,LOT-5169-2022,flow_rate_high,no_harm,N
CMP-12492,2022-11-24,Nimbus-II-Flex,LOT-4302-2022,flow_rate_high,no_harm,Y
CMP-12493,2020-11-19,Nimbus-Flex,LOT-7144-2020,flow_rate_high,serious_injury,Y
CMP-12494,2022-07-17,Nimbus-II-Plus,LOT-2072-2022,flow_rate_high,no_harm,N
CMP-12495,2024-08-03,Nimbus-Admin,LOT-2488-2024,flow_rate_high,no_harm,Y
CMP-12496,2024-03-03,Nimbus-II-Plus,LOT-3193-2024,flow_rate_high,no_harm,Y
CMP-12497,2020-09-14,Nimbus-II-Flex,LOT-2773-2020,flow_rate_high,no_harm,N
CMP-12498,2020-01-17,Nimbus-II-Plus,LOT-6489-2020,flow_rate_high,near_miss,N
CMP-12499,2022-09-04,Nimbus-Flex,LOT-9641-2022,flow_rate_high,serious_injury,Y
CMP-12500,2022-03-28,Nimbus-Flex,LOT-7679-2022,flow_rate_high,no_harm,N
CMP-12501,2021-02-04,Nimbus-Admin,LOT-3901-2021,flow_rate_high,near_miss,Y
CMP-12502,2021-10-15,Nimbus-II-Plus,LOT-8165-2021,flow_rate_high,no_harm,N
CMP-12503,2023-11-13,Nimbus-PainPro,LOT-6573-2023,flow_rate_high,no_harm,Y
CMP-12504,2020-01-06,Nimbus-II-PainPRO,LOT-1571-2020,flow_rate_high,no_harm,Y
CMP-12505,2024-12-27,Nimbus-Admin,LOT-3740-2024,flow_rate_high,no_harm,Y
CMP-12506,2021-11-27,Nimbus-Admin,LOT-8707-2021,flow_rate_high,near_miss,Y
CMP-12507,2023-02-25,Nimbus-Flex,LOT-6093-2023,flow_rate_high,no_harm,N
CMP-12508,2021-10-28,Nimbus-II-PainPRO,LOT-2654-2021,flow_rate_high,no_harm,Y
CMP-12509,2024-06-22,Nimbus-II-EpiD,LOT-3907-2024,flow_rate_high,no_harm,N
CMP-12510,2020-12-05,Nimbus-Admin,LOT-1603-2020,flow_rate_high,no_harm,Y
CMP-12511,2020-11-16,Nimbus-II-EMS,LOT-3451-2020,flow_rate_high,no_harm,Y
CMP-12512,2019-09-07,Nimbus-II-EMS,LOT-3060-2019,flow_rate_high,patient_discomfort,Y
CMP-12513,2022-06-25,Nimbus-PainPro,LOT-1993-2022,flow_rate_high,serious_injury,Y
CMP-12514,2020-09-24,Nimbus-Flex,LOT-3039-2020,flow_rate_high,no_harm,N
CMP-12515,2021-08-06,Nimbus-PainPro,LOT-6772-2021,flow_rate_high,near_miss,Y
CMP-12516,2019-02-02,Nimbus-II-Flex,LOT-7257-2019,flow_rate_high,no_harm,N
CMP-12517,2024-10-07,Nimbus-Admin,LOT-3730-2024,flow_rate_high,no_harm,Y
CMP-12518,2021-10-24,Nimbus-PainPro,LOT-6333-2021,flow_rate_high,no_harm,N
CMP-12519,2023-09-25,Nimbus-Admin,LOT-9392-2023,flow_rate_high,patient_discomfort,N
CMP-12520,2019-09-08,Nimbus-Flex,LOT-8665-2019,flow_rate_high,no_harm,Y
CMP-12521,2021-08-19,Nimbus-Admin,LOT-8082-2021,flow_rate_high,no_harm,Y
CMP-12522,2021-11-21,Nimbus-II-EpiD,LOT-7553-2021,flow_rate_high,serious_injury,Y
CMP-12523,2020-07-13,Nimbus-II-PainPRO,LOT-1810-2020,flow_rate_high,no_harm,N
CMP-12524,2019-11-01,Nimbus-II-EMS,LOT-4633-2019,flow_rate_high,no_harm,N
CMP-12525,2020-11-25,Nimbus-II-Flex,LOT-5642-2020,flow_rate_high,no_harm,N
CMP-12526,2021-03-15,Nimbus-II-Plus,LOT-8744-2021,flow_rate_high,no_harm,N
CMP-12527,2020-07-17,Nimbus-II-Flex,LOT-3397-2020,flow_rate_high,no_harm,N
CMP-12528,2024-06-17,Nimbus-II-PainPRO,LOT-3954-2024,flow_rate_high,no_harm,Y
CMP-12529,2024-03-07,Nimbus-II-EMS,LOT-7562-2024,flow_rate_high,no_harm,N
CMP-12530,2020-04-05,Nimbus-II-Flex,LOT-6728-2020,flow_rate_high,no_harm,N
CMP-12531,2024-01-10,Nimbus-Admin,LOT-9464-2024,flow_rate_high,no_harm,Y
CMP-12532,2022-02-10,Nimbus-Admin,LOT-6247-2022,flow_rate_high,no_harm,N
CMP-12533,2022-06-09,Nimbus-II-Flex,LOT-1470-2022,flow_rate_high,near_miss,Y
CMP-12534,2022-10-22,Nimbus-Flex,LOT-6833-2022,flow_rate_high,near_miss,N
CMP-12535,2021-01-15,Nimbus-II-Flex,LOT-5736-2021,flow_rate_high,no_harm,Y
CMP-12536,2024-05-06,Nimbus-II-Plus,LOT-3128-2024,flow_rate_high,near_miss,Y
CMP-12537,2020-09-08,Nimbus-II-EMS,LOT-2893-2020,flow_rate_high,near_miss,N
CMP-12538,2020-06-10,Nimbus-II-EMS,LOT-8923-2020,flow_rate_high,no_harm,Y
CMP-12539,2023-03-06,Nimbus-PainPro,LOT-2170-2023,flow_rate_high,no_harm,N
CMP-12540,2019-11-17,Nimbus-II-EMS,LOT-3987-2019,flow_rate_high,no_harm,N
CMP-12541,2020-03-02,Nimbus-II-EpiD,LOT-8606-2020,flow_rate_high,no_harm,Y
CMP-12542,2023-06-19,Nimbus-II-Flex,LOT-4591-2023,flow_rate_high,no_harm,Y
CMP-12543,2022-01-25,Nimbus-II-PainPRO,LOT-2222-2022,flow_rate_high,serious_injury,Y
CMP-12544,2022-11-14,Nimbus-Flex,LOT-5256-2022,flow_rate_high,no_harm,Y
CMP-12545,2022-12-08,Nimbus-Admin,LOT-8007-2022,flow_rate_high,no_harm,N
CMP-12546,2022-12-15,Nimbus-Flex,LOT-9546-2022,flow_rate_high,patient_discomfort,N
CMP-12547,2021-04-21,Nimbus-II-PainPRO,LOT-5608-2021,flow_rate_high,no_harm,N
CMP-12548,2023-04-01,Nimbus-PainPro,LOT-8254-2023,flow_rate_high,no_harm,N
CMP-12549,2020-03-17,Nimbus-II-Plus,LOT-1975-2020,flow_rate_high,near_miss,Y
CMP-12550,2020-12-26,Nimbus-II-EMS,LOT-2696-2020,flow_rate_high,no_harm,Y
CMP-12551,2023-04-15,Nimbus-Flex,LOT-9502-2023,flow_rate_high,no_harm,N
CMP-12552,2024-05-11,Nimbus-II-Plus,LOT-9564-2024,flow_rate_high,patient_discomfort,N
CMP-12553,2019-02-22,Nimbus-Admin,LOT-5630-2019,flow_rate_high,no_harm,Y
CMP-12554,2022-03-10,Nimbus-II-EMS,LOT-7334-2022,flow_rate_high,no_harm,Y
CMP-12555,2019-03-09,Nimbus-II-Flex,LOT-1526-2019,flow_rate_high,no_harm,Y
CMP-12556,2024-07-17,Nimbus-II-Flex,LOT-4021-2024,flow_rate_high,patient_discomfort,N
CMP-12557,2021-08-26,Nimbus-Flex,LOT-7311-2021,flow_rate_high,no_harm,Y
