order_id,symbol,side,quantity,expected_settlement_utc,actual_settlement_utc,closing_price_usd,vwap_usd,price_diff_usd,price_diff_vwap_usd
# Detail record 2874: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2875: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2876: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2877: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2878: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2879: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2880: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2881: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2882: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2883: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2884: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2885: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2886: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2887: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2888: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2889: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2890: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2891: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2892: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2893: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2894: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2895: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2896: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2897: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2898: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2899: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2900: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2901: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2902: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2903: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2904: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2905: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2906: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2907: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2908: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2909: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2910: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2911: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2912: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2913: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2914: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2915: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2916: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2917: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2918: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2919: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2920: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2921: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2922: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2923: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2924: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2925: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2926: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2927: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2928: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2929: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2930: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2931: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2932: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2933: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2934: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2935: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2936: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2937: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2938: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2939: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2940: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2941: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2942: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2943: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2944: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2945: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2946: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2947: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2948: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2949: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2950: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2951: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2952: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2953: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2954: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2955: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2956: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2957: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2958: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2959: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2960: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2961: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2962: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2963: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2964: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2965: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2966: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2967: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2968: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2969: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2970: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2971: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2972: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2973: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2974: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2975: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2976: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2977: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2978: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2979: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2980: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2981: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2982: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2983: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2984: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2985: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2986: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2987: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2988: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2989: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2990: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2991: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2992: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2993: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 2994: full audit trail entry for SEC submission — ArtemisQ Capital
