# NetFlow v9 export — period 2026-05-22 18:00 to 2026-05-23 06:00 UTC
# Fields: timestamp|src_ip|dst_ip|src_port|dst_port|proto|bytes|packets|flags
1748019458|10.0.10.68|31.62.59.131|5591|3389|UDP|62105|54|ACK
1748019467|10.0.5.9|160.201.232.208|17956|8080|TCP|48711|35|SYN
1748019474|10.0.4.159|94.30.194.145|53327|8080|TCP|35231|23|
1748019483|10.0.1.4|19.74.6.247|50364|3389|UDP|40040|82|
1748019491|10.0.3.235|11.246.171.48|32080|80|ICMP|48999|221|SYN-ACK
1748019497|10.0.4.135|62.39.17.103|10603|8080|UDP|29655|21|RST
1748019504|10.0.8.106|220.233.63.160|64143|25|ICMP|37886|303|FIN
1748019515|10.0.8.111|31.62.59.131|19801|3389|UDP|36726|47|SYN
1748019520|10.0.8.106|73.194.181.104|3305|3389|TCP|27001|41|ACK
1748019531|10.0.10.26|218.206.91.157|31952|25|ICMP|33450|22|FIN
1748019540|10.0.4.8|45.99.169.200|55372|8443|TCP|19252|13|RST
1748019549|10.0.8.106|19.74.6.247|10835|3389|ICMP|65263|77|SYN
1748019554|10.0.1.175|19.74.6.247|56121|53|ICMP|48375|40|SYN-ACK
1748019561|10.0.4.27|102.133.182.72|62321|8080|UDP|40961|30|SYN
1748019569|10.0.4.8|62.39.17.103|10892|8080|ICMP|44794|51|SYN-ACK
1748019579|10.0.7.136|76.190.47.223|52627|80|TCP|23078|84|FIN
1748019588|10.0.5.9|64.16.96.112|30470|8080|TCP|41886|329|SYN
1748019593|10.0.9.14|165.172.175.234|12077|8443|UDP|19696|20|SYN
1748019604|10.0.4.159|31.62.59.131|41842|53|ICMP|64467|68|
1748019613|10.0.10.111|173.28.24.138|5044|8080|UDP|28609|77|SYN-ACK
1748019616|10.0.8.111|33.124.222.177|38033|8080|ICMP|38315|27|FIN
1748019624|10.0.10.111|82.33.101.102|23578|80|TCP|13943|63|SYN
1748019636|10.0.8.91|41.57.18.19|34498|443|UDP|1769|3|FIN
1748019642|10.0.1.151|160.201.232.208|32696|53|UDP|41232|67|ACK
1748019653|10.0.1.4|114.204.7.164|23830|443|ICMP|45068|130|SYN
1748019661|10.0.4.27|73.194.181.104|17633|443|ICMP|37623|40|SYN
1748019667|10.0.1.175|102.133.182.72|7898|25|TCP|16389|20|ACK
1748019677|10.0.8.91|11.246.171.48|20341|22|UDP|27789|36|
1748019683|10.0.10.68|45.99.169.200|30737|53|ICMP|52986|67|
1748019691|10.0.4.159|220.233.63.160|17994|8443|ICMP|27559|20|ACK
1748019696|10.0.1.175|41.57.18.19|19951|8080|TCP|45368|74|ACK
1748019704|10.0.4.27|2.109.142.198|22282|22|UDP|7873|7|
1748019713|10.0.5.92|173.28.24.138|54714|53|TCP|57039|53|SYN-ACK
1748019721|10.0.10.111|62.39.17.103|41143|8080|ICMP|9303|6|FIN
1748019729|10.0.9.14|218.206.91.157|65520|25|UDP|37986|98|FIN
1748019738|10.0.3.235|82.33.101.102|11001|53|UDP|50949|34|ACK
1748019746|10.0.9.14|73.194.181.104|35903|8443|UDP|61285|41|
1748019752|10.0.8.111|218.206.91.157|51299|22|ICMP|36297|24|
1748019762|10.0.1.4|43.47.77.53|41289|8080|ICMP|33744|26|SYN
1748019769|10.0.8.91|43.47.77.53|62027|8443|TCP|6390|4|FIN
1748019781|10.0.4.27|112.101.43.181|14188|80|ICMP|42368|52|SYN
1748019789|10.0.8.106|165.172.175.234|23870|3389|ICMP|28902|130|FIN
1748019794|10.0.3.235|43.47.77.53|33884|53|ICMP|52394|107|FIN
1748019801|10.0.4.8|94.30.194.145|18575|80|ICMP|28846|62|RST
1748019812|10.0.8.124|76.109.213.145|64113|3389|UDP|41348|97|SYN-ACK
1748019816|10.0.4.135|19.74.6.247|65280|80|ICMP|46460|40|ACK
1748019827|10.0.1.175|2.109.142.198|5286|53|UDP|1636|1|FIN
1748019836|10.0.10.68|161.35.132.177|2994|8443|ICMP|50716|38|
1748019843|10.0.8.111|114.204.7.164|28153|443|UDP|51304|90|RST
1748019848|10.0.4.135|173.28.24.138|3490|80|UDP|47328|158|RST
1748019857|10.0.1.175|22.254.171.202|15948|53|ICMP|20512|66|SYN-ACK
1748019866|10.0.5.92|19.74.6.247|42177|22|UDP|15928|20|FIN
1748019872|10.0.8.91|22.254.171.202|26410|80|UDP|16080|116|SYN
1748019884|10.0.8.124|102.133.182.72|64151|53|ICMP|30947|31|
1748019889|10.0.4.27|102.133.182.72|15588|53|UDP|39822|33|SYN
1748019896|10.0.3.235|94.30.194.145|25320|3389|UDP|38179|29|RST
1748019906|10.0.8.106|41.57.18.19|22091|443|TCP|29585|89|SYN-ACK
1748019917|10.0.10.26|220.233.63.160|42342|22|TCP|38085|26|FIN
1748019921|10.0.7.136|197.228.132.22|29437|22|ICMP|56019|57|ACK
1748019929|10.0.8.111|220.233.63.160|12519|8443|ICMP|53556|42|SYN
1748019941|10.0.4.27|41.57.18.19|53822|443|UDP|52733|72|SYN-ACK
1748019945|10.0.7.136|22.254.171.202|52746|25|UDP|17399|15|
1748019955|10.0.4.159|165.172.175.234|21187|443|ICMP|37196|35|ACK
1748019964|10.0.4.135|112.101.43.181|18810|53|UDP|34183|78|ACK
1748019970|10.0.10.177|31.62.59.131|24255|53|ICMP|28320|28|
1748019980|10.0.1.151|110.55.148.177|6666|25|UDP|55084|47|RST
1748019986|10.0.1.151|22.254.171.202|23766|22|UDP|37057|39|SYN
1748019992|10.0.4.159|165.172.175.234|17715|8080|ICMP|27347|146|RST
1748020002|10.0.8.111|220.233.63.160|13718|22|UDP|3163|6|
1748020013|10.0.8.91|19.74.6.247|48381|3389|UDP|2032|16|SYN
1748020016|10.0.5.9|94.30.194.145|49992|3389|ICMP|58226|46|SYN
1748020026|10.0.4.135|94.30.194.145|48848|22|UDP|57320|89|FIN
1748020037|10.0.10.26|45.99.169.200|4984|443|ICMP|54361|68|ACK
1748020044|10.0.4.159|112.101.43.181|25964|25|UDP|41555|146|
1748020053|10.0.8.106|2.109.142.198|37634|25|ICMP|37826|37|RST
1748020057|10.0.8.106|202.173.110.118|20845|3389|UDP|33794|24|RST
1748020068|10.0.10.26|62.167.28.211|38879|80|ICMP|21182|48|SYN
1748020074|10.0.10.111|110.55.148.177|8523|53|TCP|5357|7|SYN-ACK
1748020084|10.0.1.151|82.33.101.102|29507|8443|ICMP|2955|1|
1748020089|10.0.1.4|82.33.101.102|63198|443|UDP|18990|26|FIN
1748020097|10.0.5.92|160.201.232.208|23548|3389|ICMP|50287|88|RST
1748020104|10.0.8.91|197.228.132.22|14610|8080|UDP|29009|39|FIN
1748020113|10.0.8.124|110.55.148.177|55042|3389|UDP|61620|50|SYN
1748020123|10.0.8.124|218.206.91.157|15745|53|TCP|35077|32|
1748020130|10.0.8.106|2.109.142.198|56124|8443|ICMP|24576|43|
1748020140|10.0.4.8|33.124.222.177|27827|53|ICMP|46952|42|RST
1748020149|10.0.10.26|62.167.28.211|19337|8080|ICMP|13714|10|SYN
1748020153|10.0.3.235|114.204.7.164|25558|53|ICMP|22604|25|ACK
1748020164|10.0.8.111|76.190.47.223|15279|22|ICMP|12240|14|FIN
1748020169|10.0.5.9|33.124.222.177|53744|22|UDP|8478|11|
1748020180|10.0.4.27|95.215.94.143|32510|8080|UDP|14045|10|RST
1748020184|10.0.10.177|95.215.94.143|19546|22|TCP|62771|168|RST
1748020197|10.0.8.111|62.39.17.103|25703|25|TCP|9317|14|ACK
1748020205|10.0.5.9|102.133.182.72|34550|3389|UDP|4332|3|RST
1748020212|10.0.4.135|45.99.169.200|44621|25|TCP|58787|41|
1748020216|10.0.5.92|22.254.171.202|10848|25|UDP|38314|83|SYN
1748020229|10.0.3.235|62.39.17.103|46263|3389|ICMP|5618|9|
1748020234|10.0.1.4|62.167.28.211|10051|25|ICMP|54572|37|SYN-ACK
1748020242|10.0.5.9|41.57.18.19|5964|53|ICMP|3422|5|SYN
1748020250|10.0.5.9|197.228.132.22|23390|443|ICMP|24190|27|FIN
1748020260|10.0.1.4|76.190.47.223|23430|443|TCP|12842|9|FIN
1748020265|10.0.10.68|161.35.132.177|55044|3389|ICMP|39203|40|FIN
1748020277|10.0.1.175|11.246.171.48|17419|8080|ICMP|52548|50|SYN
1748020282|10.0.1.151|62.39.17.103|15620|8443|TCP|53324|47|SYN-ACK
1748020292|10.0.10.111|45.99.169.200|52395|22|TCP|52536|122|RST
1748020297|10.0.1.4|197.228.132.22|46878|80|ICMP|48715|34|FIN
1748020307|10.0.4.159|218.206.91.157|40281|25|UDP|34398|57|SYN
1748020312|10.0.10.68|22.254.171.202|12212|8080|UDP|40423|57|ACK
1748020321|10.0.1.4|43.47.77.53|21111|3389|TCP|24143|16|RST
1748020333|10.0.7.136|202.173.110.118|15847|3389|UDP|64019|52|SYN
1748020340|10.0.3.235|2.109.142.198|23282|80|ICMP|37315|25|RST
1748020349|10.0.1.4|64.16.96.112|14329|25|TCP|53306|86|FIN
1748020352|10.0.8.124|31.62.59.131|20742|53|TCP|13195|13|SYN
1748020360|10.0.10.111|102.133.182.72|6046|8080|UDP|37324|44|FIN
1748020368|10.0.10.111|76.190.47.223|23734|443|UDP|21972|32|
1748020378|10.0.8.106|62.39.17.103|17024|443|ICMP|61724|113|SYN
1748020385|10.0.4.159|19.74.6.247|47178|8080|ICMP|41876|92|SYN-ACK
1748020396|10.0.4.159|2.109.142.198|11852|25|TCP|39006|67|RST
1748020405|10.0.9.14|76.109.213.145|40614|8080|ICMP|1218|8|SYN
1748020413|10.0.1.175|19.74.6.247|58484|25|UDP|64744|472|SYN-ACK
1748020416|10.0.9.14|110.55.148.177|12679|22|UDP|25565|40|FIN
1748020425|10.0.5.9|82.33.101.102|9060|443|TCP|47545|52|
1748020436|10.0.4.27|102.133.182.72|13940|443|TCP|18681|26|SYN
1748020442|10.0.9.14|173.28.24.138|54875|25|TCP|31656|67|
1748020451|10.0.8.106|2.109.142.198|7253|8443|UDP|50204|421|FIN
1748020459|10.0.10.26|94.30.194.145|61218|8080|TCP|8724|6|RST
1748020468|10.0.4.159|197.228.132.22|60584|8443|UDP|11409|20|SYN
1748020475|10.0.9.14|41.57.18.19|61648|80|UDP|49270|181|SYN
1748020482|10.0.4.159|62.167.28.211|10861|8080|ICMP|49771|368|RST
1748020489|10.0.1.151|45.99.169.200|19643|443|TCP|50338|77|FIN
1748020496|10.0.7.136|73.194.181.104|25553|8080|ICMP|55928|37|SYN-ACK
1748020504|10.0.8.106|76.190.47.223|3575|8080|ICMP|59056|176|SYN
1748020517|10.0.7.136|160.201.232.208|28910|3389|ICMP|10209|22|
1748020520|10.0.10.26|112.101.43.181|29215|25|UDP|62113|67|SYN
1748020529|10.0.8.124|2.109.142.198|53334|8080|UDP|2229|2|
1748020536|10.0.4.8|173.28.24.138|28054|8080|UDP|15837|12|RST
1748020548|10.0.5.9|160.201.232.208|52070|8080|TCP|54966|47|SYN-ACK
1748020557|10.0.4.27|95.215.94.143|53649|53|TCP|9811|14|RST
1748020563|10.0.10.111|76.109.213.145|33961|3389|ICMP|4881|3|RST
1748020569|10.0.7.136|102.133.182.72|45721|22|ICMP|45226|75|RST
1748020578|10.0.4.135|102.133.182.72|65467|8443|ICMP|14534|11|RST
1748020589|10.0.10.26|62.39.17.103|41049|53|ICMP|51347|71|SYN
1748020593|10.0.10.26|45.99.169.200|53819|22|UDP|9259|12|RST
1748020603|10.0.10.68|2.109.142.198|58928|8080|TCP|41597|53|FIN
1748020612|10.0.9.14|95.215.94.143|49853|22|UDP|5530|20|SYN
1748020619|10.0.1.151|62.39.17.103|64914|443|UDP|39063|41|ACK
1748020628|10.0.8.124|114.204.7.164|56815|25|ICMP|51668|35|SYN
1748020633|10.0.5.92|220.233.63.160|32466|22|UDP|618|1|RST
1748020645|10.0.1.175|218.206.91.157|34389|25|UDP|52142|61|SYN-ACK
1748020648|10.0.5.92|11.246.171.48|6563|8443|ICMP|9649|8|RST
1748020660|10.0.8.91|33.124.222.177|47533|22|ICMP|39731|66|SYN
1748020665|10.0.8.106|43.47.77.53|19081|22|TCP|37672|97|SYN-ACK
1748020675|10.0.7.136|160.201.232.208|36314|53|UDP|63108|52|
1748020684|10.0.5.92|173.28.24.138|59589|22|TCP|40784|99|SYN
1748020688|10.0.1.151|19.74.6.247|47687|8443|UDP|9242|11|SYN
1748020700|10.0.10.111|33.124.222.177|6566|443|TCP|47230|36|SYN-ACK
1748020707|10.0.4.8|62.39.17.103|12380|8080|ICMP|52496|59|RST
1748020714|10.0.10.177|197.228.132.22|18013|25|UDP|50793|36|ACK
1748020721|10.0.3.235|45.99.169.200|3993|53|ICMP|13687|108|SYN-ACK
1748020728|10.0.1.4|110.55.148.177|8350|3389|ICMP|31806|214|
1748020739|10.0.1.4|2.109.142.198|59144|8443|ICMP|59290|42|
1748020747|10.0.10.177|2.109.142.198|44858|443|TCP|19621|26|FIN
1748020754|10.0.9.14|31.62.59.131|4413|53|ICMP|60795|86|ACK
1748020765|10.0.9.14|94.30.194.145|3316|8443|UDP|46490|34|
1748020769|10.0.10.26|62.39.17.103|12952|8443|UDP|36834|29|RST
1748020780|10.0.3.235|94.30.194.145|11842|8080|TCP|31676|25|ACK
1748020784|10.0.10.68|11.246.171.48|2186|8443|TCP|50316|34|SYN-ACK
1748020794|10.0.10.26|19.74.6.247|42994|3389|TCP|39253|66|RST
1748020800|10.0.10.26|114.204.7.164|17479|8443|TCP|16266|55|FIN
1748020813|10.0.7.136|45.99.169.200|11048|25|UDP|28762|273|RST
1748020816|10.0.1.151|41.57.18.19|54088|22|ICMP|20772|25|ACK
1748020829|10.0.10.177|33.124.222.177|39495|443|UDP|43001|38|SYN-ACK
1748020837|10.0.10.68|31.62.59.131|31727|22|UDP|16008|15|ACK
1748020842|10.0.8.106|161.35.132.177|27003|8443|TCP|14345|42|RST
1748020850|10.0.1.4|43.47.77.53|17044|8443|TCP|34055|30|FIN
1748020861|10.0.8.124|64.16.96.112|6924|3389|TCP|56124|48|RST
1748020867|10.0.5.9|94.30.194.145|45870|53|TCP|12027|73|
1748020874|10.0.8.111|197.228.132.22|2257|25|ICMP|60376|164|SYN-ACK
1748020885|10.0.8.91|76.109.213.145|22071|3389|TCP|47830|51|SYN-ACK
1748020893|10.0.4.27|102.133.182.72|65372|8080|ICMP|51012|46|FIN
1748020896|10.0.1.151|19.74.6.247|31534|25|ICMP|21795|14|FIN
1748020907|10.0.4.27|94.30.194.145|17054|443|ICMP|25182|25|ACK
1748020914|10.0.1.151|114.204.7.164|21502|22|TCP|34940|120|RST
1748020922|10.0.3.235|41.57.18.19|50142|80|UDP|61601|228|
1748020929|10.0.1.151|31.62.59.131|45129|80|ICMP|42195|60|RST
1748020938|10.0.10.26|160.201.232.208|55094|8443|ICMP|58923|43|FIN
1748020949|10.0.10.26|202.173.110.118|12982|3389|UDP|35085|39|ACK
1748020956|10.0.8.106|102.133.182.72|30093|443|TCP|20668|45|ACK
1748020962|10.0.9.14|43.47.77.53|11319|80|UDP|46386|231|SYN-ACK
1748020968|10.0.8.106|82.33.101.102|61030|3389|ICMP|65367|73|FIN
1748020976|10.0.5.92|11.246.171.48|1469|443|ICMP|34574|53|FIN
1748020985|10.0.5.92|82.33.101.102|46534|443|TCP|37239|81|ACK
1748020995|10.0.10.177|62.167.28.211|19477|53|UDP|64544|179|RST
1748021003|10.0.1.151|161.35.132.177|42162|8080|ICMP|55042|150|SYN-ACK
1748021012|10.0.4.27|2.109.142.198|57435|8443|TCP|33782|130|ACK
1748021018|10.0.8.124|19.74.6.247|25120|8080|ICMP|35762|29|RST
1748021028|10.0.10.26|82.33.101.102|30315|8443|UDP|2187|10|FIN
1748021032|10.0.8.106|19.74.6.247|44746|8443|UDP|6213|4|SYN-ACK
1748021044|10.0.7.136|64.16.96.112|12468|8080|ICMP|1665|3|SYN-ACK
1748021053|10.0.4.135|64.16.96.112|49920|8443|ICMP|16497|11|
1748021056|10.0.10.111|82.33.101.102|41975|53|UDP|14852|31|
1748021067|10.0.10.111|41.57.18.19|57660|3389|TCP|35831|373|ACK
1748021074|10.0.5.92|33.124.222.177|45904|8443|UDP|31735|33|FIN
1748021081|10.0.1.4|31.62.59.131|26526|8080|UDP|45286|66|
1748021093|10.0.4.135|218.206.91.157|62642|80|ICMP|50057|33|
1748021097|10.0.10.177|64.16.96.112|29132|8080|TCP|1701|1|RST
1748021107|10.0.10.68|62.167.28.211|46518|80|UDP|38156|44|SYN-ACK
1748021115|10.0.10.177|62.39.17.103|16030|3389|TCP|58973|63|RST
1748021123|10.0.1.151|82.33.101.102|43257|3389|ICMP|41329|62|SYN-ACK
1748021128|10.0.10.111|95.215.94.143|30797|8080|ICMP|62802|42|SYN-ACK
1748021141|10.0.9.14|73.194.181.104|57525|443|UDP|31306|27|ACK
1748021146|10.0.4.135|73.194.181.104|51682|80|ICMP|10399|8|SYN-ACK
1748021155|10.0.4.27|76.190.47.223|17675|53|ICMP|45963|44|FIN
1748021160|10.0.9.14|94.30.194.145|31260|443|ICMP|21694|16|SYN-ACK
1748021169|10.0.1.175|76.109.213.145|45839|53|UDP|33402|34|ACK
1748021176|10.0.4.135|45.99.169.200|30843|22|TCP|44204|51|SYN-ACK
1748021189|10.0.10.177|197.228.132.22|42429|443|ICMP|34196|36|SYN-ACK
1748021195|10.0.5.92|41.57.18.19|11369|22|ICMP|18859|235|
1748021203|10.0.5.92|161.35.132.177|58296|53|ICMP|19581|51|ACK
1748021210|10.0.3.235|73.194.181.104|46167|443|TCP|10320|59|FIN
1748021221|10.0.8.124|64.16.96.112|11217|443|ICMP|12299|29|SYN-ACK
1748021227|10.0.1.175|76.190.47.223|40966|443|ICMP|65070|99|FIN
1748021236|10.0.8.106|218.206.91.157|28316|22|UDP|57034|114|
1748021245|10.0.8.91|94.30.194.145|12665|53|ICMP|7272|9|RST
1748021250|10.0.4.159|64.16.96.112|13335|8443|ICMP|7097|12|ACK
1748021257|10.0.4.8|76.190.47.223|27239|80|UDP|51580|40|RST
1748021269|10.0.8.91|64.16.96.112|20435|25|UDP|38069|84|RST
1748021273|10.0.8.111|73.194.181.104|8594|8080|UDP|936|7|
1748021284|10.0.4.135|173.28.24.138|47690|22|UDP|61419|182|RST
1748021288|10.0.8.124|173.28.24.138|37473|25|TCP|30467|74|
1748021300|10.0.4.8|41.57.18.19|61882|80|ICMP|39223|188|SYN
1748021306|10.0.10.111|160.201.232.208|7392|80|UDP|28967|62|RST
1748021316|10.0.1.175|102.133.182.72|30496|53|UDP|34622|72|ACK
1748021324|10.0.8.111|173.28.24.138|2073|80|ICMP|13859|31|
1748021329|10.0.3.235|62.167.28.211|12469|25|UDP|58591|145|RST
1748021340|10.0.10.111|173.28.24.138|44457|22|TCP|31111|121|
1748021344|10.0.10.26|73.194.181.104|57983|8443|ICMP|59233|42|SYN
1748021356|10.0.4.159|94.30.194.145|36390|443|UDP|4257|14|RST
1748021362|10.0.1.151|11.246.171.48|11063|25|ICMP|50868|34|SYN
1748021370|10.0.10.68|102.133.182.72|18091|8443|ICMP|22094|46|
1748021376|10.0.4.8|62.39.17.103|48215|25|TCP|56921|39|SYN
1748021386|10.0.4.8|218.206.91.157|36254|80|ICMP|15045|28|SYN
1748021395|10.0.8.124|76.190.47.223|40741|53|UDP|27694|51|SYN
1748021401|10.0.4.8|2.109.142.198|23504|3389|UDP|48789|32|SYN-ACK
1748021409|10.0.8.124|165.172.175.234|43631|25|UDP|33001|138|FIN
1748021419|10.0.10.68|76.190.47.223|4307|80|UDP|694|1|RST
1748021425|10.0.8.124|110.55.148.177|46587|3389|ICMP|16012|22|FIN
1748021433|10.0.10.68|11.246.171.48|45536|80|ICMP|15687|23|ACK
1748021443|10.0.4.8|76.190.47.223|56237|25|ICMP|1906|2|ACK
1748021452|10.0.4.135|19.74.6.247|2744|80|ICMP|63721|82|SYN
1748021457|10.0.4.8|45.99.169.200|53507|22|TCP|50559|35|SYN
1748021469|10.0.4.159|73.194.181.104|23325|25|UDP|5074|5|RST
1748021473|10.0.3.235|62.167.28.211|7581|80|ICMP|64853|116|
1748021480|10.0.3.235|82.33.101.102|7037|3389|UDP|64449|60|
1748021491|10.0.3.235|64.16.96.112|5540|25|UDP|16430|37|SYN-ACK
1748021499|10.0.3.235|197.228.132.22|11148|80|UDP|29215|48|SYN
1748021505|10.0.8.124|43.47.77.53|32617|8443|TCP|32039|22|SYN
1748021514|10.0.8.124|19.74.6.247|64218|25|UDP|61924|175|ACK
1748021521|10.0.8.91|33.124.222.177|1195|80|TCP|29285|25|FIN
1748021532|10.0.1.151|2.109.142.198|28981|53|TCP|55804|67|RST
1748021540|10.0.5.9|202.173.110.118|49663|8443|UDP|52262|89|SYN
1748021544|10.0.1.151|45.99.169.200|49420|443|TCP|15923|31|
1748021555|10.0.10.26|64.16.96.112|18062|22|UDP|46852|72|SYN
1748021565|10.0.1.4|114.204.7.164|6802|22|TCP|59963|55|FIN
1748021568|10.0.4.135|19.74.6.247|24830|8443|ICMP|27525|24|FIN
1748021580|10.0.9.14|218.206.91.157|18030|80|TCP|57707|469|SYN-ACK
1748021586|10.0.1.151|218.206.91.157|7317|3389|ICMP|43679|33|
1748021592|10.0.8.124|41.57.18.19|27307|8443|UDP|63169|141|SYN-ACK
1748021600|10.0.1.175|160.201.232.208|1738|8443|ICMP|4302|3|RST
1748021608|10.0.10.26|45.99.169.200|20065|25|TCP|20806|92|FIN
1748021618|10.0.10.26|2.109.142.198|51852|3389|UDP|22689|17|SYN-ACK
1748021626|10.0.8.106|220.233.63.160|61920|3389|TCP|58985|54|SYN-ACK
1748021635|10.0.8.124|62.167.28.211|37898|8443|ICMP|14142|53|
1748021640|10.0.1.151|76.190.47.223|1244|80|ICMP|49073|129|FIN
1748021653|10.0.4.135|45.99.169.200|10428|80|TCP|24900|18|SYN
1748021660|10.0.8.91|202.173.110.118|24653|80|ICMP|62155|161|
1748021669|10.0.1.4|11.246.171.48|52319|53|UDP|18609|54|
1748021677|10.0.8.106|41.57.18.19|9985|80|UDP|26446|48|
1748021682|10.0.5.9|110.55.148.177|5693|8080|ICMP|17894|14|RST
1748021688|10.0.4.159|173.28.24.138|57186|53|UDP|8067|36|ACK
1748021700|10.0.4.159|22.254.171.202|47375|8443|TCP|33608|198|
1748021708|10.0.8.91|202.173.110.118|21077|80|ICMP|48422|80|ACK
1748021712|10.0.7.136|43.47.77.53|23825|80|TCP|11890|14|SYN-ACK
1748021720|10.0.8.106|43.47.77.53|16766|25|UDP|54744|36|
1748021729|10.0.10.26|173.28.24.138|32636|53|TCP|10357|8|RST
1748021740|10.0.4.8|76.190.47.223|32754|8080|TCP|47998|203|SYN-ACK
1748021745|10.0.7.136|197.228.132.22|30629|8080|ICMP|51672|52|FIN
1748021755|10.0.3.235|161.35.132.177|57534|443|TCP|58642|85|SYN-ACK
1748021760|10.0.5.9|160.201.232.208|19742|3389|ICMP|27719|46|FIN
1748021769|10.0.10.26|202.173.110.118|28501|25|UDP|64015|110|ACK
1748021776|10.0.3.235|112.101.43.181|10971|8443|ICMP|18911|22|SYN
1748021788|10.0.8.106|19.74.6.247|3735|53|UDP|18171|59|SYN
1748021796|10.0.10.111|218.206.91.157|21800|8443|ICMP|62653|87|FIN
1748021802|10.0.5.92|82.33.101.102|47310|8443|ICMP|8343|6|RST
1748021810|10.0.5.9|76.190.47.223|61158|3389|TCP|203|1|SYN-ACK
1748021818|10.0.8.106|31.62.59.131|32919|22|TCP|16982|24|FIN
1748021829|10.0.5.9|202.173.110.118|10491|80|UDP|52682|40|RST
1748021834|10.0.4.135|22.254.171.202|21517|53|TCP|48680|35|FIN
1748021845|10.0.8.111|165.172.175.234|40325|25|TCP|63813|64|RST
1748021852|10.0.4.27|19.74.6.247|2654|8080|ICMP|1801|1|
1748021860|10.0.5.92|165.172.175.234|47758|80|UDP|46210|200|SYN-ACK
1748021866|10.0.8.124|76.109.213.145|41589|25|TCP|11364|8|SYN-ACK
1748021877|10.0.8.111|197.228.132.22|3095|25|TCP|25993|40|SYN-ACK
1748021884|10.0.4.27|76.109.213.145|16689|443|ICMP|12066|177|FIN
1748021888|10.0.10.26|31.62.59.131|40852|3389|ICMP|15268|41|RST
1748021899|10.0.5.92|173.28.24.138|33356|22|UDP|11731|37|SYN
1748021905|10.0.10.68|112.101.43.181|32551|25|UDP|2851|2|FIN
1748021916|10.0.10.111|62.39.17.103|40613|3389|ICMP|29108|20|FIN
1748021923|10.0.5.92|160.201.232.208|12914|80|ICMP|5404|34|
1748021928|10.0.10.68|11.246.171.48|57976|8080|TCP|46106|71|RST
1748021940|10.0.8.91|62.167.28.211|37321|53|UDP|21049|16|SYN-ACK
1748021947|10.0.4.8|102.133.182.72|7523|25|TCP|41061|99|SYN-ACK
1748021953|10.0.10.68|160.201.232.208|44946|8443|UDP|30456|49|ACK
1748021961|10.0.7.136|73.194.181.104|12690|22|TCP|12784|16|SYN-ACK
1748021971|10.0.4.135|95.215.94.143|34327|8080|TCP|14250|38|RST
1748021980|10.0.8.106|76.190.47.223|6853|25|TCP|39192|58|SYN-ACK
1748021984|10.0.10.68|19.74.6.247|33741|443|UDP|29504|20|RST
1748021996|10.0.7.136|160.201.232.208|19932|22|TCP|60980|101|SYN-ACK
1748022003|10.0.10.26|45.99.169.200|61222|3389|UDP|50094|38|FIN
1748022009|10.0.8.106|114.204.7.164|7339|22|ICMP|8150|31|
1748022018|10.0.1.175|112.101.43.181|63986|53|ICMP|50072|65|RST
1748022026|10.0.1.151|161.35.132.177|39484|25|UDP|18347|60|SYN-ACK
1748022037|10.0.5.9|31.62.59.131|53606|25|ICMP|14599|28|ACK
1748022045|10.0.1.151|112.101.43.181|28112|25|TCP|24709|18|SYN-ACK
1748022048|10.0.1.151|202.173.110.118|18533|3389|UDP|53264|71|FIN
1748022057|10.0.10.68|82.33.101.102|38364|22|UDP|47008|33|RST
1748022067|10.0.4.27|2.109.142.198|43933|8443|ICMP|2073|4|SYN-ACK
1748022075|10.0.7.136|112.101.43.181|13632|80|UDP|32114|234|ACK
1748022080|10.0.5.9|95.215.94.143|51473|8443|TCP|23944|23|RST
1748022090|10.0.4.135|45.99.169.200|31905|22|TCP|21766|56|ACK
1748022099|10.0.1.4|64.16.96.112|39471|3389|UDP|40939|75|ACK
1748022108|10.0.3.235|33.124.222.177|25490|53|ICMP|60620|49|
1748022117|10.0.9.14|45.99.169.200|36826|3389|ICMP|53401|37|RST
1748022122|10.0.1.151|110.55.148.177|21660|8080|UDP|27365|20|FIN
1748022130|10.0.10.177|112.101.43.181|54520|25|UDP|57232|57|SYN
1748022139|10.0.10.26|94.30.194.145|33565|80|ICMP|56292|185|
1748022149|10.0.4.8|112.101.43.181|20525|8443|UDP|46740|198|FIN
1748022155|10.0.9.14|94.30.194.145|32300|443|UDP|8898|40|FIN
1748022163|10.0.8.106|94.30.194.145|3109|3389|TCP|4188|5|RST
1748022173|10.0.4.8|33.124.222.177|18975|53|ICMP|19899|16|
1748022177|10.0.1.175|43.47.77.53|8270|443|TCP|26985|31|RST
1748022187|10.0.10.68|41.57.18.19|3908|8443|ICMP|29803|59|ACK
1748022196|10.0.1.175|64.16.96.112|53409|25|UDP|62133|66|FIN
1748022200|10.0.10.68|45.99.169.200|17335|3389|UDP|44605|42|FIN
1748022212|10.0.8.91|112.101.43.181|32525|80|TCP|64196|60|RST
1748022221|10.0.5.92|76.190.47.223|58475|80|ICMP|16857|132|FIN
1748022226|10.0.4.27|112.101.43.181|3154|8080|TCP|52964|129|RST
1748022237|10.0.5.92|33.124.222.177|50161|53|TCP|54691|53|FIN
1748022241|10.0.10.177|173.28.24.138|37132|25|TCP|47707|51|ACK
1748022248|10.0.7.136|31.62.59.131|51731|8080|ICMP|946|1|
