customer_id,signup_date,last_active,plan_type,monthly_spend,support_tickets
CUST004019,2024-03-03,2/28/2026,premium,124.16,5
CUST004020,2022-09-26,2025-11-03,basic,40.68,2
CUST004021,2023-10-18,2025-11-30,standard,76.40,3
CUST004022,2024-06-13,12/30/2025,standard,40.74,6
CUST004023,2024-01-23,2025-10-26,basic,27.01,1
CUST004024,2024-01-17,2025-10-27,standard,57.26,0
CUST004025,2024-07-30,2026-03-20,standard,0.00,12
CUST004026,2024-06-16,2026-02-21,basic,19.20,22
CUST004027,2022-11-20,2026-03-25,standard,66.00,3
CUST004028,2022-02-05,2026-02-04,standard,50.06,12
CUST004029,2022-07-26,2025-10-30,standard,40.11,2
CUST004030,2023-02-01,2025-10-28,standard,61.52,3
CUST004031,2024-03-14,2026-01-22,standard,40.25,24
CUST004032,2024-10-11,2026-01-25,standard,42.25,4
CUST004033,2023-11-08,2026-02-01,premium,85.24,1
CUST004034,7/12/2023,11/21/2025,standard,80.26,4
CUST004035,7/5/2022,1/11/2026,standard,77.44,3
CUST004036,2022-04-24,2026-03-19,standard,63.36,13
CUST004037,10/13/2024,2026-01-14,basic,27.06,4
CUST004038,2022-08-03,2026-02-02,basic,30.93,7
CUST004039,2022-01-28,2025-12-28,basic,42.98,2
CUST004040,2022-05-19,2026-03-01,basic,42.09,1
CUST004041,2022-01-30,2025-10-31,basic,34.85,1
CUST004042,2022-03-16,2025-10-04,basic,38.15,4
CUST004043,2024-03-08,2025-12-07,basic,33.98,14
CUST004044,2022-05-26,2026-02-04,standard,77.42,1
CUST004045,3/23/2023,2025-11-11,standard,0.00,1
CUST004046,2023-05-05,2026-02-14,standard,65.58,4
CUST004047,2023-01-05,2025-12-19,standard,50.91,0
CUST004048,6/13/2022,2025-11-06,basic,21.67,13
CUST004049,2024-07-08,2025-12-14,premium,112.00,5
CUST004050,2022-10-04,3/19/2026,premium,79.43,3
CUST004051,10/28/2024,2025-10-19,standard,48.36,0
CUST004052,2024-09-14,2026-02-27,standard,68.95,4
CUST004053,2023-12-01,2025-11-28,basic,42.70,3
CUST004054,2023-09-26,2026-01-06,basic,25.69,3
CUST004055,2024-11-27,2025-11-11,basic,40.68,3
CUST004056,2022-04-10,2026-02-27,premium,102.40,0
CUST004057,2023-05-27,2026-01-27,standard,55.49,3
CUST004058,2024-01-25,2026-03-12,standard,73.79,15
CUST004059,2022-05-19,10/29/2025,basic,28.02,13
CUST004060,2023-09-05,2025-12-29,standard,70.97,15
CUST004061,2024-01-07,2026-02-20,basic,24.63,0
CUST004062,2024-08-21,2025-11-12,premium,122.85,4
CUST004063,2022-12-07,2026-01-18,premium,130.42,12
CUST004064,2022-11-26,2025-10-02,standard,68.44,3
CUST004065,2023-01-04,2026-01-31,standard,41.11,2
CUST004066,2024-06-28,2025-10-01,basic,30.80,1
CUST004067,2023-07-29,2026-03-04,standard,72.07,5
CUST004068,2024-03-13,2026-02-08,basic,35.56,5
CUST004069,2024-01-24,2026-01-15,basic,31.17,4
CUST004070,2022-06-25,2026-01-20,standard,42.30,3
CUST004071,2024-10-31,2026-02-17,standard,0.00,4
CUST004072,2/18/2024,2025-12-25,standard,59.20,12
CUST004073,2024-01-21,2026-03-12,standard,47.77,4
CUST004074,9/3/2023,2025-12-05,standard,70.84,4
CUST004075,2024-01-11,2025-11-08,standard,63.43,12
CUST004076,2023-03-05,2026-03-08,standard,50.98,6
CUST004077,11/8/2022,2025-11-16,standard,50.60,3
CUST004078,2023-08-05,2025-10-08,standard,65.69,3
CUST004079,2023-04-01,2025-10-04,basic,43.28,5
CUST004080,2024-06-02,2026-02-10,premium,147.83,2
CUST004081,2022-01-06,2025-11-11,standard,60.42,12
CUST004082,2022-08-02,2025-10-16,basic,24.37,0
CUST004083,2022-03-31,2025-10-10,standard,48.22,0
CUST004084,2024-06-24,2026-01-19,standard,55.10,5
CUST004085,2022-10-02,2026-01-07,basic,43.93,5
CUST004086,2024-08-21,2026-01-30,premium,86.06,2
CUST004087,2022-11-10,2026-02-01,standard,65.75,5
CUST004088,2022-05-19,2025-10-14,premium,0.00,11
CUST004089,2023-12-10,2025-10-15,premium,77.28,3
CUST004090,2023-04-01,2025-10-10,basic,18.66,15
CUST004091,2022-05-16,2026-02-12,standard,75.98,1
CUST004092,2022-01-12,2026-02-09,standard,70.22,2
CUST004093,2023-12-27,2026-02-20,basic,28.21,0
CUST004094,2024-05-30,2026-02-13,basic,16.36,0
CUST004095,2023-07-25,2025-10-25,basic,41.62,0
CUST004096,2024-01-19,2026-03-16,standard,47.58,3
CUST004097,2023-04-17,2025-11-18,premium,97.18,23
CUST004098,2023-06-29,2/16/2026,premium,0.00,4
CUST004099,2024-04-21,2025-10-15,basic,17.88,5
CUST004100,2024-11-21,2026-01-05,premium,99.95,2
CUST004101,2022-08-05,2026-01-01,standard,77.63,1
CUST004102,2022-05-02,2025-10-21,basic,22.59,4
CUST004103,2024-08-23,2026-02-24,standard,51.31,10
CUST004104,2023-07-22,2025-11-12,standard,70.34,1
CUST004105,2024-04-09,2025-12-21,premium,108.19,3
CUST004106,2024-08-20,2026-01-19,basic,15.20,0
CUST004107,11/12/2022,2025-12-26,premium,84.96,4
CUST004108,2023-05-21,2025-12-24,basic,15.55,5
CUST004109,2024-05-31,2025-12-10,standard,82.62,7
CUST004110,2024-07-30,2026-01-06,basic,40.03,1
CUST004111,2022-11-17,2025-10-22,premium,146.01,4
CUST004112,2024-01-03,2026-01-25,standard,0.00,3
CUST004113,2023-01-21,2/9/2026,standard,65.15,1
CUST004114,2023-06-05,2025-10-20,standard,62.00,11
CUST004115,7/9/2024,2025-11-29,basic,37.83,12
CUST004116,2024-03-08,2025-12-31,standard,82.56,3
CUST004117,5/29/2023,2026-03-22,basic,21.17,15
CUST004118,2022-02-11,2026-01-11,premium,127.93,2
CUST004119,2022-03-06,2025-11-26,premium,143.39,14
CUST004120,2022-05-20,2025-10-05,standard,82.88,0
CUST004121,2024-04-20,2026-01-23,basic,17.10,4
CUST004122,2024-05-09,2025-12-02,premium,83.28,2
CUST004123,2022-05-17,2025-11-06,premium,138.08,0
CUST004124,2024-11-08,2025-12-24,premium,87.35,5
CUST004125,2023-08-22,3/2/2026,standard,55.65,11
CUST004126,2023-07-24,2026-02-01,standard,58.73,2
CUST004127,2024-10-06,2026-02-24,standard,68.00,4
CUST004128,9/18/2023,2026-03-27,basic,37.39,3
CUST004129,2022-09-09,2026-03-14,standard,54.06,15
CUST004130,2022-11-27,2026-02-10,standard,62.65,10
CUST004131,2023-06-14,2025-10-28,standard,65.91,11
CUST004132,2024-09-10,2025-10-02,basic,27.33,2
CUST004133,2024-11-07,11/29/2025,premium,127.67,23
CUST004134,2022-05-03,2025-09-29,basic,44.22,15
CUST004135,2024-07-30,2026-02-25,standard,48.78,5
CUST004136,2022-02-11,2026-01-21,basic,0.00,0
CUST004137,4/17/2024,10/4/2025,standard,62.24,3
CUST004138,2022-11-15,2025-12-03,standard,71.80,0
CUST004139,2022-01-19,2025-12-12,premium,132.08,5
CUST004140,2022-02-18,2025-10-02,basic,30.35,3
CUST004141,2022-12-10,2025-12-05,basic,37.15,0
CUST004142,2022-05-17,2026-01-05,standard,84.80,3
CUST004143,2/26/2024,2025-11-28,premium,113.43,9
CUST004144,8/9/2022,2026-01-05,standard,71.63,1
CUST004145,2024-08-23,2026-01-29,basic,19.05,12
CUST004146,2023-08-10,10/11/2025,basic,22.03,2
CUST004147,2024-04-23,2025-11-03,basic,25.05,32
CUST004148,2022-01-25,2025-12-24,standard,43.05,11
CUST004149,2024-06-27,2025-11-05,standard,81.07,2
CUST004150,8/14/2022,2026-01-06,basic,28.21,11
CUST004151,2022-11-17,10/19/2025,premium,77.71,3
CUST004152,2023-01-27,2025-12-30,premium,119.00,33
CUST004153,10/14/2023,2025-11-04,standard,46.77,2
CUST004154,2023-11-17,2025-10-08,basic,25.99,4
CUST004155,2022-06-04,2025-10-29,basic,41.32,2
CUST004156,2023-02-10,2026-01-18,standard,51.30,6
CUST004157,2022-11-23,2026-02-27,basic,23.07,12
CUST004158,2024-06-02,2026-01-01,basic,39.37,5
CUST004159,3/22/2022,2025-10-05,standard,84.11,2
CUST004160,2024-06-25,2026-03-09,standard,64.09,4
CUST004161,2024-07-05,2026-01-09,standard,74.39,7
CUST004162,2024-09-25,2025-10-25,basic,36.83,0
CUST004163,1/25/2022,2026-01-02,premium,143.18,4
CUST004164,2022-02-21,2025-12-30,premium,116.46,6
CUST004165,2023-11-30,2025-10-14,standard,77.06,4
CUST004166,2023-04-29,2026-03-10,basic,0.00,3
CUST004167,2022-11-26,2026-01-12,premium,147.21,8
CUST004168,2023-12-12,2025-11-03,standard,48.56,10
CUST004169,2023-06-24,2025-10-29,premium,129.33,1
CUST004170,2023-05-17,1/29/2026,basic,40.30,11
CUST004171,2024-05-09,2025-12-17,basic,0.00,9
CUST004172,4/28/2022,2026-01-09,basic,30.04,3
CUST004173,2022-03-22,2025-11-12,standard,79.40,11
CUST004174,2023-04-09,2026-03-22,standard,46.65,5
CUST004175,2023-06-06,2026-03-03,premium,105.99,15
CUST004176,2024-09-30,2026-01-22,basic,26.91,0
CUST004177,2023-05-18,2026-01-07,premium,77.71,2
CUST004178,2024-08-28,2025-11-16,standard,0.00,8
CUST004179,2023-02-06,2026-02-10,standard,81.19,1
CUST004180,2023-05-07,2025-12-11,standard,43.73,2
CUST004181,12/7/2023,2025-12-31,standard,61.16,5
CUST004182,2022-10-02,2025-11-16,basic,40.83,5
CUST004183,2024-01-14,2026-03-23,basic,26.60,13
CUST004184,2022-07-15,2025-10-14,basic,22.40,5
CUST004185,2022-09-11,2025-11-12,standard,69.83,3
CUST004186,2024-05-14,2025-10-15,standard,73.51,5
CUST004187,2022-07-19,2026-03-07,standard,42.77,1
CUST004188,2022-12-22,2025-12-17,basic,17.55,3
CUST004189,2023-03-31,2026-02-07,premium,131.02,1
CUST004190,2022-09-23,2026-02-21,basic,25.80,8
CUST004191,11/26/2023,2026-03-15,basic,18.20,11
CUST004192,2023-09-25,2025-12-07,premium,92.05,4
CUST004193,2024-09-28,2025-11-09,premium,140.49,0
CUST004194,2023-11-10,2025-10-02,standard,79.80,14
CUST004195,2022-04-25,2025-12-19,standard,82.85,8
CUST004196,2022-04-22,2026-02-17,premium,145.03,0
CUST004197,8/29/2024,2025-10-27,premium,105.86,14
CUST004198,2024-11-24,2025-12-06,basic,27.43,15
CUST004199,2023-11-03,2025-10-29,basic,44.17,4
CUST004200,2023-11-12,2025-10-17,basic,33.56,3
CUST004201,2023-02-07,2025-11-18,premium,118.76,15
CUST004202,2022-06-25,2025-11-25,standard,0.00,6
CUST004203,2022-03-03,3/3/2026,standard,48.01,15
CUST004204,2024-09-27,1/4/2026,standard,44.85,6
CUST004205,2022-01-29,2025-10-09,standard,40.07,2
CUST004206,2022-11-17,2025-10-10,basic,40.73,15
CUST004207,2022-09-21,2025-10-20,basic,30.49,27
CUST004208,2023-11-11,2026-03-11,basic,21.51,9
CUST004209,2024-07-05,2025-10-04,standard,59.99,5
CUST004210,2023-11-17,2025-11-11,premium,0.00,0
CUST004211,2022-07-08,1/21/2026,basic,42.37,5
CUST004212,2024-04-25,2026-03-06,premium,149.35,3
CUST004213,2024-04-24,2025-10-24,standard,77.46,1
CUST004214,2024-07-29,2026-02-25,standard,47.66,12
CUST004215,2022-04-14,2026-01-31,basic,37.72,4
CUST004216,2024-07-01,2025-12-20,standard,54.41,4
CUST004217,2022-12-27,2025-11-14,standard,69.36,3
CUST004218,2022-05-28,2026-02-09,standard,43.97,5
CUST004219,2023-04-30,2026-02-28,standard,57.77,26
CUST004220,3/20/2022,2025-10-29,basic,33.89,12
CUST004221,2/16/2023,2025-12-18,basic,42.77,7
CUST004222,2022-04-24,2026-01-10,premium,112.61,5
CUST004223,2023-02-05,2025-10-02,standard,73.69,15
CUST004224,12/1/2022,2025-10-26,basic,37.48,3
CUST004225,2024-11-24,2025-10-27,standard,74.66,1
CUST004226,2022-07-16,2026-01-03,basic,0.00,16
CUST004227,2022-08-03,2026-02-01,premium,104.33,3
CUST004228,5/27/2023,2025-12-06,standard,77.99,2
CUST004229,2022-05-19,2025-11-13,basic,36.01,0
CUST004230,2022-06-24,2025-11-26,standard,84.45,4
CUST004231,2024-01-11,2026-02-22,standard,54.54,0
CUST004232,2022-11-06,2026-02-18,standard,79.14,1
CUST004233,2024-06-17,2025-11-13,standard,44.67,15
CUST004234,2024-04-20,11/13/2025,standard,78.27,3
CUST004235,2022-11-06,11/14/2025,basic,37.75,14
CUST004236,2022-04-11,2025-11-09,standard,58.14,2
CUST004237,2022-08-16,2025-10-12,basic,30.89,4
CUST004238,2024-05-11,2025-11-23,standard,76.17,3
CUST004239,2024-05-24,2025-12-21,basic,26.52,3
CUST004240,2023-09-08,2025-12-04,standard,73.47,1
CUST004241,2022-10-30,2/16/2026,standard,81.91,1
CUST004242,2022-01-02,2026-02-09,basic,23.71,5
CUST004243,2023-10-24,2026-02-13,basic,0.00,5
CUST004244,2022-02-24,2025-10-19,standard,80.91,1
CUST004245,2024-09-23,2025-12-02,basic,44.11,4
CUST004246,2022-08-24,2025-10-23,standard,59.76,5
CUST004247,2024-06-22,2025-10-13,standard,55.75,2
CUST004248,2024-01-12,2025-12-02,basic,18.40,4
CUST004249,2024-03-10,2026-03-11,premium,93.24,1
CUST004250,2023-07-23,2026-01-26,standard,47.10,4
CUST004251,2022-05-29,2025-10-20,basic,31.45,4
CUST004252,2023-03-29,2/23/2026,standard,76.63,0
CUST004253,8/11/2023,2025-12-28,standard,59.72,4
CUST004254,2022-05-18,2025-11-01,basic,24.09,3
CUST004255,2022-07-31,2026-02-21,basic,22.03,29
CUST004256,2023-02-03,2025-12-23,standard,0.00,14
CUST004257,2024-10-28,2026-02-08,standard,45.40,0
CUST004258,2023-10-29,2025-10-16,standard,69.32,5
CUST004259,2024-05-20,2026-01-23,basic,42.96,4
CUST004260,2024-06-14,2025-12-19,standard,65.61,3
CUST004261,2022-01-23,2026-03-13,standard,53.16,13
CUST004262,2022-02-25,2025-10-03,basic,42.87,5
CUST004263,2022-10-30,12/3/2025,standard,55.55,0
CUST004264,2023-12-21,2025-12-09,standard,43.05,1
CUST004265,2024-06-24,2026-02-13,basic,34.13,5
CUST004266,2024-07-31,2025-10-07,basic,30.18,0
CUST004267,2022-01-05,2025-12-24,basic,26.76,3
CUST004268,2024-01-30,2026-03-19,standard,73.33,9
CUST004269,2023-01-08,3/11/2026,standard,64.06,4
CUST004270,2023-01-11,2025-11-24,premium,114.05,3
CUST004271,8/17/2022,2026-01-13,premium,129.38,0
CUST004272,2024-05-22,2025-10-02,basic,0.00,9
CUST004273,2024-10-24,2026-02-03,premium,106.88,7
CUST004274,2024-05-21,2025-12-31,standard,42.07,3
CUST004275,2024-07-08,2026-01-24,standard,73.90,0
CUST004276,2024-06-24,2025-11-24,premium,84.81,8
CUST004277,2024-10-25,2025-11-07,basic,33.85,14
CUST004278,2023-08-21,12/25/2025,standard,68.32,0
CUST004279,8/10/2023,2026-03-06,basic,38.68,25
CUST004280,2022-09-01,2025-12-08,standard,77.00,5
CUST004281,4/19/2023,2025-10-13,basic,36.14,5
CUST004282,2023-10-01,1/1/2026,standard,41.53,4
CUST004283,2022-03-18,2025-10-12,standard,67.31,1
CUST004284,2024-11-02,2026-03-17,premium,91.89,1
CUST004285,2022-12-04,2026-01-09,basic,38.14,6
CUST004286,2023-08-31,2025-10-14,standard,51.73,4
CUST004287,2023-05-23,2025-10-07,standard,74.67,9
CUST004288,2023-07-14,2025-09-29,premium,142.66,4
CUST004289,2023-10-10,2026-03-01,basic,35.62,5
CUST004290,2024-07-06,2026-02-02,basic,39.74,7
CUST004291,7/30/2022,2026-01-29,premium,92.24,2
CUST004292,2022-07-16,2025-12-24,basic,26.43,3
CUST004293,2022-08-17,2026-02-16,premium,91.43,3
CUST004294,2022-11-28,2025-10-29,basic,29.95,10
CUST004295,2024-11-01,10/21/2025,standard,45.39,7
CUST004296,2024-05-18,2026-03-18,premium,87.94,10
CUST004297,2024-05-04,2026-01-01,basic,22.95,12
CUST004298,2024-10-21,2025-10-16,basic,42.09,4
CUST004299,2022-08-23,2026-01-30,premium,136.34,2
CUST004300,2022-02-12,2025-10-24,basic,31.43,1
CUST004301,2023-10-02,2026-02-11,premium,125.26,3
CUST004302,2023-06-20,2026-01-17,basic,20.11,1
CUST004303,2023-12-01,2025-12-19,basic,20.92,8
CUST004304,2022-09-09,2025-10-02,basic,17.17,5
CUST004305,1/12/2024,2026-02-19,premium,100.45,4
CUST004306,2022-12-19,2025-09-30,basic,19.69,3
CUST004307,2023-01-13,2025-10-10,standard,61.99,9
CUST004308,2023-05-15,2026-02-16,premium,84.40,5
CUST004309,2023-11-19,2025-11-18,standard,78.70,2
CUST004310,2024-07-26,1/11/2026,standard,46.80,2
CUST004311,2024-05-04,2025-11-22,basic,41.54,5
CUST004312,2022-01-10,2025-10-03,basic,27.13,3
CUST004313,2023-01-27,2026-03-08,standard,80.59,7
CUST004314,2023-09-12,2026-03-17,premium,116.59,1
CUST004315,2022-07-16,2025-11-16,basic,26.94,0
CUST004316,2022-09-02,2025-10-26,basic,30.86,4
CUST004317,2022-08-14,2025-12-27,basic,41.56,14
CUST004318,2022-06-27,2026-01-05,standard,0.00,3
CUST004319,2024-02-18,2025-12-27,basic,26.92,8
CUST004320,2022-09-27,2026-02-18,premium,146.94,4
CUST004321,2024-05-22,10/14/2025,basic,38.76,0
CUST004322,8/16/2023,2026-03-19,basic,40.99,13
CUST004323,2022-05-12,2026-03-18,standard,67.53,1
CUST004324,2024-02-06,2026-03-15,premium,91.08,3
CUST004325,2022-08-21,2026-01-12,basic,43.61,1
CUST004326,7/29/2023,2026-02-05,standard,0.00,1
CUST004327,2024-03-12,2026-02-10,standard,41.78,1
CUST004328,2024-11-17,1/3/2026,premium,108.67,4
CUST004329,2022-12-11,2025-11-29,basic,18.52,1
CUST004330,2022-10-04,2025-10-31,standard,70.56,6
CUST004331,2023-05-25,2025-11-07,standard,78.06,2
CUST004332,2024-04-02,2026-01-07,basic,23.05,0
CUST004333,2022-12-22,2026-01-17,standard,49.75,4
CUST004334,2024-01-07,2025-10-15,standard,69.17,2
CUST004335,1/28/2022,2025-11-20,standard,83.62,0
CUST004336,2022-07-14,2025-10-17,premium,0.00,32
CUST004337,2024-02-07,10/6/2025,standard,58.92,0
CUST004338,2023-02-14,2026-02-02,basic,15.21,8
CUST004339,2023-03-01,2026-03-08,premium,130.74,3
CUST004340,2/16/2024,2026-03-03,basic,42.12,6
CUST004341,2023-08-28,2026-01-05,standard,73.23,0
CUST004342,2022-05-31,2025-10-25,premium,75.87,11
CUST004343,2024-01-04,2026-02-15,standard,84.90,2
CUST004344,2023-01-08,2026-01-19,basic,34.56,5
CUST004345,2024-02-10,2025-11-25,premium,79.07,5
CUST004346,1/31/2023,2025-12-24,premium,108.02,5
CUST004347,2024-10-17,2025-12-31,basic,18.86,5
CUST004348,2023-12-14,2026-02-14,standard,45.49,4
CUST004349,2022-08-25,2025-12-15,premium,116.54,3
CUST004350,2022-07-11,2026-03-10,basic,36.70,2
CUST004351,2023-09-18,2025-12-11,standard,43.35,1
CUST004352,2023-06-25,2026-03-04,standard,81.49,3
CUST004353,2022-04-20,2025-11-09,basic,0.00,2
CUST004354,2022-07-05,11/21/2025,standard,80.79,3
CUST004355,2022-08-01,2025-10-06,basic,21.40,0
CUST004356,2022-06-29,2025-12-01,basic,43.13,12
CUST004357,2022-03-04,2026-03-11,standard,69.96,26
CUST004358,2022-04-28,2025-12-05,standard,83.17,12
CUST004359,2022-12-20,2026-01-09,premium,128.05,10
CUST004360,2024-03-21,2025-12-06,basic,42.29,1
CUST004361,8/25/2023,2026-02-23,standard,75.85,4
CUST004362,2023-12-14,2026-03-02,standard,55.21,2
CUST004363,2022-05-13,2025-11-21,basic,22.71,1
CUST004364,2023-10-07,2026-03-25,standard,75.06,2
CUST004365,2022-08-02,1/29/2026,standard,53.08,1
CUST004366,2024-10-13,2025-11-08,standard,70.78,4
CUST004367,2024-07-16,2025-12-21,basic,31.72,6
CUST004368,2023-07-24,2025-10-15,basic,24.19,1
CUST004369,2024-08-18,2026-01-23,standard,67.13,5
CUST004370,2024-01-14,2026-01-25,basic,0.00,11
CUST004371,2023-03-15,2025-11-26,basic,42.36,2
CUST004372,2023-07-05,2025-10-14,basic,33.60,0
CUST004373,2022-03-08,2025-10-25,basic,42.65,0
CUST004374,2024-03-26,2025-11-18,basic,43.39,8
CUST004375,2022-07-05,2025-10-26,basic,23.08,12
CUST004376,2/23/2022,2025-11-17,premium,149.77,14
CUST004377,2022-08-30,2025-11-30,premium,99.92,4
CUST004378,2023-05-10,2026-03-07,basic,0.00,2
CUST004379,2024-11-29,2025-12-29,premium,141.89,1
CUST004380,2023-06-19,2026-03-04,basic,38.73,5
CUST004381,2024-10-04,2026-01-27,standard,78.83,0
CUST004382,2023-06-02,2026-02-08,basic,32.82,11
CUST004383,2023-08-12,2026-02-19,basic,44.33,4
CUST004384,2023-04-09,2025-10-14,standard,40.10,14
CUST004385,2023-04-04,2025-12-16,basic,38.51,3
CUST004386,2022-07-23,12/9/2025,premium,133.87,4
CUST004387,2022-05-31,2026-01-25,standard,42.28,2
CUST004388,2022-12-31,2026-01-20,standard,65.95,10
CUST004389,2022-10-13,2026-02-23,basic,40.68,9
CUST004390,8/29/2024,2026-03-12,premium,131.77,15
CUST004391,2023-12-25,2025-11-04,premium,146.91,4
CUST004392,2024-05-18,2025-11-06,basic,26.27,0
CUST004393,2022-05-19,2025-12-22,basic,21.96,10
CUST004394,2023-05-20,2025-11-09,basic,28.33,5
CUST004395,2022-09-10,2026-03-03,basic,21.27,2
CUST004396,2024-01-21,2026-01-06,basic,0.00,0
CUST004397,2023-10-22,2025-10-12,premium,113.91,33
CUST004398,2022-02-26,2025-10-08,standard,48.06,1
CUST004399,2022-10-07,2025-11-11,basic,29.44,11
CUST004400,5/24/2022,2025-12-22,standard,53.27,1
CUST004401,2024-02-20,2025-12-12,standard,80.13,5
CUST004402,2022-07-05,2026-03-02,standard,84.41,7
CUST004403,2023-03-28,2026-03-21,standard,62.05,10
CUST004404,6/8/2022,11/28/2025,basic,43.44,5
CUST004405,2022-10-08,2026-03-14,premium,96.51,6
CUST004406,2023-07-08,2025-12-03,premium,97.39,4
CUST004407,2023-10-20,2026-03-12,standard,0.00,15
CUST004408,2024-06-22,2025-10-19,standard,45.82,17
CUST004409,2022-02-16,2026-01-27,basic,44.26,4
CUST004410,2024-04-28,2025-11-09,premium,145.32,12
CUST004411,2022-06-12,2025-12-03,basic,44.88,2
CUST004412,2022-06-23,12/23/2025,premium,0.00,2
CUST004413,3/17/2024,2025-10-13,standard,54.22,6
CUST004414,2023-06-12,2025-10-18,basic,41.19,5
CUST004415,5/28/2022,1/21/2026,standard,52.23,2
CUST004416,2022-03-24,2026-01-11,basic,23.79,2
CUST004417,3/9/2023,2026-01-11,standard,64.10,1
CUST004418,2022-10-18,1/14/2026,standard,46.05,0
CUST004419,2024-08-21,2025-10-24,basic,17.37,7
CUST004420,2024-02-03,2026-03-12,standard,0.00,4
CUST004421,2022-02-14,2025-12-05,premium,144.73,3
CUST004422,2024-09-12,11/24/2025,premium,147.80,1
CUST004423,2022-03-23,10/2/2025,premium,92.15,7
CUST004424,2024-01-12,2026-01-08,premium,82.47,2
CUST004425,2024-10-31,2025-10-23,premium,88.50,0
CUST004426,2022-05-18,2026-03-05,premium,134.64,10
CUST004427,2024-10-06,10/26/2025,premium,86.78,5
CUST004428,6/30/2023,2026-01-10,premium,0.00,2
CUST004429,2024-02-27,2025-12-31,premium,139.80,3
CUST004430,2023-08-16,2025-11-04,standard,76.02,0
CUST004431,2024-03-24,2025-10-08,standard,76.25,2
CUST004432,2022-04-03,2026-01-04,basic,40.69,4
CUST004433,2022-09-17,2025-11-10,standard,53.80,3
CUST004434,2022-04-28,2025-10-01,standard,66.47,2
CUST004435,2023-03-08,2026-02-27,standard,78.91,0
CUST004436,2024-07-05,2026-01-05,standard,41.18,5
CUST004437,2024-05-01,2025-11-23,basic,24.09,3
CUST004438,2022-08-16,2026-01-17,basic,39.15,6
CUST004439,2022-02-07,2025-09-30,basic,26.06,4
CUST004440,2023-10-19,2025-11-30,premium,84.91,5
CUST004441,2023-07-06,2025-12-26,basic,25.10,3
