transaction_id,customer_id,date,order_value
TXN00025161,CUST006930,2024-03-28,50.60
TXN00025162,CUST006854,2024-03-11,88.46
TXN00025163,CUST002621,2023-07-28,135.82
TXN00025164,CUST004849,2024-12-01,49.98
TXN00025165,CUST007234,2024-11-13,49.85
TXN00025166,CUST001612,2023-01-29,116.13
TXN00025167,CUST004575,2/24/2023,240.78
TXN00025168,CUST005598,2023-01-17,41.47
TXN00025169,CUST007741,10/8/2023,46.08
TXN00025170,CUST003570,2023-01-25,250.90
TXN00025171,CUST000061,2024-12-04,19.49
TXN00025172,CUST008072,2023-12-14,15.22
TXN00025173,CUST003070,2024-01-14,197.21
TXN00025174,CUST000768,2024-11-30,183.44
TXN00025175,CUST000754,2023-10-30,371.85
TXN00025176,CUST000974,2024-11-07,180.64
TXN00025177,CUST003452,2023-03-25,158.63
TXN00025178,CUST000890,2023-05-13,177.17
TXN00025179,CUST007268,8/14/2023,155.38
TXN00025180,CUST005226,2023-04-29,180.38
TXN00025181,CUST000797,2024-04-06,53.30
TXN00025182,CUST005744,2024-03-27,24.65
TXN00025183,CUST008059,2023-04-17,76.09
TXN00025184,CUST008232,2024-10-27,85.15
TXN00025185,CUST005091,5/22/2023,62.67
TXN00025186,CUST004259,12/17/2024,60.62
TXN00025187,CUST001960,2023-03-29,106.17
TXN00025188,CUST003531,2023-02-23,1850.52
TXN00025189,CUST002315,2023-11-25,149.32
TXN00025190,CUST007617,2023-12-29,168.33
TXN00025191,CUST001269,2023-03-22,161.40
TXN00025192,CUST003665,2023-09-04,40.01
TXN00025193,CUST003069,2024-03-18,90.08
TXN00025194,CUST002324,2023-03-28,66.82
TXN00025195,CUST004826,2023-03-09,254.44
TXN00025196,CUST007641,2024-06-15,124.37
TXN00025197,CUST001433,2023-04-09,114.38
TXN00025198,CUST005022,2023-06-01,403.09
TXN00025199,CUST005628,2023-09-30,457.06
TXN00025200,CUST005593,2023-04-25,83.38
TXN00025201,CUST004561,2024-09-19,28.69
TXN00025202,CUST004157,2024-05-30,151.08
TXN00025203,CUST001774,2023-04-04,74.17
TXN00025204,CUST006916,2024-03-03,47.42
TXN00025205,CUST008242,2023-11-16,51.68
TXN00025206,CUST008038,2024-02-04,193.32
TXN00025207,CUST001732,2024-08-18,132.34
TXN00025208,CUST004808,2024-01-20,76.83
TXN00025209,CUST000354,2023-10-31,14.56
TXN00025210,CUST001732,2023-03-19,53.75
TXN00025211,CUST003754,2023-01-10,230.78
TXN00025212,CUST004402,2024-05-01,36.20
TXN00025213,CUST001197,9/9/2024,127.85
TXN00025214,CUST008316,2024-06-25,124.23
TXN00025215,CUST005170,2024-08-11,183.24
TXN00025216,CUST008273,2024-02-20,169.87
TXN00025217,CUST000168,2023-08-09,464.15
TXN00025218,CUST000313,2023-09-02,45.79
TXN00025219,CUST007392,2023-06-07,122.80
TXN00025220,CUST002861,2023-07-18,382.18
TXN00025221,CUST002186,2/19/2024,44.96
TXN00025222,CUST002453,2024-05-02,192.57
TXN00025223,CUST007409,2024-07-30,48.06
TXN00025224,CUST000817,5/23/2024,171.48
TXN00025225,CUST008071,2023-10-26,267.86
TXN00025226,CUST006833,2023-07-30,269.69
TXN00025227,CUST006973,2024-03-03,163.74
TXN00025228,CUST001614,2024-03-21,129.06
TXN00025229,CUST006191,2024-07-08,126.63
TXN00025230,CUST006444,2024-07-24,130.52
TXN00025231,CUST008161,2024-08-04,132.48
TXN00025232,CUST002663,2024-12-06,175.47
TXN00025233,CUST005335,2023-08-04,67.22
TXN00025234,CUST001689,2023-08-06,85.89
TXN00025235,CUST004548,2023-12-12,85.65
TXN00025236,CUST006092,2024-08-29,175.68
TXN00025237,CUST005517,2024-05-07,25.96
TXN00025238,CUST005478,2024-05-02,81.85
TXN00025239,CUST001188,2024-02-09,319.16
TXN00025240,CUST000533,2024-10-03,173.77
TXN00025241,CUST006601,2023-05-06,144.82
TXN00025242,CUST002794,2023-10-13,187.94
TXN00025243,CUST007565,2023-05-25,123.77
TXN00025244,CUST001185,2023-02-17,112.70
TXN00025245,CUST002685,2024-12-03,126.15
TXN00025246,CUST008334,2023-01-28,92.83
TXN00025247,CUST003100,2024-02-14,98.66
TXN00025248,CUST004168,2024-05-17,102.54
TXN00025249,CUST003195,2023-12-20,86.35
TXN00025250,CUST005432,2024-07-01,97.31
TXN00025251,CUST001058,12/17/2024,120.52
TXN00025252,CUST001027,5/31/2023,32.51
TXN00025253,CUST002109,2023-12-27,183.24
TXN00025254,CUST004337,2024-06-23,141.47
TXN00025255,CUST002690,11/19/2023,296.82
TXN00025256,CUST001432,2023-07-24,403.91
TXN00025257,CUST006529,2023-05-29,63.60
TXN00025258,CUST008108,2024-02-25,62.27
TXN00025259,CUST006065,4/27/2023,274.04
TXN00025260,CUST001549,2024-10-24,91.92
TXN00025261,CUST003476,2023-07-05,70.05
TXN00025262,CUST006008,2023-01-11,188.54
TXN00025263,CUST007700,2024-05-05,122.89
TXN00025264,CUST000208,2023-05-13,45.85
TXN00025265,CUST004273,2024-05-05,148.47
TXN00025266,CUST004115,2024-01-28,14.40
TXN00025267,CUST001966,2024-06-01,75.18
TXN00025268,CUST003615,2023-05-19,198.12
TXN00025269,CUST004283,7/30/2023,289.68
TXN00025270,CUST006882,11/19/2024,130.83
TXN00025271,CUST005199,2023-11-06,245.30
TXN00025272,CUST006084,2023-10-26,170.08
TXN00025273,CUST005566,2024-09-06,202.44
TXN00025274,CUST005272,2023-08-29,281.26
TXN00025275,CUST008316,2023-03-09,72.02
TXN00025276,CUST006117,2023-12-10,116.49
TXN00025277,CUST000917,2023-05-08,40.00
TXN00025278,CUST004917,2024-04-17,288.93
TXN00025279,CUST003423,2024-06-09,141.23
TXN00025280,CUST008190,2023-03-15,31.54
TXN00025281,CUST005516,2024-05-04,194.20
TXN00025282,CUST003058,2024-12-01,139.04
TXN00025283,CUST003815,2023-02-17,163.87
TXN00025284,CUST000412,2024-05-09,268.95
TXN00025285,CUST002710,2023-06-01,371.81
TXN00025286,CUST008394,2023-04-15,46.01
TXN00025287,CUST001389,2024-12-08,78.93
TXN00025288,CUST003924,2023-01-28,13.86
TXN00025289,CUST004473,2024-07-26,147.82
TXN00025290,CUST004136,2024-05-07,141.26
TXN00025291,CUST003928,2/1/2024,49.05
TXN00025292,CUST001238,2024-07-16,141.12
TXN00025293,CUST008370,2024-10-23,59.04
TXN00025294,CUST001396,2024-12-18,450.85
TXN00025295,CUST003770,2023-03-16,121.76
TXN00025296,CUST004811,2024-07-30,43.23
TXN00025297,CUST003515,2024-03-08,149.32
TXN00025298,CUST006963,2023-12-08,207.46
TXN00025299,CUST002627,2023-10-09,181.19
TXN00025300,CUST000803,2024-05-23,150.01
TXN00025301,CUST004888,2024-02-06,118.09
TXN00025302,CUST004009,2023-11-22,121.44
TXN00025303,CUST004650,2024-06-26,156.52
TXN00025304,CUST001138,2023-05-30,26.17
TXN00025305,CUST005842,5/19/2024,85.37
TXN00025306,CUST003633,2/17/2023,19.23
TXN00025307,CUST000899,2023-11-05,100.11
TXN00025308,CUST008283,2023-12-11,150.89
TXN00025309,CUST003335,2024-07-07,89.13
TXN00025310,CUST008139,8/15/2023,160.12
TXN00025311,CUST006573,2023-03-01,156.27
TXN00025312,CUST005443,2023-04-17,396.33
TXN00025313,CUST005501,2024-10-17,194.54
TXN00025314,CUST000587,2023-06-30,20.95
TXN00025315,CUST006838,2024-01-04,172.11
TXN00025316,CUST004001,2024-01-28,161.08
TXN00025317,CUST002010,2023-01-12,22.83
TXN00025318,CUST000369,2023-04-20,431.53
TXN00025319,CUST006651,2024-11-05,103.07
TXN00025320,CUST007677,2023-07-01,22.12
TXN00025321,CUST006474,2024-02-05,68.13
TXN00025322,CUST002626,2024-10-27,173.20
TXN00025323,CUST003806,2024-03-24,180.52
TXN00025324,CUST007270,2023-12-31,179.67
TXN00025325,CUST001020,2023-10-12,175.67
TXN00025326,CUST002994,2023-12-19,128.11
TXN00025327,CUST000260,2024-09-16,315.40
TXN00025328,CUST004478,2023-07-21,107.44
TXN00025329,CUST004125,2024-08-31,180.01
TXN00025330,CUST007055,2024-11-02,377.53
TXN00025331,CUST007376,2023-10-04,89.58
TXN00025332,CUST003083,2024-01-12,86.84
TXN00025333,CUST004401,2023-11-16,276.56
TXN00025334,CUST000730,2024-08-04,129.08
TXN00025335,CUST005017,2024-03-14,14.00
TXN00025336,CUST005697,2023-12-21,160.79
TXN00025337,CUST003496,2024-05-28,36.77
TXN00025338,CUST006848,2024-03-24,303.20
TXN00025339,CUST002201,2023-05-27,128.68
TXN00025340,CUST004117,2023-07-14,86.45
TXN00025341,CUST000135,2023-11-29,154.27
TXN00025342,CUST004203,2023-01-05,342.51
TXN00025343,CUST006249,2024-11-16,199.22
TXN00025344,CUST003445,2023-02-26,140.15
TXN00025345,CUST003448,2024-07-25,32.10
TXN00025346,CUST001817,2023-11-22,159.63
TXN00025347,CUST004940,4/30/2023,117.09
TXN00025348,CUST007243,2024-05-06,55.26
TXN00025349,CUST007904,2023-12-26,283.54
TXN00025350,CUST005051,2024-07-27,91.81
TXN00025351,CUST005936,2024-02-13,63.16
TXN00025352,CUST003857,2023-08-10,161.73
TXN00025353,CUST006557,2023-06-08,70.83
TXN00025354,CUST001184,2023-08-20,177.88
TXN00025355,CUST004500,2024-06-26,94.11
TXN00025356,CUST001337,2023-02-07,125.12
TXN00025357,CUST003526,2024-04-03,177.53
TXN00025358,CUST004584,2023-10-18,96.53
TXN00025359,CUST004165,2024-07-23,196.04
TXN00025360,CUST007303,2024-02-27,122.81
TXN00025361,CUST001738,2024-07-08,163.04
TXN00025362,CUST008045,2023-10-16,371.90
TXN00025363,CUST007762,2/24/2024,181.59
TXN00025364,CUST008290,2023-08-24,192.94
TXN00025365,CUST001526,2023-05-26,382.15
TXN00025366,CUST004695,2024-06-29,62.24
TXN00025367,CUST007522,2024-09-15,11.24
TXN00025368,CUST005194,2024-01-16,117.27
TXN00025369,CUST004453,2023-02-03,120.03
TXN00025370,CUST003508,2023-09-27,118.53
TXN00025371,CUST004106,2024-01-20,179.26
TXN00025372,CUST001463,2024-02-13,28.17
TXN00025373,CUST000807,2023-09-25,64.44
TXN00025374,CUST004850,2023-12-18,175.16
TXN00025375,CUST004281,2024-09-07,352.55
TXN00025376,CUST006175,2023-01-01,149.21
TXN00025377,CUST001573,2023-05-13,109.61
TXN00025378,CUST000046,2023-12-03,96.02
TXN00025379,CUST007928,2023-03-23,122.02
TXN00025380,CUST001939,2023-01-01,54.51
TXN00025381,CUST002281,2024-12-03,127.50
TXN00025382,CUST001462,2024-04-25,44.39
TXN00025383,CUST002659,2023-09-12,163.16
TXN00025384,CUST001843,2023-06-17,50.40
TXN00025385,CUST000767,2024-05-09,274.88
TXN00025386,CUST001643,2024-03-22,147.46
TXN00025387,CUST003519,2024-12-16,220.83
TXN00025388,CUST003697,2024-11-04,187.26
TXN00025389,CUST008406,2023-12-12,190.57
TXN00025390,CUST007730,2024-11-16,29.00
TXN00025391,CUST001146,2024-09-02,271.42
TXN00025392,CUST002626,7/6/2023,14.40
TXN00025393,CUST004811,2024-11-10,193.08
TXN00025394,CUST005021,2024-04-01,64.45
TXN00025395,CUST003063,2023-12-07,134.92
TXN00025396,CUST007464,2024-08-26,288.37
TXN00025397,CUST005629,2023-11-24,114.37
TXN00025398,CUST003288,6/26/2024,142.15
TXN00025399,CUST005069,9/15/2023,117.16
TXN00025400,CUST002135,2024-08-09,20.85
TXN00025401,CUST003339,2023-01-26,243.51
TXN00025402,CUST004165,2023-08-07,31.62
TXN00025403,CUST004113,2023-10-17,138.69
TXN00025404,CUST007903,2023-05-16,30.68
TXN00025405,CUST004776,2023-01-02,221.03
TXN00025406,CUST007747,2024-10-12,59.37
TXN00025407,CUST004727,2024-02-25,237.08
TXN00025408,CUST007596,2024-09-04,67.12
TXN00025409,CUST003575,2023-10-16,113.80
TXN00025410,CUST005752,2024-03-18,172.91
TXN00025411,CUST006403,2023-02-27,497.16
TXN00025412,CUST001687,2023-11-27,143.30
TXN00025413,CUST008281,2024-03-29,15.32
TXN00025414,CUST003073,2024-12-05,39.69
TXN00025415,CUST000029,2023-12-20,150.56
TXN00025416,CUST003128,2024-07-16,133.01
TXN00025417,CUST006646,2024-07-22,102.85
TXN00025418,CUST008295,2023-05-17,139.31
TXN00025419,CUST001568,7/6/2023,17.16
TXN00025420,CUST006281,2023-01-11,154.85
TXN00025421,CUST003922,2024-09-11,60.74
TXN00025422,CUST002419,9/13/2023,115.96
TXN00025423,CUST003169,2024-08-07,422.34
TXN00025424,CUST000254,2024-04-19,167.81
TXN00025425,CUST007766,2023-05-08,133.64
TXN00025426,CUST001521,2023-04-04,192.70
TXN00025427,CUST002496,2024-10-29,32.94
TXN00025428,CUST001836,2023-05-10,118.78
TXN00025429,CUST005921,2023-10-21,62.92
TXN00025430,CUST001137,2024-07-21,74.25
TXN00025431,CUST000096,2024-02-29,116.46
TXN00025432,CUST001952,2023-05-26,214.48
TXN00025433,CUST004564,2023-10-16,53.26
TXN00025434,CUST001679,2023-05-19,168.78
TXN00025435,CUST005594,2023-09-12,10.77
TXN00025436,CUST001456,2023-12-16,133.63
TXN00025437,CUST008116,3/4/2024,83.84
TXN00025438,CUST000302,2023-06-29,101.68
TXN00025439,CUST001380,2024-06-24,43.63
TXN00025440,CUST005956,2024-03-26,131.25
TXN00025441,CUST003670,9/25/2023,455.89
TXN00025442,CUST004533,2024-04-05,157.19
TXN00025443,CUST004869,2024-05-20,170.60
TXN00025444,CUST007801,2023-03-12,283.58
TXN00025445,CUST000726,4/9/2023,211.68
TXN00025446,CUST007507,2024-02-19,178.95
TXN00025447,CUST001930,2024-05-16,177.00
TXN00025448,CUST006259,2024-10-19,52.36
TXN00025449,CUST002166,2024-03-27,152.50
TXN00025450,CUST003551,2023-10-19,154.54
TXN00025451,CUST006249,2024-02-18,169.59
TXN00025452,CUST007785,2023-11-20,143.59
TXN00025453,CUST008184,2024-06-01,97.81
TXN00025454,CUST007442,2024-05-07,163.31
TXN00025455,CUST002327,2023-08-12,140.77
TXN00025456,CUST001260,9/22/2023,186.26
TXN00025457,CUST005528,2024-03-18,158.00
TXN00025458,CUST001592,2024-08-27,77.52
TXN00025459,CUST003161,2024-01-01,43.83
TXN00025460,CUST000911,2023-05-01,121.11
TXN00025461,CUST001689,2023-07-20,26.24
TXN00025462,CUST006359,2024-07-07,45.32
TXN00025463,CUST000502,2023-12-01,149.55
TXN00025464,CUST000444,2023-08-01,143.58
TXN00025465,CUST003774,2024-01-18,25.20
TXN00025466,CUST006391,2023-07-07,78.47
TXN00025467,CUST006502,2023-03-01,94.63
TXN00025468,CUST003545,2024-03-10,173.73
TXN00025469,CUST006387,2024-10-31,50.48
TXN00025470,CUST005555,2024-02-02,187.22
TXN00025471,CUST004206,2024-10-14,63.59
TXN00025472,CUST001851,2024-10-05,49.47
TXN00025473,CUST006963,2023-10-08,48.35
TXN00025474,CUST006947,2024-10-20,41.51
TXN00025475,CUST006878,2024-08-09,110.85
TXN00025476,CUST005554,2023-11-19,39.76
TXN00025477,CUST003113,2023-07-28,119.74
TXN00025478,CUST007556,2023-07-11,177.41
TXN00025479,CUST004661,2023-09-19,390.41
TXN00025480,CUST007031,2024-11-19,217.28
TXN00025481,CUST007628,2024-07-16,185.85
TXN00025482,CUST004076,2024-04-13,42.63
TXN00025483,CUST002331,2023-09-26,30.90
TXN00025484,CUST004916,2024-11-05,29.69
TXN00025485,CUST003034,2024-01-22,139.79
TXN00025486,CUST000344,2024-04-02,349.86
TXN00025487,CUST004727,2024-08-16,49.73
TXN00025488,CUST000341,2023-08-01,128.91
TXN00025489,CUST001815,2024-05-29,94.37
TXN00025490,CUST004651,2024-07-11,137.55
TXN00025491,CUST002736,2024-07-28,189.14
TXN00025492,CUST006054,7/25/2023,303.87
TXN00025493,CUST008216,2023-10-25,116.77
TXN00025494,CUST004381,2024-07-19,84.79
TXN00025495,CUST005563,2024-03-02,162.93
TXN00025496,CUST006436,2/22/2024,166.14
TXN00025497,CUST005521,2024-06-21,151.04
TXN00025498,CUST000517,2024-05-05,86.30
TXN00025499,CUST007474,2023-08-02,42.10
TXN00025500,CUST004597,2023-09-18,177.64
TXN00025501,CUST005362,12/2/2023,95.31
TXN00025502,CUST000651,2023-12-30,128.17
TXN00025503,CUST003077,2024-01-21,131.25
TXN00025504,CUST000059,2023-05-14,81.21
TXN00025505,CUST000338,2023-10-26,107.52
TXN00025506,CUST003068,2023-01-27,118.54
TXN00025507,CUST007678,2023-02-02,169.80
TXN00025508,CUST005520,2024-06-04,183.64
TXN00025509,CUST005700,2023-01-11,385.75
TXN00025510,CUST006750,2023-12-16,364.31
TXN00025511,CUST007160,4/18/2023,158.97
TXN00025512,CUST000724,2024-01-24,391.64
TXN00025513,CUST000775,2024-07-17,345.59
TXN00025514,CUST006613,2024-04-30,37.79
TXN00025515,CUST003122,2024-07-10,51.84
TXN00025516,CUST004400,2023-06-14,374.87
TXN00025517,CUST006558,2023-11-30,180.59
TXN00025518,CUST007427,2023-04-08,101.14
TXN00025519,CUST006116,2023-05-13,53.37
TXN00025520,CUST000302,2024-09-09,148.04
TXN00025521,CUST001509,6/12/2023,63.13
TXN00025522,CUST000795,2023-01-18,83.15
TXN00025523,CUST004185,2023-11-14,74.48
TXN00025524,CUST008167,2023-02-06,360.54
TXN00025525,CUST006178,2023-02-07,45.61
TXN00025526,CUST006599,2024-08-29,13.39
TXN00025527,CUST002600,2023-09-25,58.08
TXN00025528,CUST006573,2023-04-16,90.28
TXN00025529,CUST006083,2023-05-03,145.43
TXN00025530,CUST005708,2024-02-20,116.68
TXN00025531,CUST002800,2023-11-29,111.74
TXN00025532,CUST002818,2024-09-08,51.49
TXN00025533,CUST007273,2024-01-25,134.04
TXN00025534,CUST006545,2024-05-25,114.86
TXN00025535,CUST000499,2023-11-18,111.16
TXN00025536,CUST000856,2023-12-11,163.11
TXN00025537,CUST003161,2024-01-21,127.09
TXN00025538,CUST003244,2023-07-01,35.30
TXN00025539,CUST001878,2023-05-16,181.18
TXN00025540,CUST007651,2024-08-11,146.14
TXN00025541,CUST003798,2024-09-15,392.36
TXN00025542,CUST000996,2024-02-09,29.93
TXN00025543,CUST005975,2023-02-19,129.39
TXN00025544,CUST003850,2024-03-21,114.08
TXN00025545,CUST002485,2024-03-28,56.95
TXN00025546,CUST006391,2024-08-24,118.49
TXN00025547,CUST004120,2024-09-07,140.17
TXN00025548,CUST000392,2024-03-30,117.66
TXN00025549,CUST001705,5/25/2024,104.04
TXN00025550,CUST008410,2024-06-04,152.42
TXN00025551,CUST002299,2023-08-06,1388.02
TXN00025552,CUST004742,2023-02-20,187.96
TXN00025553,CUST007963,2024-01-21,30.56
TXN00025554,CUST007950,9/3/2023,100.59
TXN00025555,CUST007973,2023-10-22,89.11
TXN00025556,CUST006894,2024-07-04,247.53
TXN00025557,CUST003413,2024-03-21,127.00
TXN00025558,CUST004065,2023-10-04,173.18
TXN00025559,CUST006038,2024-02-13,10.07
TXN00025560,CUST008250,2024-08-13,71.84
TXN00025561,CUST006731,2024-01-30,73.88
TXN00025562,CUST001596,2023-02-17,48.74
TXN00025563,CUST006851,2024-05-11,175.88
TXN00025564,CUST000830,2024-09-20,28.56
TXN00025565,CUST004956,2024-11-01,42.66
TXN00025566,CUST006166,2023-01-09,195.52
TXN00025567,CUST001229,2023-04-07,384.45
TXN00025568,CUST006436,2024-03-07,143.52
TXN00025569,CUST003905,2024-05-10,176.49
TXN00025570,CUST004373,2024-06-09,24.81
TXN00025571,CUST004316,2023-01-10,97.30
TXN00025572,CUST005435,2023-11-04,184.14
TXN00025573,CUST003167,2023-01-19,22.50
TXN00025574,CUST006051,2023-01-15,155.29
TXN00025575,CUST000395,2023-11-20,103.99
TXN00025576,CUST003601,2024-04-28,94.36
TXN00025577,CUST001231,2023-10-04,193.66
TXN00025578,CUST000851,2023-08-05,167.98
TXN00025579,CUST005798,7/22/2023,27.90
TXN00025580,CUST000502,2024-11-26,365.86
TXN00025581,CUST003638,2023-04-24,201.45
TXN00025582,CUST003362,2023-06-10,282.80
TXN00025583,CUST006747,2023-10-22,144.05
TXN00025584,CUST001138,2024-02-14,70.16
TXN00025585,CUST005327,2023-07-27,83.26
TXN00025586,CUST005507,2024-12-04,234.66
TXN00025587,CUST001203,2023-02-21,107.43
TXN00025588,CUST005616,2024-08-07,143.95
TXN00025589,CUST001362,2023-01-13,165.16
TXN00025590,CUST004670,2024-07-29,184.60
TXN00025591,CUST006412,2024-04-03,45.07
TXN00025592,CUST003193,2024-10-23,253.67
TXN00025593,CUST003066,2024-04-03,146.13
TXN00025594,CUST001084,2023-11-04,170.82
TXN00025595,CUST000681,2024-09-08,307.39
TXN00025596,CUST001891,2024-01-03,18.16
TXN00025597,CUST007700,2024-06-06,195.10
TXN00025598,CUST002443,2023-06-02,111.95
TXN00025599,CUST006306,2024-02-16,67.57
TXN00025600,CUST004913,2024-04-18,188.33
TXN00025601,CUST005911,4/28/2023,75.54
TXN00025602,CUST002043,2023-05-29,192.73
TXN00025603,CUST003071,2024-10-07,164.80
TXN00025604,CUST008298,2024-12-14,15.67
TXN00025605,CUST002653,2023-06-26,111.80
TXN00025606,CUST004507,2023-03-02,185.06
TXN00025607,CUST002882,2024-10-04,60.30
TXN00025608,CUST008322,2024-01-22,177.97
TXN00025609,CUST007120,2023-10-10,438.60
TXN00025610,CUST008242,2024-02-17,101.21
TXN00025611,CUST000141,2024-10-01,27.89
TXN00025612,CUST008267,2024-01-03,142.89
TXN00025613,CUST005299,3/7/2024,72.12
TXN00025614,CUST003379,2024-01-04,168.95
TXN00025615,CUST004309,2024-01-08,107.26
TXN00025616,CUST004142,2024-11-07,140.73
TXN00025617,CUST002677,2024-06-01,144.53
TXN00025618,CUST005884,2024-08-09,19.00
TXN00025619,CUST000965,2024-03-11,183.54
TXN00025620,CUST006000,2023-05-07,108.92
TXN00025621,CUST002148,2023-06-01,30.18
TXN00025622,CUST002223,7/27/2023,228.54
TXN00025623,CUST008261,2023-08-29,177.86
TXN00025624,CUST006833,2024-01-11,142.59
TXN00025625,CUST001669,2023-02-11,377.58
TXN00025626,CUST007813,2023-06-07,217.06
TXN00025627,CUST000230,12/3/2023,133.05
TXN00025628,CUST006327,2023-03-28,443.19
TXN00025629,CUST002034,2023-11-05,151.09
TXN00025630,CUST008399,2023-05-03,465.37
TXN00025631,CUST005105,3/22/2023,66.55
TXN00025632,CUST006193,2023-06-22,92.14
TXN00025633,CUST006646,2024-11-25,136.93
TXN00025634,CUST008268,2023-11-10,10.57
TXN00025635,CUST007676,2023-11-30,318.31
TXN00025636,CUST005064,2023-01-02,86.36
TXN00025637,CUST002398,2024-09-21,1132.35
TXN00025638,CUST007262,2024-08-19,182.03
TXN00025639,CUST008166,8/7/2024,58.27
TXN00025640,CUST005926,2023-12-05,191.09
TXN00025641,CUST002443,2024-07-24,88.76
TXN00025642,CUST000098,2023-03-04,271.13
TXN00025643,CUST002265,2023-08-15,141.90
TXN00025644,CUST000541,2024-01-28,54.61
TXN00025645,CUST003755,2023-03-26,144.12
TXN00025646,CUST004085,2024-11-02,107.22
TXN00025647,CUST001338,2023-10-29,64.75
TXN00025648,CUST000548,2024-08-02,193.94
TXN00025649,CUST006320,2023-12-14,188.21
TXN00025650,CUST002992,2023-11-23,104.05
TXN00025651,CUST003154,2023-11-18,54.51
TXN00025652,CUST001342,2024-10-16,167.94
TXN00025653,CUST003521,2024-10-15,73.94
TXN00025654,CUST006982,2024-11-24,155.34
TXN00025655,CUST001677,2024-01-24,150.68
TXN00025656,CUST004617,2023-10-15,136.11
TXN00025657,CUST006955,2024-04-15,104.19
TXN00025658,CUST000485,2024-07-30,138.11
TXN00025659,CUST008025,2024-11-13,297.43
TXN00025660,CUST005989,2023-06-16,181.25
TXN00025661,CUST004040,2023-01-08,158.60
TXN00025662,CUST002728,2024-09-06,298.62
