study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S1915,10.1177/0956797615575277,control,P01915,5.044,3.279,5.35,65,M,BA,2019-08-04,2082170,0,combined_row_1915
S1916,10.1177/0956797614520714,control,P01916,3.566,3.205,4.35,53,F,HS,2019-02-25,1789553,0,combined_row_1916
S1917,10.1177/0956797615575277,treatment_b,P01917,4.532,3.561,4.81,50,F,HS,2019-09-16,1042124,0,combined_row_1917
S1918,10.1037/pspa0000226,treatment_b,P01918,5.271,3.763,2.96,32,NB,BA,2019-04-13,1371034,0,combined_row_1918
S1919,10.1037/pspa0000226,control,P01919,4.756,3.448,4.78,57,M,MA,2019-04-17,1937963,0,combined_row_1919
S1920,10.1177/0956797614520714,treatment_b,P01920,2.898,4.134,5.31,34,F,HS,2019-05-03,894649,0,combined_row_1920
S1921,10.1177/0956797614520714,control,P01921,3.025,2.871,4.45,18,F,MA,2019-02-01,417385,0,combined_row_1921
S1922,10.1037/pspa0000226,treatment_b,P01922,5.55,2.621,4.32,24,F,BA,2019-03-09,1737057,0,combined_row_1922
S1923,10.1177/0956797614520714,treatment_b,P01923,4.239,3.553,3.9,24,NB,BA,2019-03-25,1342022,0,combined_row_1923
S1924,10.1037/pspa0000226,control,P01924,4.68,2.548,4.32,48,F,PhD,2019-05-28,1886552,0,combined_row_1924
S1925,10.1177/0956797614520714,treatment_a,P01925,5.739,4.297,4.87,36,M,MA,2019-12-21,1077517,0,combined_row_1925
S1926,10.1073/pnas.1209746109,control,P01926,5.139,2.573,4.77,20,F,MA,2019-07-17,1990350,0,combined_row_1926
S1927,10.1037/pspa0000226,control,P01927,4.677,3.843,4.16,59,F,HS,2019-03-25,327421,1,combined_row_1927
S1928,10.1177/0956797615575277,control,P01928,4.126,2.545,5.91,64,F,HS,2019-10-12,1004574,0,combined_row_1928
S1929,10.1073/pnas.1209746109,control,P01929,3.777,4.667,4.89,49,F,BA,2019-06-26,231691,1,combined_row_1929
S1930,10.1037/pspa0000226,control,P01930,4.889,3.508,4.77,20,NB,PhD,2019-03-06,572268,0,combined_row_1930
S1931,10.1037/pspa0000226,treatment_b,P01931,5.884,4.075,5.87,49,F,BA,2019-02-01,1244874,0,combined_row_1931
S1932,10.1177/0956797615575277,treatment_b,P01932,3.339,3.434,5.21,49,M,Other,2019-03-18,466901,0,combined_row_1932
S1933,10.1073/pnas.1209746109,treatment_a,P01933,4.461,4.474,7.09,32,F,MA,2019-03-06,1692239,0,combined_row_1933
S1934,10.1037/pspa0000226,control,P01934,5.602,4.151,5.4,55,F,HS,2019-03-24,251377,0,combined_row_1934
S1935,10.1177/0956797615575277,treatment_b,P01935,5.454,2.358,4.5,57,M,BA,2019-11-06,1944402,0,combined_row_1935
S1936,10.1177/0956797615575277,treatment_a,P01936,4.621,5.49,6.01,48,M,HS,2019-11-15,1438743,0,combined_row_1936
S1937,10.1073/pnas.1209746109,treatment_b,P01937,6.444,5.432,5.35,52,F,HS,2019-07-02,731187,0,combined_row_1937
S1938,10.1073/pnas.1209746109,treatment_a,P01938,3.499,4.873,4.72,23,F,PhD,2019-09-13,1377623,0,combined_row_1938
S1939,10.1037/pspa0000226,treatment_a,P01939,3.243,3.925,6.63,61,M,BA,2019-04-15,1771189,0,combined_row_1939
S1940,10.1073/pnas.1209746109,treatment_b,P01940,2.174,3.032,4.89,34,M,Other,2019-12-08,2018455,0,combined_row_1940
S1941,10.1073/pnas.1209746109,treatment_b,P01941,4.738,3.947,4.6,26,M,PhD,2019-05-02,391191,0,combined_row_1941
S1942,10.1177/0956797614520714,treatment_a,P01942,6.744,2.665,4.19,26,F,MA,2019-04-09,1308332,0,combined_row_1942
S1943,10.1177/0956797615575277,treatment_a,P01943,4.818,3.713,5.31,51,M,MA,2019-05-14,966397,0,combined_row_1943
S1944,10.1073/pnas.1209746109,control,P01944,5.215,4.297,5.19,65,NB,PhD,2019-11-24,802369,0,combined_row_1944
S1945,10.1177/0956797615575277,treatment_a,P01945,5.32,3.806,5.06,19,F,Other,2019-07-08,1403439,0,combined_row_1945
S1946,10.1037/pspa0000226,treatment_a,P01946,4.917,3.829,5.39,18,M,Other,2019-09-19,557408,0,combined_row_1946
S1947,10.1073/pnas.1209746109,treatment_a,P01947,4.578,3.614,6.5,42,F,BA,2019-04-05,2253966,0,combined_row_1947
S1948,10.1037/pspa0000226,treatment_b,P01948,3.847,4.461,3.96,54,NB,PhD,2019-12-23,367608,0,combined_row_1948
S1949,10.1177/0956797615575277,treatment_a,P01949,2.277,3.335,6.37,53,M,PhD,2019-05-13,1207368,1,combined_row_1949
S1950,10.1073/pnas.1209746109,treatment_b,P01950,5.664,4.771,3.04,50,F,BA,2019-04-14,678034,0,combined_row_1950
S1951,10.1177/0956797614520714,treatment_a,P01951,4.969,4.0,5.52,60,F,Other,2019-11-12,1266903,0,combined_row_1951
S1952,10.1177/0956797614520714,treatment_b,P01952,3.792,4.553,4.84,19,F,MA,2019-11-01,466947,0,combined_row_1952
S1953,10.1177/0956797615575277,control,P01953,4.286,4.712,4.27,54,F,Other,2019-05-10,1326463,0,combined_row_1953
S1954,10.1037/pspa0000226,treatment_a,P01954,4.884,3.978,5.21,21,F,BA,2019-05-21,247242,0,combined_row_1954
S1955,10.1073/pnas.1209746109,treatment_b,P01955,1.801,3.711,4.45,56,F,HS,2019-03-13,770299,1,combined_row_1955
S1956,10.1177/0956797615575277,treatment_b,P01956,3.321,4.601,4.39,62,F,BA,2019-08-08,1683704,0,combined_row_1956
S1957,10.1177/0956797614520714,treatment_a,P01957,3.388,5.847,5.46,19,M,MA,2019-02-06,577205,0,combined_row_1957
S1958,10.1177/0956797614520714,treatment_b,P01958,8.405,3.671,4.64,25,NB,PhD,2019-02-21,921089,0,combined_row_1958
S1959,10.1177/0956797615575277,treatment_a,P01959,3.593,3.508,5.54,20,M,PhD,2019-10-06,1098817,1,combined_row_1959
S1960,10.1037/pspa0000226,treatment_a,P01960,3.6,4.176,5.05,53,F,Other,2019-03-15,543503,1,combined_row_1960
S1961,10.1177/0956797614520714,control,P01961,5.123,3.752,4.83,45,M,MA,2019-02-05,303166,0,combined_row_1961
S1962,10.1177/0956797615575277,treatment_b,P01962,1.779,3.77,4.88,65,M,PhD,2019-06-08,1264432,0,combined_row_1962
S1963,10.1073/pnas.1209746109,treatment_a,P01963,3.073,2.223,5.83,32,NB,MA,2019-07-27,285500,0,combined_row_1963
S1964,10.1073/pnas.1209746109,treatment_a,P01964,4.331,3.872,5.76,64,NB,BA,2019-12-10,2242834,0,combined_row_1964
S1965,10.1177/0956797615575277,control,P01965,2.707,5.658,7.61,52,F,BA,2019-06-25,605960,0,combined_row_1965
S1966,10.1177/0956797614520714,treatment_a,P01966,6.754,3.518,4.56,46,M,Other,2019-07-28,1934500,0,combined_row_1966
S1967,10.1037/pspa0000226,treatment_a,P01967,6.409,3.147,6.51,35,M,Other,2019-08-14,2033873,0,combined_row_1967
S1968,10.1177/0956797615575277,treatment_b,P01968,3.808,3.528,5.86,23,NB,BA,2019-10-02,1051129,0,combined_row_1968
S1969,10.1073/pnas.1209746109,treatment_a,P01969,5.069,3.732,4.06,48,F,BA,2019-03-08,1493685,0,combined_row_1969
S1970,10.1177/0956797614520714,treatment_a,P01970,4.409,5.167,5.43,65,M,Other,2019-03-04,812567,0,combined_row_1970
S1971,10.1037/pspa0000226,treatment_a,P01971,2.915,2.883,5.32,29,M,PhD,2019-11-23,1339357,0,combined_row_1971
S1972,10.1073/pnas.1209746109,control,P01972,5.292,4.94,5.75,49,F,Other,2019-09-03,795521,0,combined_row_1972
S1973,10.1073/pnas.1209746109,treatment_b,P01973,3.573,4.132,4.45,36,F,Other,2019-03-24,451677,0,combined_row_1973
S1974,10.1177/0956797615575277,treatment_b,P01974,5.861,4.154,4.06,43,M,MA,2019-01-12,592466,0,combined_row_1974
S1975,10.1073/pnas.1209746109,control,P01975,6.354,4.696,4.64,65,F,HS,2019-12-06,1216557,0,combined_row_1975
S1976,10.1073/pnas.1209746109,treatment_b,P01976,5.074,3.167,5.4,65,F,PhD,2019-01-27,1185447,0,combined_row_1976
S1977,10.1073/pnas.1209746109,treatment_b,P01977,4.195,1.988,3.22,30,F,HS,2019-12-07,620546,0,combined_row_1977
S1978,10.1073/pnas.1209746109,control,P01978,6.847,4.412,5.34,18,F,MA,2019-08-27,669795,0,combined_row_1978
S1979,10.1037/pspa0000226,treatment_b,P01979,6.315,4.775,5.08,20,NB,HS,2019-11-25,1807195,0,combined_row_1979
S1980,10.1177/0956797614520714,treatment_a,P01980,2.978,3.296,3.99,21,NB,Other,2019-05-04,1374937,0,combined_row_1980
S1981,10.1037/pspa0000226,treatment_b,P01981,3.958,4.555,5.4,31,M,MA,2019-04-11,874780,0,combined_row_1981
S1982,10.1073/pnas.1209746109,treatment_a,P01982,4.536,4.817,4.52,61,M,Other,2019-12-01,2158343,0,combined_row_1982
S1983,10.1037/pspa0000226,treatment_b,P01983,4.625,2.377,3.11,24,M,HS,2019-09-23,2327423,0,combined_row_1983
S1984,10.1037/pspa0000226,control,P01984,5.079,4.215,5.39,56,F,PhD,2019-05-16,2236928,0,combined_row_1984
S1985,10.1177/0956797614520714,treatment_a,P01985,4.044,4.347,4.21,24,M,BA,2019-05-18,242597,0,combined_row_1985
S1986,10.1177/0956797615575277,treatment_a,P01986,4.906,1.469,5.46,20,M,BA,2019-11-09,1409603,0,combined_row_1986
S1987,10.1177/0956797614520714,control,P01987,6.706,2.173,5.78,43,F,HS,2019-07-20,1784013,0,combined_row_1987
S1988,10.1037/pspa0000226,treatment_a,P01988,6.406,2.983,5.54,42,M,MA,2019-02-14,676581,0,combined_row_1988
S1989,10.1177/0956797615575277,treatment_b,P01989,4.478,1.956,5.44,65,M,PhD,2019-05-27,788977,0,combined_row_1989
S1990,10.1073/pnas.1209746109,treatment_a,P01990,5.323,4.367,4.75,41,M,Other,2019-05-26,836579,0,combined_row_1990
S1991,10.1177/0956797614520714,treatment_b,P01991,4.493,3.36,4.45,26,F,Other,2019-05-17,456649,0,combined_row_1991
S1992,10.1073/pnas.1209746109,treatment_a,P01992,4.298,5.059,4.32,56,M,HS,2019-06-28,1138956,1,combined_row_1992
S1993,10.1073/pnas.1209746109,treatment_a,P01993,5.492,3.338,4.74,63,F,PhD,2019-12-10,1875672,0,combined_row_1993
S1994,10.1177/0956797614520714,control,P01994,2.499,2.758,3.37,39,F,MA,2019-09-03,572051,1,combined_row_1994
S1995,10.1073/pnas.1209746109,control,P01995,5.205,3.306,4.38,27,M,Other,2019-10-26,1960424,0,combined_row_1995
S1996,10.1073/pnas.1209746109,treatment_a,P01996,4.508,2.677,5.17,38,NB,HS,2019-03-18,500277,0,combined_row_1996
S1997,10.1037/pspa0000226,treatment_a,P01997,4.726,3.348,3.86,49,F,HS,2019-06-12,1268830,0,combined_row_1997
S1998,10.1073/pnas.1209746109,treatment_b,P01998,3.381,4.181,4.18,32,NB,PhD,2019-01-05,1419986,0,combined_row_1998
S1999,10.1037/pspa0000226,treatment_b,P01999,5.134,3.077,4.74,47,F,HS,2019-06-03,2031965,0,combined_row_1999
S2000,10.1037/pspa0000226,control,P02000,6.53,4.782,5.35,25,F,PhD,2019-05-25,2196136,0,combined_row_2000
S2001,10.1177/0956797614520714,treatment_a,P02001,4.282,3.525,5.57,32,F,HS,2019-03-15,1423639,0,combined_row_2001
S2002,10.1177/0956797615575277,treatment_b,P02002,5.105,4.603,3.97,60,F,PhD,2019-01-06,904600,0,combined_row_2002
S2003,10.1037/pspa0000226,treatment_b,P02003,1.168,3.355,5.4,51,F,HS,2019-08-14,1977723,0,combined_row_2003
S2004,10.1073/pnas.1209746109,treatment_a,P02004,4.023,3.297,4.36,31,F,PhD,2019-02-28,1046237,0,combined_row_2004
S2005,10.1177/0956797614520714,treatment_b,P02005,1.922,3.192,3.79,40,F,BA,2019-04-17,1988740,0,combined_row_2005
S2006,10.1037/pspa0000226,treatment_b,P02006,4.778,5.613,5.55,62,M,MA,2019-09-17,1829973,0,combined_row_2006
S2007,10.1177/0956797614520714,control,P02007,5.513,4.087,4.6,18,F,HS,2019-11-17,787294,0,combined_row_2007
S2008,10.1037/pspa0000226,treatment_b,P02008,5.139,5.487,5.87,56,M,PhD,2019-05-25,217054,0,combined_row_2008
S2009,10.1177/0956797615575277,treatment_a,P02009,2.635,4.252,3.35,49,NB,MA,2019-06-09,845993,0,combined_row_2009
S2010,10.1073/pnas.1209746109,treatment_b,P02010,4.497,3.74,4.82,51,F,BA,2019-03-16,1061046,0,combined_row_2010
S2011,10.1177/0956797614520714,treatment_a,P02011,4.399,3.238,4.86,59,F,PhD,2019-02-04,494620,0,combined_row_2011
S2012,10.1177/0956797615575277,treatment_b,P02012,3.783,4.519,4.45,25,M,HS,2019-07-06,419940,0,combined_row_2012
S2013,10.1177/0956797614520714,treatment_b,P02013,5.359,3.218,4.63,43,F,Other,2019-04-02,1752012,0,combined_row_2013
S2014,10.1073/pnas.1209746109,treatment_a,P02014,6.718,3.909,4.97,55,F,BA,2019-01-06,1913122,0,combined_row_2014
S2015,10.1073/pnas.1209746109,control,P02015,7.023,3.763,5.32,49,M,HS,2019-07-18,286003,0,combined_row_2015
S2016,10.1037/pspa0000226,treatment_a,P02016,5.607,4.93,4.1,31,M,PhD,2019-04-15,344994,0,combined_row_2016
S2017,10.1073/pnas.1209746109,control,P02017,4.296,4.378,5.61,29,F,MA,2019-07-19,1119007,0,combined_row_2017
S2018,10.1037/pspa0000226,control,P02018,6.59,2.35,4.46,45,F,Other,2019-01-18,1112361,0,combined_row_2018
S2019,10.1073/pnas.1209746109,treatment_b,P02019,2.287,5.043,4.97,40,F,Other,2019-09-11,636028,0,combined_row_2019
S2020,10.1177/0956797614520714,treatment_b,P02020,5.198,3.428,4.74,62,F,PhD,2019-03-18,544932,0,combined_row_2020
S2021,10.1073/pnas.1209746109,treatment_a,P02021,4.803,5.088,4.59,45,M,BA,2019-07-23,1940690,0,combined_row_2021
S2022,10.1177/0956797615575277,control,P02022,6.47,3.28,5.14,59,F,MA,2019-04-19,2232071,0,combined_row_2022
S2023,10.1177/0956797615575277,control,P02023,4.461,3.809,5.54,18,M,PhD,2019-06-25,1911338,0,combined_row_2023
S2024,10.1073/pnas.1209746109,control,P02024,3.508,3.924,5.03,63,M,Other,2019-03-20,374856,0,combined_row_2024
S2025,10.1073/pnas.1209746109,treatment_a,P02025,4.981,1.666,5.44,20,F,MA,2019-09-19,325101,0,combined_row_2025
S2026,10.1177/0956797614520714,control,P02026,3.903,3.459,5.43,31,F,HS,2019-03-08,1679551,1,combined_row_2026
S2027,10.1177/0956797614520714,treatment_a,P02027,6.302,2.892,3.8,25,F,BA,2019-06-10,1558083,0,combined_row_2027
S2028,10.1073/pnas.1209746109,control,P02028,7.184,4.529,4.17,53,F,MA,2019-12-26,1053049,0,combined_row_2028
S2029,10.1177/0956797614520714,control,P02029,5.209,3.269,5.04,55,M,BA,2019-01-26,291787,0,combined_row_2029
S2030,10.1177/0956797614520714,control,P02030,7.191,5.441,6.48,35,F,HS,2019-03-19,421307,0,combined_row_2030
S2031,10.1177/0956797615575277,treatment_b,P02031,2.452,5.025,4.16,21,M,BA,2019-04-16,1863964,0,combined_row_2031
S2032,10.1037/pspa0000226,treatment_a,P02032,3.43,3.486,5.72,28,M,HS,2019-07-06,1304919,0,combined_row_2032
S2033,10.1177/0956797614520714,treatment_a,P02033,2.586,6.003,5.35,43,M,HS,2019-12-08,598904,0,combined_row_2033
S2034,10.1177/0956797614520714,treatment_b,P02034,4.869,2.045,6.12,35,M,MA,2019-03-22,2313625,0,combined_row_2034
S2035,10.1037/pspa0000226,treatment_a,P02035,2.6,5.087,5.11,57,M,HS,2019-08-26,1138686,1,combined_row_2035
S2036,10.1177/0956797614520714,treatment_b,P02036,4.712,3.743,4.01,35,F,BA,2019-05-02,981329,0,combined_row_2036
S2037,10.1073/pnas.1209746109,control,P02037,3.973,4.317,4.94,24,F,BA,2019-12-25,765415,0,combined_row_2037
S2038,10.1073/pnas.1209746109,treatment_a,P02038,4.648,3.933,6.53,51,M,PhD,2019-10-15,765766,0,combined_row_2038
S2039,10.1177/0956797614520714,treatment_a,P02039,4.177,3.16,6.44,50,F,BA,2019-12-27,1246914,0,combined_row_2039
S2040,10.1177/0956797615575277,treatment_b,P02040,6.843,5.249,4.41,55,F,HS,2019-05-25,2206278,0,combined_row_2040
S2041,10.1037/pspa0000226,treatment_a,P02041,2.997,2.537,5.17,33,F,Other,2019-10-18,1983543,0,combined_row_2041
S2042,10.1177/0956797615575277,treatment_b,P02042,5.279,4.307,4.83,47,NB,Other,2019-11-10,1997354,0,combined_row_2042
S2043,10.1177/0956797615575277,treatment_b,P02043,2.398,3.766,4.91,65,F,BA,2019-06-23,2013930,0,combined_row_2043
S2044,10.1037/pspa0000226,control,P02044,3.031,3.344,5.28,65,F,MA,2019-07-16,705669,0,combined_row_2044
S2045,10.1177/0956797614520714,treatment_a,P02045,4.215,4.392,5.31,65,F,HS,2019-10-13,887885,0,combined_row_2045
S2046,10.1177/0956797614520714,control,P02046,2.097,3.881,4.92,24,F,BA,2019-06-24,1881775,0,combined_row_2046
S2047,10.1177/0956797615575277,treatment_a,P02047,5.081,4.618,4.48,29,NB,HS,2019-02-28,891048,0,combined_row_2047
S2048,10.1177/0956797614520714,treatment_a,P02048,4.015,4.798,5.54,29,F,HS,2019-01-20,1931144,0,combined_row_2048
S2049,10.1037/pspa0000226,control,P02049,5.304,4.478,4.88,39,M,Other,2019-06-14,994556,0,combined_row_2049
S2050,10.1037/pspa0000226,treatment_a,P02050,6.756,3.694,4.88,32,F,HS,2019-01-24,534008,0,combined_row_2050
S2051,10.1177/0956797614520714,treatment_a,P02051,4.622,2.684,5.21,47,M,HS,2019-10-08,1783572,0,combined_row_2051
S2052,10.1073/pnas.1209746109,treatment_a,P02052,5.137,5.836,4.6,27,M,PhD,2019-11-02,1523732,0,combined_row_2052
S2053,10.1037/pspa0000226,control,P02053,6.267,3.108,5.13,45,F,PhD,2019-05-07,2385036,0,combined_row_2053
S2054,10.1177/0956797615575277,control,P02054,4.148,4.595,5.07,47,F,BA,2019-05-14,558039,0,combined_row_2054
S2055,10.1037/pspa0000226,treatment_b,P02055,5.016,4.309,6.75,30,M,HS,2019-01-21,1266220,0,combined_row_2055
S2056,10.1073/pnas.1209746109,treatment_a,P02056,6.706,3.147,6.8,63,M,PhD,2019-06-09,1386724,0,combined_row_2056
S2057,10.1177/0956797614520714,treatment_a,P02057,5.086,4.714,5.77,48,M,HS,2019-07-28,1054211,0,combined_row_2057
S2058,10.1177/0956797615575277,control,P02058,3.603,3.605,4.83,35,M,HS,2019-08-11,1606822,0,combined_row_2058
S2059,10.1037/pspa0000226,control,P02059,6.781,3.779,3.89,30,F,MA,2019-12-06,352706,0,combined_row_2059
S2060,10.1177/0956797615575277,treatment_b,P02060,4.558,3.948,5.67,35,M,PhD,2019-03-08,1306876,0,combined_row_2060
S2061,10.1177/0956797615575277,control,P02061,3.309,3.794,4.96,18,F,MA,2019-05-25,1730731,0,combined_row_2061
S2062,10.1037/pspa0000226,control,P02062,6.059,2.785,5.51,35,NB,PhD,2019-03-07,2343076,0,combined_row_2062
S2063,10.1177/0956797615575277,control,P02063,2.585,1.747,5.73,50,F,MA,2019-08-24,1303724,0,combined_row_2063
S2064,10.1037/pspa0000226,treatment_b,P02064,4.522,3.659,5.69,55,F,HS,2019-01-19,1104317,0,combined_row_2064
S2065,10.1073/pnas.1209746109,treatment_a,P02065,4.319,3.546,3.85,44,NB,HS,2019-05-08,2090969,0,combined_row_2065
S2066,10.1177/0956797615575277,treatment_a,P02066,4.623,3.869,5.25,64,M,HS,2019-09-25,2073192,0,combined_row_2066
S2067,10.1177/0956797615575277,treatment_a,P02067,4.45,4.73,3.82,42,F,PhD,2019-09-26,461620,0,combined_row_2067
S2068,10.1177/0956797615575277,treatment_b,P02068,4.869,4.542,5.4,51,NB,Other,2019-10-02,430863,0,combined_row_2068
S2069,10.1037/pspa0000226,treatment_b,P02069,5.651,5.302,5.96,39,M,PhD,2019-11-27,1795053,1,combined_row_2069
S2070,10.1177/0956797614520714,treatment_a,P02070,4.601,2.216,5.87,20,F,HS,2019-04-23,1220097,0,combined_row_2070
S2071,10.1037/pspa0000226,treatment_b,P02071,3.675,3.764,4.08,60,F,HS,2019-07-16,684334,0,combined_row_2071
S2072,10.1177/0956797614520714,control,P02072,5.546,3.711,4.17,48,F,MA,2019-02-20,247715,0,combined_row_2072
S2073,10.1037/pspa0000226,treatment_b,P02073,3.732,3.037,5.27,61,F,HS,2019-07-16,1040864,0,combined_row_2073
S2074,10.1177/0956797614520714,treatment_a,P02074,6.486,3.566,4.56,50,NB,Other,2019-09-25,2199883,0,combined_row_2074
S2075,10.1073/pnas.1209746109,treatment_b,P02075,5.695,2.46,3.99,60,NB,MA,2019-10-05,763003,0,combined_row_2075
S2076,10.1037/pspa0000226,control,P02076,2.727,3.662,6.57,45,NB,HS,2019-09-28,1863898,0,combined_row_2076
S2077,10.1037/pspa0000226,control,P02077,3.82,4.137,5.72,43,F,Other,2019-11-01,2170476,0,combined_row_2077
S2078,10.1177/0956797614520714,treatment_b,P02078,2.775,3.996,4.72,54,F,BA,2019-08-04,825580,0,combined_row_2078
S2079,10.1177/0956797615575277,control,P02079,4.624,3.15,6.1,18,F,PhD,2019-05-20,1280646,0,combined_row_2079
S2080,10.1177/0956797615575277,control,P02080,5.556,5.206,5.24,55,F,BA,2019-02-22,1175750,0,combined_row_2080
S2081,10.1177/0956797615575277,treatment_b,P02081,6.124,3.72,5.65,54,F,PhD,2019-08-01,1775435,0,combined_row_2081
S2082,10.1073/pnas.1209746109,treatment_b,P02082,4.618,3.2,5.84,30,M,MA,2019-05-20,861180,0,combined_row_2082
S2083,10.1177/0956797615575277,control,P02083,3.167,3.394,5.19,33,M,BA,2019-12-22,496018,0,combined_row_2083
S2084,10.1073/pnas.1209746109,treatment_a,P02084,2.764,2.044,5.28,18,M,PhD,2019-11-09,1110271,0,combined_row_2084
S2085,10.1177/0956797615575277,treatment_b,P02085,2.14,3.489,5.1,24,M,MA,2019-10-24,775242,0,combined_row_2085
S2086,10.1073/pnas.1209746109,treatment_a,P02086,1.799,5.932,5.02,20,M,PhD,2019-01-20,834629,0,combined_row_2086
S2087,10.1177/0956797615575277,control,P02087,4.145,3.893,6.11,20,F,HS,2019-08-06,1866576,0,combined_row_2087
S2088,10.1177/0956797614520714,treatment_b,P02088,4.828,4.873,4.66,59,F,MA,2019-09-11,306629,0,combined_row_2088
S2089,10.1073/pnas.1209746109,treatment_a,P02089,5.359,4.656,4.36,54,F,PhD,2019-11-09,552526,1,combined_row_2089
S2090,10.1073/pnas.1209746109,treatment_a,P02090,3.977,5.063,4.53,64,F,PhD,2019-02-06,2160751,0,combined_row_2090
S2091,10.1177/0956797614520714,control,P02091,3.12,3.409,5.32,25,M,HS,2019-11-25,914968,0,combined_row_2091
S2092,10.1037/pspa0000226,control,P02092,3.751,2.929,3.54,35,F,BA,2019-06-26,1780064,0,combined_row_2092
S2093,10.1177/0956797614520714,treatment_b,P02093,4.417,7.017,4.31,18,M,BA,2019-01-24,1418305,0,combined_row_2093
S2094,10.1177/0956797614520714,treatment_a,P02094,2.282,4.764,6.4,31,M,Other,2019-01-19,557591,0,combined_row_2094
S2095,10.1177/0956797614520714,control,P02095,3.623,3.975,5.72,54,M,PhD,2019-12-02,1228263,0,combined_row_2095
S2096,10.1037/pspa0000226,control,P02096,6.898,4.819,5.99,33,M,MA,2019-03-28,1473266,1,combined_row_2096
S2097,10.1177/0956797615575277,control,P02097,4.098,2.903,4.68,52,M,MA,2019-05-22,248234,0,combined_row_2097
S2098,10.1037/pspa0000226,treatment_b,P02098,4.496,3.546,6.62,50,F,BA,2019-02-12,2074858,0,combined_row_2098
S2099,10.1177/0956797614520714,treatment_b,P02099,2.564,5.357,4.63,30,F,BA,2019-07-02,1778698,0,combined_row_2099
S2100,10.1037/pspa0000226,treatment_b,P02100,4.905,4.18,2.91,44,F,Other,2019-02-05,1743775,0,combined_row_2100
S2101,10.1037/pspa0000226,treatment_b,P02101,5.034,3.528,5.59,56,F,PhD,2019-03-06,1902722,0,combined_row_2101
