# contamination_rate: 23.0%
# original_record_count: 51203
# clean_record_count: 39426
# duplicate_count: 11777
# date_range: 2025-01-15 to 2025-02-28
duplicate_id,original_transaction_id,detected_date,affected_date_range
DUP006835,TXN005618,2025-02-07,2025-02-05 to 2025-02-07
DUP006854,TXN006718,2025-02-07,2025-02-02 to 2025-02-07
DUP006921,TXN036052,2025-02-07,2025-02-02 to 2025-02-07
DUP006922,TXN013119,2025-02-07,2025-02-03 to 2025-02-07
DUP006959,TXN009239,2025-02-07,2025-02-01 to 2025-02-07
DUP007035,TXN028043,2025-02-07,2025-01-31 to 2025-02-07
DUP007054,TXN026464,2025-02-07,2025-01-31 to 2025-02-07
DUP007109,TXN011717,2025-02-07,2025-02-06 to 2025-02-07
DUP007226,TXN030669,2025-02-07,2025-02-03 to 2025-02-07
DUP007277,TXN006827,2025-02-07,2025-02-05 to 2025-02-07
DUP007282,TXN000564,2025-02-07,2025-02-05 to 2025-02-07
DUP007285,TXN018324,2025-02-07,2025-02-03 to 2025-02-07
DUP007341,TXN025568,2025-02-07,2025-02-06 to 2025-02-07
DUP007377,TXN017128,2025-02-07,2025-02-01 to 2025-02-07
DUP007394,TXN038185,2025-02-07,2025-02-05 to 2025-02-07
DUP007400,TXN018312,2025-02-07,2025-02-05 to 2025-02-07
DUP007410,TXN010437,2025-02-07,2025-02-05 to 2025-02-07
DUP007438,TXN026732,2025-02-07,2025-02-01 to 2025-02-07
DUP007492,TXN015178,2025-02-07,2025-02-02 to 2025-02-07
DUP007513,TXN001096,2025-02-07,2025-02-04 to 2025-02-07
DUP007560,TXN017110,2025-02-07,2025-02-03 to 2025-02-07
DUP007566,TXN018015,2025-02-07,2025-02-03 to 2025-02-07
DUP007669,TXN025040,2025-02-07,2025-02-04 to 2025-02-07
DUP007805,TXN002055,2025-02-07,2025-02-02 to 2025-02-07
DUP007876,TXN014322,2025-02-07,2025-01-31 to 2025-02-07
DUP007901,TXN026492,2025-02-07,2025-02-01 to 2025-02-07
DUP007936,TXN009003,2025-02-07,2025-02-06 to 2025-02-07
DUP007944,TXN036805,2025-02-07,2025-02-06 to 2025-02-07
DUP008022,TXN012640,2025-02-07,2025-02-01 to 2025-02-07
DUP008080,TXN013391,2025-02-07,2025-02-05 to 2025-02-07
DUP008089,TXN032571,2025-02-07,2025-01-31 to 2025-02-07
DUP008099,TXN019895,2025-02-07,2025-02-04 to 2025-02-07
DUP008145,TXN021268,2025-02-07,2025-02-02 to 2025-02-07
DUP008200,TXN030113,2025-02-07,2025-02-02 to 2025-02-07
DUP008253,TXN036190,2025-02-07,2025-01-31 to 2025-02-07
DUP008293,TXN034911,2025-02-07,2025-02-05 to 2025-02-07
DUP008344,TXN034717,2025-02-07,2025-02-02 to 2025-02-07
DUP008360,TXN009542,2025-02-07,2025-02-04 to 2025-02-07
DUP008446,TXN006098,2025-02-07,2025-02-04 to 2025-02-07
DUP008481,TXN037032,2025-02-07,2025-02-04 to 2025-02-07
DUP008494,TXN008869,2025-02-07,2025-02-05 to 2025-02-07
DUP008497,TXN015609,2025-02-07,2025-02-06 to 2025-02-07
DUP008551,TXN014404,2025-02-07,2025-02-01 to 2025-02-07
DUP008589,TXN026890,2025-02-07,2025-02-01 to 2025-02-07
DUP008602,TXN012400,2025-02-07,2025-01-31 to 2025-02-07
DUP008626,TXN001729,2025-02-07,2025-02-05 to 2025-02-07
DUP008803,TXN023162,2025-02-07,2025-02-04 to 2025-02-07
DUP008863,TXN015204,2025-02-07,2025-02-06 to 2025-02-07
DUP009056,TXN009148,2025-02-07,2025-02-06 to 2025-02-07
DUP009059,TXN011871,2025-02-07,2025-02-05 to 2025-02-07
DUP009064,TXN021080,2025-02-07,2025-02-05 to 2025-02-07
DUP009085,TXN025160,2025-02-07,2025-02-06 to 2025-02-07
DUP009096,TXN033934,2025-02-07,2025-02-02 to 2025-02-07
DUP009137,TXN036295,2025-02-07,2025-01-31 to 2025-02-07
DUP009188,TXN033034,2025-02-07,2025-02-01 to 2025-02-07
DUP009223,TXN005861,2025-02-07,2025-02-06 to 2025-02-07
DUP009324,TXN020506,2025-02-07,2025-02-03 to 2025-02-07
DUP009429,TXN018686,2025-02-07,2025-02-02 to 2025-02-07
DUP009609,TXN035464,2025-02-07,2025-02-01 to 2025-02-07
DUP009615,TXN030424,2025-02-07,2025-02-03 to 2025-02-07
DUP009626,TXN005122,2025-02-07,2025-02-05 to 2025-02-07
DUP009643,TXN038870,2025-02-07,2025-02-06 to 2025-02-07
DUP009674,TXN025922,2025-02-07,2025-01-31 to 2025-02-07
DUP009718,TXN031061,2025-02-07,2025-02-06 to 2025-02-07
DUP009772,TXN018153,2025-02-07,2025-02-06 to 2025-02-07
DUP009894,TXN016557,2025-02-07,2025-02-05 to 2025-02-07
DUP009904,TXN013544,2025-02-07,2025-02-01 to 2025-02-07
DUP010028,TXN035363,2025-02-07,2025-02-05 to 2025-02-07
DUP010040,TXN019498,2025-02-07,2025-02-06 to 2025-02-07
DUP010178,TXN007907,2025-02-07,2025-02-03 to 2025-02-07
DUP010210,TXN029044,2025-02-07,2025-01-31 to 2025-02-07
DUP010269,TXN028019,2025-02-07,2025-02-04 to 2025-02-07
DUP010321,TXN035433,2025-02-07,2025-02-04 to 2025-02-07
DUP010449,TXN028553,2025-02-07,2025-02-02 to 2025-02-07
DUP010465,TXN022425,2025-02-07,2025-02-03 to 2025-02-07
DUP010497,TXN023650,2025-02-07,2025-02-06 to 2025-02-07
DUP010607,TXN020851,2025-02-07,2025-02-05 to 2025-02-07
DUP010626,TXN023846,2025-02-07,2025-02-01 to 2025-02-07
DUP010707,TXN003945,2025-02-07,2025-02-06 to 2025-02-07
DUP010773,TXN010433,2025-02-07,2025-02-05 to 2025-02-07
DUP010777,TXN015321,2025-02-07,2025-02-01 to 2025-02-07
DUP010789,TXN034968,2025-02-07,2025-02-05 to 2025-02-07
DUP010837,TXN034536,2025-02-07,2025-01-31 to 2025-02-07
DUP010986,TXN029369,2025-02-07,2025-02-04 to 2025-02-07
DUP011027,TXN018317,2025-02-07,2025-02-06 to 2025-02-07
DUP011108,TXN038610,2025-02-07,2025-02-03 to 2025-02-07
DUP011122,TXN026246,2025-02-07,2025-02-02 to 2025-02-07
DUP011150,TXN031235,2025-02-07,2025-02-03 to 2025-02-07
DUP011229,TXN013181,2025-02-07,2025-01-31 to 2025-02-07
DUP011261,TXN003920,2025-02-07,2025-02-04 to 2025-02-07
DUP011319,TXN010608,2025-02-07,2025-02-04 to 2025-02-07
DUP011345,TXN030675,2025-02-07,2025-02-02 to 2025-02-07
DUP011411,TXN014206,2025-02-07,2025-02-06 to 2025-02-07
DUP011425,TXN009693,2025-02-07,2025-02-01 to 2025-02-07
DUP011445,TXN017538,2025-02-07,2025-01-31 to 2025-02-07
DUP011455,TXN021233,2025-02-07,2025-02-02 to 2025-02-07
DUP011565,TXN013488,2025-02-07,2025-02-02 to 2025-02-07
DUP011589,TXN022734,2025-02-07,2025-02-05 to 2025-02-07
DUP011633,TXN011101,2025-02-07,2025-02-03 to 2025-02-07
DUP011689,TXN025440,2025-02-07,2025-02-04 to 2025-02-07
DUP011720,TXN022483,2025-02-07,2025-02-06 to 2025-02-07
DUP011752,TXN003302,2025-02-07,2025-02-03 to 2025-02-07
DUP011754,TXN021607,2025-02-07,2025-02-03 to 2025-02-07
DUP011776,TXN002739,2025-02-07,2025-02-04 to 2025-02-07
DUP000034,TXN009650,2025-02-08,2025-02-07 to 2025-02-08
DUP000110,TXN021288,2025-02-08,2025-02-04 to 2025-02-08
DUP000137,TXN031195,2025-02-08,2025-02-07 to 2025-02-08
DUP000215,TXN011270,2025-02-08,2025-02-01 to 2025-02-08
DUP000222,TXN033535,2025-02-08,2025-02-03 to 2025-02-08
DUP000265,TXN034636,2025-02-08,2025-02-04 to 2025-02-08
DUP000273,TXN020156,2025-02-08,2025-02-05 to 2025-02-08
DUP000401,TXN001380,2025-02-08,2025-02-07 to 2025-02-08
DUP000404,TXN037886,2025-02-08,2025-02-01 to 2025-02-08
DUP000414,TXN004882,2025-02-08,2025-02-02 to 2025-02-08
DUP000463,TXN031946,2025-02-08,2025-02-02 to 2025-02-08
DUP000468,TXN029121,2025-02-08,2025-02-06 to 2025-02-08
DUP000491,TXN005429,2025-02-08,2025-02-04 to 2025-02-08
DUP000554,TXN016294,2025-02-08,2025-02-01 to 2025-02-08
DUP000685,TXN017321,2025-02-08,2025-02-04 to 2025-02-08
DUP000686,TXN019399,2025-02-08,2025-02-01 to 2025-02-08
DUP000694,TXN031550,2025-02-08,2025-02-02 to 2025-02-08
DUP000714,TXN002950,2025-02-08,2025-02-06 to 2025-02-08
DUP000793,TXN021285,2025-02-08,2025-02-03 to 2025-02-08
DUP000879,TXN000225,2025-02-08,2025-02-02 to 2025-02-08
DUP000919,TXN020012,2025-02-08,2025-02-04 to 2025-02-08
DUP000927,TXN002580,2025-02-08,2025-02-04 to 2025-02-08
DUP000981,TXN022452,2025-02-08,2025-02-01 to 2025-02-08
DUP001079,TXN000418,2025-02-08,2025-02-06 to 2025-02-08
DUP001157,TXN029282,2025-02-08,2025-02-01 to 2025-02-08
DUP001161,TXN016678,2025-02-08,2025-02-04 to 2025-02-08
DUP001172,TXN034695,2025-02-08,2025-02-02 to 2025-02-08
DUP001323,TXN029195,2025-02-08,2025-02-01 to 2025-02-08
DUP001324,TXN012690,2025-02-08,2025-02-04 to 2025-02-08
DUP001371,TXN013065,2025-02-08,2025-02-01 to 2025-02-08
DUP001378,TXN018979,2025-02-08,2025-02-03 to 2025-02-08
DUP001424,TXN001023,2025-02-08,2025-02-05 to 2025-02-08
DUP001445,TXN013359,2025-02-08,2025-02-03 to 2025-02-08
DUP001482,TXN012373,2025-02-08,2025-02-04 to 2025-02-08
DUP001498,TXN003978,2025-02-08,2025-02-06 to 2025-02-08
DUP001499,TXN028778,2025-02-08,2025-02-06 to 2025-02-08
DUP001586,TXN015765,2025-02-08,2025-02-06 to 2025-02-08
DUP001598,TXN011681,2025-02-08,2025-02-01 to 2025-02-08
DUP001622,TXN010618,2025-02-08,2025-02-07 to 2025-02-08
DUP001647,TXN008860,2025-02-08,2025-02-03 to 2025-02-08
DUP001652,TXN020330,2025-02-08,2025-02-05 to 2025-02-08
DUP001744,TXN038952,2025-02-08,2025-02-07 to 2025-02-08
DUP001791,TXN006279,2025-02-08,2025-02-06 to 2025-02-08
DUP001818,TXN017890,2025-02-08,2025-02-06 to 2025-02-08
DUP001858,TXN029450,2025-02-08,2025-02-02 to 2025-02-08
DUP001908,TXN023388,2025-02-08,2025-02-03 to 2025-02-08
DUP001976,TXN020855,2025-02-08,2025-02-03 to 2025-02-08
DUP001980,TXN011478,2025-02-08,2025-02-02 to 2025-02-08
DUP002018,TXN018159,2025-02-08,2025-02-02 to 2025-02-08
DUP002027,TXN009259,2025-02-08,2025-02-05 to 2025-02-08
DUP002071,TXN011537,2025-02-08,2025-02-04 to 2025-02-08
DUP002102,TXN011036,2025-02-08,2025-02-05 to 2025-02-08
DUP002156,TXN036866,2025-02-08,2025-02-04 to 2025-02-08
DUP002161,TXN032387,2025-02-08,2025-02-07 to 2025-02-08
DUP002184,TXN032698,2025-02-08,2025-02-07 to 2025-02-08
DUP002195,TXN001502,2025-02-08,2025-02-03 to 2025-02-08
DUP002250,TXN011131,2025-02-08,2025-02-02 to 2025-02-08
DUP002270,TXN010586,2025-02-08,2025-02-02 to 2025-02-08
DUP002324,TXN012215,2025-02-08,2025-02-05 to 2025-02-08
DUP002339,TXN008445,2025-02-08,2025-02-07 to 2025-02-08
DUP002356,TXN005286,2025-02-08,2025-02-01 to 2025-02-08
DUP002371,TXN006175,2025-02-08,2025-02-04 to 2025-02-08
DUP002374,TXN037333,2025-02-08,2025-02-05 to 2025-02-08
DUP002399,TXN012903,2025-02-08,2025-02-01 to 2025-02-08
DUP002451,TXN022591,2025-02-08,2025-02-04 to 2025-02-08
DUP002452,TXN024398,2025-02-08,2025-02-05 to 2025-02-08
DUP002478,TXN034815,2025-02-08,2025-02-06 to 2025-02-08
DUP002487,TXN001869,2025-02-08,2025-02-07 to 2025-02-08
DUP002513,TXN031333,2025-02-08,2025-02-03 to 2025-02-08
DUP002519,TXN020626,2025-02-08,2025-02-06 to 2025-02-08
DUP002528,TXN034304,2025-02-08,2025-02-05 to 2025-02-08
DUP002573,TXN030452,2025-02-08,2025-02-02 to 2025-02-08
DUP002575,TXN017905,2025-02-08,2025-02-07 to 2025-02-08
DUP002671,TXN000471,2025-02-08,2025-02-02 to 2025-02-08
DUP002706,TXN021491,2025-02-08,2025-02-05 to 2025-02-08
DUP002771,TXN000081,2025-02-08,2025-02-01 to 2025-02-08
DUP002784,TXN027895,2025-02-08,2025-02-06 to 2025-02-08
DUP002794,TXN033320,2025-02-08,2025-02-06 to 2025-02-08
DUP002947,TXN036667,2025-02-08,2025-02-05 to 2025-02-08
DUP002995,TXN012850,2025-02-08,2025-02-07 to 2025-02-08
DUP003116,TXN017577,2025-02-08,2025-02-06 to 2025-02-08
DUP003184,TXN013120,2025-02-08,2025-02-04 to 2025-02-08
DUP003188,TXN003078,2025-02-08,2025-02-04 to 2025-02-08
DUP003223,TXN021154,2025-02-08,2025-02-06 to 2025-02-08
DUP003239,TXN008959,2025-02-08,2025-02-03 to 2025-02-08
DUP003242,TXN036368,2025-02-08,2025-02-03 to 2025-02-08
DUP003266,TXN033091,2025-02-08,2025-02-05 to 2025-02-08
DUP003276,TXN013189,2025-02-08,2025-02-07 to 2025-02-08
DUP003342,TXN032035,2025-02-08,2025-02-01 to 2025-02-08
DUP003363,TXN002602,2025-02-08,2025-02-05 to 2025-02-08
DUP003498,TXN036572,2025-02-08,2025-02-07 to 2025-02-08
DUP003510,TXN007019,2025-02-08,2025-02-06 to 2025-02-08
DUP003540,TXN003088,2025-02-08,2025-02-05 to 2025-02-08
DUP003582,TXN003487,2025-02-08,2025-02-05 to 2025-02-08
DUP003646,TXN003253,2025-02-08,2025-02-05 to 2025-02-08
DUP003648,TXN030471,2025-02-08,2025-02-05 to 2025-02-08
DUP003693,TXN037842,2025-02-08,2025-02-02 to 2025-02-08
DUP003756,TXN009371,2025-02-08,2025-02-04 to 2025-02-08
DUP003765,TXN022306,2025-02-08,2025-02-06 to 2025-02-08
DUP003775,TXN008802,2025-02-08,2025-02-03 to 2025-02-08
DUP003778,TXN001101,2025-02-08,2025-02-01 to 2025-02-08
DUP003792,TXN038829,2025-02-08,2025-02-04 to 2025-02-08
DUP003798,TXN014845,2025-02-08,2025-02-02 to 2025-02-08
DUP003819,TXN003804,2025-02-08,2025-02-07 to 2025-02-08
DUP003856,TXN006950,2025-02-08,2025-02-04 to 2025-02-08
DUP003870,TXN013669,2025-02-08,2025-02-06 to 2025-02-08
DUP003896,TXN006923,2025-02-08,2025-02-04 to 2025-02-08
DUP003946,TXN017659,2025-02-08,2025-02-04 to 2025-02-08
DUP003985,TXN007152,2025-02-08,2025-02-03 to 2025-02-08
DUP004059,TXN013535,2025-02-08,2025-02-06 to 2025-02-08
DUP004081,TXN023343,2025-02-08,2025-02-07 to 2025-02-08
DUP004120,TXN019384,2025-02-08,2025-02-01 to 2025-02-08
DUP004127,TXN026518,2025-02-08,2025-02-01 to 2025-02-08
DUP004181,TXN007650,2025-02-08,2025-02-03 to 2025-02-08
DUP004243,TXN002675,2025-02-08,2025-02-01 to 2025-02-08
DUP004297,TXN010653,2025-02-08,2025-02-02 to 2025-02-08
DUP004343,TXN010846,2025-02-08,2025-02-02 to 2025-02-08
DUP004394,TXN037016,2025-02-08,2025-02-03 to 2025-02-08
DUP004539,TXN005045,2025-02-08,2025-02-04 to 2025-02-08
DUP004615,TXN034265,2025-02-08,2025-02-02 to 2025-02-08
DUP004679,TXN006454,2025-02-08,2025-02-04 to 2025-02-08
DUP004738,TXN005601,2025-02-08,2025-02-02 to 2025-02-08
DUP004753,TXN016928,2025-02-08,2025-02-06 to 2025-02-08
DUP004759,TXN036912,2025-02-08,2025-02-04 to 2025-02-08
DUP004817,TXN024885,2025-02-08,2025-02-01 to 2025-02-08
DUP004855,TXN035288,2025-02-08,2025-02-02 to 2025-02-08
DUP004863,TXN022847,2025-02-08,2025-02-02 to 2025-02-08
DUP004941,TXN031408,2025-02-08,2025-02-05 to 2025-02-08
DUP005001,TXN003308,2025-02-08,2025-02-01 to 2025-02-08
DUP005118,TXN017301,2025-02-08,2025-02-05 to 2025-02-08
DUP005169,TXN035080,2025-02-08,2025-02-05 to 2025-02-08
DUP005199,TXN037428,2025-02-08,2025-02-06 to 2025-02-08
DUP005204,TXN006306,2025-02-08,2025-02-06 to 2025-02-08
DUP005253,TXN014592,2025-02-08,2025-02-02 to 2025-02-08
DUP005282,TXN010398,2025-02-08,2025-02-06 to 2025-02-08
DUP005381,TXN012089,2025-02-08,2025-02-05 to 2025-02-08
DUP005391,TXN002716,2025-02-08,2025-02-06 to 2025-02-08
DUP005526,TXN018274,2025-02-08,2025-02-01 to 2025-02-08
DUP005581,TXN004476,2025-02-08,2025-02-02 to 2025-02-08
DUP005693,TXN023408,2025-02-08,2025-02-01 to 2025-02-08
DUP005700,TXN035451,2025-02-08,2025-02-03 to 2025-02-08
DUP005704,TXN001059,2025-02-08,2025-02-04 to 2025-02-08
DUP005733,TXN032543,2025-02-08,2025-02-05 to 2025-02-08
DUP005754,TXN029729,2025-02-08,2025-02-06 to 2025-02-08
DUP005799,TXN035731,2025-02-08,2025-02-02 to 2025-02-08
DUP005927,TXN013154,2025-02-08,2025-02-06 to 2025-02-08
DUP005966,TXN018068,2025-02-08,2025-02-04 to 2025-02-08
DUP005984,TXN008738,2025-02-08,2025-02-03 to 2025-02-08
DUP006007,TXN036046,2025-02-08,2025-02-05 to 2025-02-08
DUP006075,TXN028282,2025-02-08,2025-02-07 to 2025-02-08
DUP006099,TXN020374,2025-02-08,2025-02-06 to 2025-02-08
DUP006255,TXN037955,2025-02-08,2025-02-06 to 2025-02-08
DUP006292,TXN037499,2025-02-08,2025-02-01 to 2025-02-08
DUP006366,TXN038693,2025-02-08,2025-02-05 to 2025-02-08
DUP006457,TXN031628,2025-02-08,2025-02-02 to 2025-02-08
DUP006491,TXN029843,2025-02-08,2025-02-05 to 2025-02-08
DUP006514,TXN014914,2025-02-08,2025-02-04 to 2025-02-08
DUP006520,TXN015137,2025-02-08,2025-02-03 to 2025-02-08
DUP006534,TXN028348,2025-02-08,2025-02-03 to 2025-02-08
DUP006584,TXN010651,2025-02-08,2025-02-05 to 2025-02-08
DUP006586,TXN024695,2025-02-08,2025-02-03 to 2025-02-08
DUP006602,TXN016968,2025-02-08,2025-02-02 to 2025-02-08
DUP006693,TXN038039,2025-02-08,2025-02-07 to 2025-02-08
DUP006719,TXN001750,2025-02-08,2025-02-05 to 2025-02-08
DUP006730,TXN028528,2025-02-08,2025-02-02 to 2025-02-08
DUP006739,TXN039426,2025-02-08,2025-02-06 to 2025-02-08
DUP006759,TXN035350,2025-02-08,2025-02-05 to 2025-02-08
DUP006781,TXN017465,2025-02-08,2025-02-04 to 2025-02-08
DUP006810,TXN039073,2025-02-08,2025-02-07 to 2025-02-08
DUP006864,TXN010061,2025-02-08,2025-02-02 to 2025-02-08
DUP006887,TXN014097,2025-02-08,2025-02-02 to 2025-02-08
DUP006928,TXN026835,2025-02-08,2025-02-05 to 2025-02-08
DUP006945,TXN022529,2025-02-08,2025-02-07 to 2025-02-08
DUP006957,TXN011408,2025-02-08,2025-02-04 to 2025-02-08
DUP007012,TXN012354,2025-02-08,2025-02-04 to 2025-02-08
DUP007036,TXN008308,2025-02-08,2025-02-03 to 2025-02-08
DUP007139,TXN015938,2025-02-08,2025-02-02 to 2025-02-08
DUP007162,TXN033074,2025-02-08,2025-02-02 to 2025-02-08
DUP007176,TXN012029,2025-02-08,2025-02-01 to 2025-02-08
DUP007195,TXN006884,2025-02-08,2025-02-01 to 2025-02-08
DUP007306,TXN039238,2025-02-08,2025-02-01 to 2025-02-08
DUP007328,TXN013326,2025-02-08,2025-02-03 to 2025-02-08
DUP007334,TXN014070,2025-02-08,2025-02-01 to 2025-02-08
DUP007340,TXN038672,2025-02-08,2025-02-07 to 2025-02-08
DUP007356,TXN007872,2025-02-08,2025-02-05 to 2025-02-08
DUP007462,TXN013599,2025-02-08,2025-02-04 to 2025-02-08
DUP007486,TXN022564,2025-02-08,2025-02-01 to 2025-02-08
DUP007544,TXN022292,2025-02-08,2025-02-04 to 2025-02-08
DUP007567,TXN006773,2025-02-08,2025-02-02 to 2025-02-08
DUP007614,TXN034947,2025-02-08,2025-02-02 to 2025-02-08
DUP007704,TXN008755,2025-02-08,2025-02-03 to 2025-02-08
DUP007718,TXN003473,2025-02-08,2025-02-03 to 2025-02-08
DUP007733,TXN025484,2025-02-08,2025-02-03 to 2025-02-08
DUP007822,TXN007715,2025-02-08,2025-02-05 to 2025-02-08
DUP007842,TXN028804,2025-02-08,2025-02-05 to 2025-02-08
DUP007881,TXN031243,2025-02-08,2025-02-03 to 2025-02-08
DUP007919,TXN008301,2025-02-08,2025-02-01 to 2025-02-08
DUP008063,TXN032042,2025-02-08,2025-02-04 to 2025-02-08
DUP008097,TXN005570,2025-02-08,2025-02-03 to 2025-02-08
DUP008106,TXN027022,2025-02-08,2025-02-04 to 2025-02-08
DUP008131,TXN034258,2025-02-08,2025-02-04 to 2025-02-08
DUP008192,TXN007864,2025-02-08,2025-02-06 to 2025-02-08
DUP008214,TXN009215,2025-02-08,2025-02-02 to 2025-02-08
DUP008231,TXN037914,2025-02-08,2025-02-04 to 2025-02-08
DUP008264,TXN001857,2025-02-08,2025-02-01 to 2025-02-08
DUP008278,TXN020729,2025-02-08,2025-02-01 to 2025-02-08
DUP008310,TXN021487,2025-02-08,2025-02-01 to 2025-02-08
DUP008327,TXN009163,2025-02-08,2025-02-07 to 2025-02-08
DUP008396,TXN030397,2025-02-08,2025-02-01 to 2025-02-08
DUP008479,TXN005520,2025-02-08,2025-02-05 to 2025-02-08
DUP008486,TXN006479,2025-02-08,2025-02-02 to 2025-02-08
DUP008565,TXN037897,2025-02-08,2025-02-07 to 2025-02-08
DUP008595,TXN022497,2025-02-08,2025-02-07 to 2025-02-08
DUP008596,TXN031328,2025-02-08,2025-02-04 to 2025-02-08
DUP008627,TXN033086,2025-02-08,2025-02-06 to 2025-02-08
DUP008631,TXN010366,2025-02-08,2025-02-04 to 2025-02-08
DUP008632,TXN029277,2025-02-08,2025-02-02 to 2025-02-08
DUP008834,TXN007503,2025-02-08,2025-02-04 to 2025-02-08
DUP008835,TXN010145,2025-02-08,2025-02-07 to 2025-02-08
DUP008850,TXN006569,2025-02-08,2025-02-01 to 2025-02-08
DUP008908,TXN022495,2025-02-08,2025-02-04 to 2025-02-08
DUP008955,TXN018956,2025-02-08,2025-02-01 to 2025-02-08
DUP009014,TXN035282,2025-02-08,2025-02-05 to 2025-02-08
DUP009019,TXN035225,2025-02-08,2025-02-04 to 2025-02-08
DUP009091,TXN029842,2025-02-08,2025-02-06 to 2025-02-08
DUP009100,TXN017755,2025-02-08,2025-02-06 to 2025-02-08
DUP009143,TXN037731,2025-02-08,2025-02-02 to 2025-02-08
DUP009235,TXN001518,2025-02-08,2025-02-03 to 2025-02-08
DUP009297,TXN028942,2025-02-08,2025-02-06 to 2025-02-08
DUP009325,TXN038066,2025-02-08,2025-02-05 to 2025-02-08
DUP009356,TXN007068,2025-02-08,2025-02-03 to 2025-02-08
DUP009369,TXN008878,2025-02-08,2025-02-07 to 2025-02-08
DUP009420,TXN001716,2025-02-08,2025-02-06 to 2025-02-08
DUP009581,TXN003205,2025-02-08,2025-02-01 to 2025-02-08
DUP009588,TXN029095,2025-02-08,2025-02-03 to 2025-02-08
DUP009642,TXN023914,2025-02-08,2025-02-05 to 2025-02-08
DUP009774,TXN034368,2025-02-08,2025-02-05 to 2025-02-08
DUP009816,TXN003632,2025-02-08,2025-02-07 to 2025-02-08
DUP009820,TXN029853,2025-02-08,2025-02-01 to 2025-02-08
DUP009840,TXN006863,2025-02-08,2025-02-07 to 2025-02-08
DUP009886,TXN038365,2025-02-08,2025-02-01 to 2025-02-08
DUP009925,TXN011708,2025-02-08,2025-02-05 to 2025-02-08
DUP009973,TXN023672,2025-02-08,2025-02-06 to 2025-02-08
DUP009980,TXN032921,2025-02-08,2025-02-07 to 2025-02-08
DUP009998,TXN003109,2025-02-08,2025-02-03 to 2025-02-08
DUP010059,TXN038091,2025-02-08,2025-02-05 to 2025-02-08
DUP010067,TXN038396,2025-02-08,2025-02-03 to 2025-02-08
DUP010177,TXN022971,2025-02-08,2025-02-02 to 2025-02-08
DUP010206,TXN030448,2025-02-08,2025-02-06 to 2025-02-08
DUP010290,TXN004515,2025-02-08,2025-02-02 to 2025-02-08
DUP010313,TXN029175,2025-02-08,2025-02-03 to 2025-02-08
DUP010344,TXN013358,2025-02-08,2025-02-03 to 2025-02-08
DUP010354,TXN027711,2025-02-08,2025-02-03 to 2025-02-08
DUP010519,TXN019740,2025-02-08,2025-02-01 to 2025-02-08
DUP010522,TXN034868,2025-02-08,2025-02-01 to 2025-02-08
DUP010530,TXN002703,2025-02-08,2025-02-02 to 2025-02-08
DUP010532,TXN025237,2025-02-08,2025-02-05 to 2025-02-08
DUP010560,TXN002045,2025-02-08,2025-02-04 to 2025-02-08
DUP010572,TXN031573,2025-02-08,2025-02-04 to 2025-02-08
DUP010621,TXN016752,2025-02-08,2025-02-03 to 2025-02-08
DUP010643,TXN001327,2025-02-08,2025-02-02 to 2025-02-08
DUP010655,TXN036369,2025-02-08,2025-02-07 to 2025-02-08
DUP010742,TXN007281,2025-02-08,2025-02-02 to 2025-02-08
DUP010814,TXN009413,2025-02-08,2025-02-03 to 2025-02-08
DUP010833,TXN017121,2025-02-08,2025-02-04 to 2025-02-08
DUP010876,TXN008933,2025-02-08,2025-02-05 to 2025-02-08
DUP010978,TXN011215,2025-02-08,2025-02-07 to 2025-02-08
DUP010987,TXN020427,2025-02-08,2025-02-05 to 2025-02-08
DUP011007,TXN011003,2025-02-08,2025-02-06 to 2025-02-08
DUP011017,TXN026535,2025-02-08,2025-02-03 to 2025-02-08
DUP011026,TXN017544,2025-02-08,2025-02-05 to 2025-02-08
DUP011180,TXN027804,2025-02-08,2025-02-01 to 2025-02-08
DUP011225,TXN003140,2025-02-08,2025-02-03 to 2025-02-08
DUP011242,TXN028346,2025-02-08,2025-02-05 to 2025-02-08
DUP011357,TXN025061,2025-02-08,2025-02-04 to 2025-02-08
DUP011368,TXN034327,2025-02-08,2025-02-07 to 2025-02-08
DUP011379,TXN033793,2025-02-08,2025-02-01 to 2025-02-08
DUP011466,TXN038051,2025-02-08,2025-02-03 to 2025-02-08
DUP011469,TXN023816,2025-02-08,2025-02-01 to 2025-02-08
DUP011475,TXN021726,2025-02-08,2025-02-07 to 2025-02-08
DUP011542,TXN018057,2025-02-08,2025-02-04 to 2025-02-08
DUP011566,TXN024085,2025-02-08,2025-02-06 to 2025-02-08
DUP011587,TXN028298,2025-02-08,2025-02-02 to 2025-02-08
DUP011668,TXN035837,2025-02-08,2025-02-06 to 2025-02-08
DUP011682,TXN021591,2025-02-08,2025-02-05 to 2025-02-08
DUP011770,TXN035737,2025-02-08,2025-02-02 to 2025-02-08
DUP000051,TXN034533,2025-02-09,2025-02-07 to 2025-02-09
DUP000059,TXN015945,2025-02-09,2025-02-03 to 2025-02-09
DUP000087,TXN039368,2025-02-09,2025-02-07 to 2025-02-09
