# Imagery Analysis Supplement — area-7
Prepared by: Remote Sensing Unit | Supplement ID: RSU-2026-0712-SUPP
Analysis Date: 2026-05-03 | Reference Imagery: T1 (2024-08-12), T2 (2026-04-23)

## Purpose

This supplement provides detailed pixel-level change statistics for the
area-7 ROI (pixel coordinates: x0=140, y0=200, x1=380, y1=420).
The analysis supports the cross-reference validation required under
DB37/T 4122-2021 Section 2.3.

## NDVI Analysis

T1 (2024-08-12) mean NDVI in ROI: 0.612
T2 (2026-04-23) mean NDVI in ROI: 0.487
Delta NDVI: -0.125 (land-use conversion detected)

Changed pixels (Delta NDVI > 0.15 threshold): 14,823 pixels
Unchanged pixels:                             37,577 pixels
Area conversion rate: 13.3 ha (28.3% of ROI)

## Spectral Band Analysis

Band        | T1 mean | T2 mean | Change
------------|---------|---------|-------
Blue (0.45-0.52 um) | 0.083   | 0.112   | +0.029
Green (0.53-0.59 um)| 0.124   | 0.098   | -0.026
Red (0.63-0.69 um)  | 0.156   | 0.231   | +0.075
NIR (0.76-0.90 um)  | 0.412   | 0.321   | -0.091
SWIR1 (1.55-1.75 um)| 0.198   | 0.267   | +0.069

## Object-Based Change Detection

Segmentation (scale 65) identified 38 changed objects in the ROI.
Mean object size: 0.484 ha | Total changed area: 18.4 ha
Shape index mean: 1.82 (elongated, consistent with field boundaries)
Compactness mean: 0.61

## Appendix A: Pixel-Level Statistics (Full ROI, every 2nd pixel)

Row | Col | T1_Blue | T1_Green | T1_Red | T1_NIR | T2_Blue | T2_Green | T2_Red | T2_NIR | Delta_NDVI | Class
290 | 216 | 0.0924  | 0.1350   | 0.2110 | 0.4301 | 0.1049  | 0.1269   | 0.2795 | 0.3644 | -0.2099    | changed
290 | 218 | 0.0906  | 0.1435   | 0.1949 | 0.4125 | 0.0792  | 0.1267   | 0.2077 | 0.3001 | -0.1762    | changed
290 | 220 | 0.0834  | 0.1198   | 0.1371 | 0.6499 | 0.0501  | 0.1145   | 0.1635 | 0.5297 | -0.1233    | stable
290 | 222 | 0.1149  | 0.1649   | 0.1339 | 0.5674 | 0.0907  | 0.1571   | 0.1548 | 0.5029 | -0.0888    | stable
290 | 224 | 0.1139  | 0.1525   | 0.1817 | 0.3742 | 0.1569  | 0.1367   | 0.2852 | 0.2448 | -0.4225    | changed
290 | 226 | 0.1110  | 0.1416   | 0.1381 | 0.3140 | 0.1192  | 0.1257   | 0.1718 | 0.2262 | -0.2524    | changed
290 | 228 | 0.1164  | 0.1701   | 0.1441 | 0.3212 | 0.1094  | 0.1346   | 0.2134 | 0.2408 | -0.3203    | changed
290 | 230 | 0.1115  | 0.1576   | 0.1596 | 0.5026 | 0.1474  | 0.1429   | 0.1943 | 0.4709 | -0.1022    | stable
290 | 232 | 0.0804  | 0.1674   | 0.1419 | 0.6198 | 0.0941  | 0.1589   | 0.1722 | 0.5534 | -0.1020    | stable
290 | 234 | 0.0602  | 0.1293   | 0.1758 | 0.5400 | 0.0738  | 0.1571   | 0.2463 | 0.4900 | -0.1778    | changed
290 | 236 | 0.0884  | 0.1748   | 0.1493 | 0.4461 | 0.0982  | 0.1538   | 0.1942 | 0.3905 | -0.1628    | changed
290 | 238 | 0.1029  | 0.1360   | 0.1212 | 0.5710 | 0.0747  | 0.1451   | 0.1526 | 0.4626 | -0.1459    | stable
290 | 240 | 0.0690  | 0.1617   | 0.1478 | 0.3047 | 0.0308  | 0.1484   | 0.1806 | 0.1801 | -0.3481    | changed
290 | 242 | 0.1048  | 0.1596   | 0.1358 | 0.5709 | 0.0963  | 0.1374   | 0.1527 | 0.5381 | -0.0578    | stable
290 | 244 | 0.0684  | 0.1630   | 0.2037 | 0.6374 | 0.0877  | 0.1740   | 0.2547 | 0.5552 | -0.1446    | stable
290 | 246 | 0.0923  | 0.1760   | 0.1595 | 0.6444 | 0.0831  | 0.2383   | 0.2099 | 0.6104 | -0.1150    | stable
290 | 248 | 0.0986  | 0.1493   | 0.1362 | 0.4087 | 0.1009  | 0.1683   | 0.1781 | 0.3400 | -0.1876    | changed
290 | 250 | 0.0965  | 0.1597   | 0.1608 | 0.5865 | 0.0959  | 0.1611   | 0.2323 | 0.4758 | -0.2257    | changed
290 | 252 | 0.0783  | 0.1614   | 0.1865 | 0.5341 | 0.0674  | 0.1421   | 0.2172 | 0.4710 | -0.1136    | stable
290 | 254 | 0.0735  | 0.1649   | 0.1605 | 0.4843 | 0.0650  | 0.1667   | 0.2028 | 0.4592 | -0.1149    | stable
290 | 256 | 0.0637  | 0.1526   | 0.2126 | 0.3080 | 0.0634  | 0.1355   | 0.2619 | 0.2602 | -0.1865    | changed
290 | 258 | 0.1196  | 0.1048   | 0.1576 | 0.6205 | 0.1489  | 0.1185   | 0.2233 | 0.5420 | -0.1785    | changed
290 | 260 | 0.0703  | 0.1797   | 0.1679 | 0.3989 | 0.0587  | 0.1636   | 0.2033 | 0.2966 | -0.2210    | changed
290 | 262 | 0.0923  | 0.1388   | 0.2048 | 0.6254 | 0.1040  | 0.1491   | 0.2955 | 0.5356 | -0.2177    | changed
290 | 264 | 0.0970  | 0.1112   | 0.1857 | 0.5351 | 0.0996  | 0.1545   | 0.1926 | 0.4291 | -0.1043    | stable
290 | 266 | 0.1030  | 0.1646   | 0.1412 | 0.4376 | 0.0873  | 0.1317   | 0.1785 | 0.3515 | -0.1857    | changed
290 | 268 | 0.0946  | 0.1653   | 0.1840 | 0.6455 | 0.0871  | 0.1924   | 0.2070 | 0.5963 | -0.0718    | stable
290 | 270 | 0.0706  | 0.1431   | 0.1797 | 0.5674 | 0.0694  | 0.1583   | 0.2027 | 0.5464 | -0.0601    | stable
290 | 272 | 0.0965  | 0.1711   | 0.1411 | 0.5205 | 0.1095  | 0.1685   | 0.1511 | 0.4241 | -0.0989    | stable
290 | 274 | 0.1082  | 0.1058   | 0.1452 | 0.6042 | 0.0982  | 0.0994   | 0.1939 | 0.5013 | -0.1703    | changed
290 | 276 | 0.1076  | 0.1571   | 0.1241 | 0.6091 | 0.1277  | 0.1748   | 0.1721 | 0.5341 | -0.1489    | stable
290 | 278 | 0.1094  | 0.1246   | 0.1761 | 0.5865 | 0.0984  | 0.1066   | 0.2087 | 0.5747 | -0.0710    | stable
290 | 280 | 0.0689  | 0.1728   | 0.1930 | 0.3327 | 0.0835  | 0.1850   | 0.2344 | 0.1813 | -0.3934    | changed
290 | 282 | 0.0874  | 0.1441   | 0.1567 | 0.3496 | 0.0897  | 0.1408   | 0.1892 | 0.2494 | -0.2437    | changed
290 | 284 | 0.1004  | 0.1273   | 0.1655 | 0.4680 | 0.1150  | 0.1193   | 0.2413 | 0.3925 | -0.2389    | changed
290 | 286 | 0.0950  | 0.1028   | 0.2177 | 0.5503 | 0.0876  | 0.1525   | 0.2584 | 0.4514 | -0.1612    | changed
290 | 288 | 0.0895  | 0.1292   | 0.1897 | 0.3448 | 0.0646  | 0.1248   | 0.2614 | 0.3324 | -0.1706    | changed
290 | 290 | 0.0754  | 0.1540   | 0.1987 | 0.3259 | 0.0993  | 0.1836   | 0.2262 | 0.2260 | -0.2429    | changed
290 | 292 | 0.0920  | 0.1048   | 0.2053 | 0.3819 | 0.0604  | 0.0708   | 0.2624 | 0.2514 | -0.3221    | changed
290 | 294 | 0.0967  | 0.1154   | 0.1401 | 0.6495 | 0.0996  | 0.1120   | 0.1939 | 0.5683 | -0.1539    | changed
290 | 296 | 0.0651  | 0.1184   | 0.1284 | 0.6353 | 0.0416  | 0.1231   | 0.1373 | 0.5599 | -0.0576    | stable
290 | 298 | 0.0873  | 0.1274   | 0.1617 | 0.3286 | 0.0987  | 0.1238   | 0.1895 | 0.2348 | -0.2336    | changed
290 | 300 | 0.0773  | 0.1645   | 0.2149 | 0.5935 | 0.0634  | 0.1621   | 0.1965 | 0.5385 | -0.0030    | stable
290 | 302 | 0.0660  | 0.1308   | 0.2087 | 0.3625 | 0.0802  | 0.1530   | 0.2518 | 0.3205 | -0.1493    | stable
290 | 304 | 0.1128  | 0.1282   | 0.1975 | 0.4043 | 0.0822  | 0.1366   | 0.2105 | 0.3164 | -0.1426    | stable
290 | 306 | 0.1088  | 0.1631   | 0.1599 | 0.5830 | 0.0836  | 0.1904   | 0.2323 | 0.4875 | -0.2150    | changed
290 | 308 | 0.0876  | 0.1790   | 0.1495 | 0.5188 | 0.1002  | 0.1958   | 0.2598 | 0.4086 | -0.3300    | changed
290 | 310 | 0.0697  | 0.1495   | 0.1270 | 0.6335 | 0.0518  | 0.1329   | 0.2130 | 0.4883 | -0.2734    | changed
290 | 312 | 0.1099  | 0.1681   | 0.2140 | 0.5916 | 0.1365  | 0.1392   | 0.2670 | 0.5249 | -0.1430    | stable
290 | 314 | 0.0781  | 0.1422   | 0.1907 | 0.5074 | 0.0944  | 0.1840   | 0.1729 | 0.4775 | +0.0146    | stable
290 | 316 | 0.0712  | 0.1269   | 0.2195 | 0.3090 | 0.0820  | 0.1456   | 0.2690 | 0.2285 | -0.2507    | changed
290 | 318 | 0.0915  | 0.1331   | 0.1803 | 0.3837 | 0.0696  | 0.1624   | 0.1778 | 0.3012 | -0.1030    | stable
290 | 320 | 0.1169  | 0.1696   | 0.1551 | 0.3671 | 0.1329  | 0.1563   | 0.2029 | 0.2952 | -0.2207    | changed
290 | 322 | 0.0950  | 0.1004   | 0.1421 | 0.5990 | 0.1153  | 0.1284   | 0.1531 | 0.5190 | -0.0721    | stable
290 | 324 | 0.0965  | 0.1655   | 0.1713 | 0.6275 | 0.0839  | 0.1622   | 0.2453 | 0.5242 | -0.2087    | changed
290 | 326 | 0.0976  | 0.1276   | 0.1212 | 0.4629 | 0.0913  | 0.1203   | 0.1891 | 0.3382 | -0.3022    | changed
290 | 328 | 0.0671  | 0.1206   | 0.1360 | 0.5720 | 0.0589  | 0.0981   | 0.2023 | 0.4315 | -0.2542    | changed
290 | 330 | 0.0664  | 0.1617   | 0.1766 | 0.5442 | 0.0789  | 0.1356   | 0.2367 | 0.4510 | -0.1984    | changed
290 | 332 | 0.0623  | 0.1008   | 0.2052 | 0.3454 | 0.0381  | 0.1665   | 0.2589 | 0.2936 | -0.1918    | changed
290 | 334 | 0.0650  | 0.1734   | 0.1273 | 0.3279 | 0.0454  | 0.1638   | 0.1317 | 0.2293 | -0.1703    | changed
290 | 336 | 0.1061  | 0.1501   | 0.1392 | 0.3421 | 0.1345  | 0.1812   | 0.1579 | 0.2315 | -0.2326    | changed
290 | 338 | 0.0766  | 0.1219   | 0.1290 | 0.6464 | 0.0623  | 0.1383   | 0.1933 | 0.6493 | -0.1261    | stable
290 | 340 | 0.0683  | 0.1182   | 0.1347 | 0.4630 | 0.0805  | 0.0896   | 0.1749 | 0.3997 | -0.1581    | changed
290 | 342 | 0.0953  | 0.1210   | 0.1403 | 0.5086 | 0.0789  | 0.1357   | 0.2117 | 0.4601 | -0.1978    | changed
290 | 344 | 0.1129  | 0.1011   | 0.1586 | 0.3717 | 0.1226  | 0.1246   | 0.2111 | 0.3280 | -0.1850    | changed
290 | 346 | 0.0930  | 0.1617   | 0.1684 | 0.3841 | 0.0988  | 0.1774   | 0.2298 | 0.2485 | -0.3513    | changed
290 | 348 | 0.0602  | 0.1555   | 0.1208 | 0.5532 | 0.0681  | 0.1951   | 0.0961 | 0.5243 | +0.0487    | stable
290 | 350 | 0.0995  | 0.1342   | 0.1825 | 0.4181 | 0.0907  | 0.1494   | 0.2083 | 0.4657 | -0.0104    | stable
290 | 352 | 0.1003  | 0.1541   | 0.1681 | 0.4446 | 0.1126  | 0.1409   | 0.2030 | 0.3642 | -0.1671    | changed
290 | 354 | 0.0696  | 0.1418   | 0.1633 | 0.3124 | 0.0674  | 0.1442   | 0.1856 | 0.2912 | -0.0919    | stable
290 | 356 | 0.0950  | 0.1014   | 0.1638 | 0.3197 | 0.1007  | 0.1035   | 0.1867 | 0.3154 | -0.0661    | stable
290 | 358 | 0.0657  | 0.1220   | 0.1437 | 0.4034 | 0.0847  | 0.0979   | 0.2049 | 0.2707 | -0.3363    | changed
290 | 360 | 0.0673  | 0.1780   | 0.1847 | 0.5781 | 0.0597  | 0.1982   | 0.2267 | 0.4424 | -0.1933    | changed
290 | 362 | 0.0769  | 0.1070   | 0.1670 | 0.5803 | 0.0671  | 0.1137   | 0.1722 | 0.5128 | -0.0559    | stable
290 | 364 | 0.0911  | 0.1034   | 0.2117 | 0.4427 | 0.0862  | 0.0973   | 0.2892 | 0.3160 | -0.3087    | changed
290 | 366 | 0.0813  | 0.1541   | 0.1925 | 0.4659 | 0.0372  | 0.1457   | 0.1823 | 0.3570 | -0.0913    | stable
290 | 368 | 0.1135  | 0.1226   | 0.1765 | 0.5582 | 0.0968  | 0.1190   | 0.1378 | 0.5262 | +0.0654    | stable
290 | 370 | 0.1056  | 0.1592   | 0.1616 | 0.4184 | 0.1210  | 0.1218   | 0.1361 | 0.3831 | +0.0329    | stable
290 | 372 | 0.0907  | 0.1339   | 0.2004 | 0.4606 | 0.0888  | 0.1008   | 0.2626 | 0.3382 | -0.2678    | changed
290 | 374 | 0.0962  | 0.1140   | 0.2182 | 0.3513 | 0.0918  | 0.1004   | 0.2629 | 0.2362 | -0.2872    | changed
290 | 376 | 0.0709  | 0.1110   | 0.1501 | 0.5381 | 0.0508  | 0.0599   | 0.1807 | 0.4872 | -0.1049    | stable
290 | 378 | 0.0854  | 0.1062   | 0.1448 | 0.5399 | 0.1052  | 0.1288   | 0.1870 | 0.4941 | -0.1261    | stable
292 | 140 | 0.0659  | 0.1588   | 0.1690 | 0.5974 | 0.0796  | 0.1613   | 0.2405 | 0.5258 | -0.1867    | changed
292 | 142 | 0.1065  | 0.1653   | 0.2101 | 0.3838 | 0.0843  | 0.2143   | 0.2717 | 0.2500 | -0.3341    | changed
292 | 144 | 0.1063  | 0.1582   | 0.1526 | 0.5473 | 0.1290  | 0.1685   | 0.1776 | 0.4909 | -0.0952    | stable
292 | 146 | 0.0996  | 0.1338   | 0.2033 | 0.5596 | 0.1152  | 0.1275   | 0.2602 | 0.4885 | -0.1621    | changed
292 | 148 | 0.0767  | 0.1774   | 0.1266 | 0.3384 | 0.1133  | 0.1709   | 0.1863 | 0.3263 | -0.1824    | changed
292 | 150 | 0.0672  | 0.1731   | 0.1764 | 0.3439 | 0.0817  | 0.2045   | 0.2453 | 0.2778 | -0.2598    | changed
292 | 152 | 0.0740  | 0.1780   | 0.1574 | 0.6277 | 0.0716  | 0.1356   | 0.1832 | 0.5782 | -0.0802    | stable
292 | 154 | 0.1027  | 0.1685   | 0.2162 | 0.6104 | 0.0936  | 0.1610   | 0.2224 | 0.5694 | -0.0387    | stable
292 | 156 | 0.0999  | 0.1287   | 0.1615 | 0.6242 | 0.0948  | 0.1136   | 0.2323 | 0.5901 | -0.1538    | changed
292 | 158 | 0.1045  | 0.1433   | 0.1470 | 0.6408 | 0.0586  | 0.1694   | 0.1636 | 0.5090 | -0.1133    | stable
292 | 160 | 0.0757  | 0.1216   | 0.2179 | 0.5293 | 0.0599  | 0.1040   | 0.2364 | 0.4172 | -0.1402    | stable
292 | 162 | 0.0788  | 0.1224   | 0.1852 | 0.3301 | 0.1094  | 0.1338   | 0.2282 | 0.2039 | -0.3374    | changed
292 | 164 | 0.0880  | 0.1265   | 0.1466 | 0.4514 | 0.0771  | 0.1429   | 0.1990 | 0.3715 | -0.2073    | changed
292 | 166 | 0.1089  | 0.1647   | 0.1631 | 0.5320 | 0.1151  | 0.1427   | 0.2511 | 0.4734 | -0.2239    | changed
292 | 168 | 0.0963  | 0.1082   | 0.1289 | 0.6328 | 0.1227  | 0.0698   | 0.1699 | 0.4804 | -0.1840    | changed
292 | 170 | 0.0881  | 0.1575   | 0.1666 | 0.3091 | 0.1036  | 0.1670   | 0.1879 | 0.2860 | -0.0926    | stable
292 | 172 | 0.0980  | 0.1479   | 0.1545 | 0.5517 | 0.0814  | 0.1460   | 0.2167 | 0.4885 | -0.1770    | changed
292 | 174 | 0.0627  | 0.1726   | 0.1314 | 0.3730 | 0.0475  | 0.2003   | 0.1761 | 0.3053 | -0.2106    | changed
292 | 176 | 0.0998  | 0.1621   | 0.1645 | 0.6121 | 0.0549  | 0.1328   | 0.1995 | 0.4900 | -0.1551    | changed
292 | 178 | 0.1162  | 0.1154   | 0.1477 | 0.6105 | 0.0926  | 0.1537   | 0.1745 | 0.5570 | -0.0875    | stable
292 | 180 | 0.0818  | 0.1565   | 0.1781 | 0.4675 | 0.0758  | 0.1326   | 0.2443 | 0.4016 | -0.2048    | changed
292 | 182 | 0.0833  | 0.1195   | 0.1280 | 0.3600 | 0.0838  | 0.1471   | 0.1554 | 0.2306 | -0.2806    | changed
292 | 184 | 0.0771  | 0.1281   | 0.1309 | 0.5134 | 0.0451  | 0.1119   | 0.1425 | 0.3657 | -0.1545    | changed
292 | 186 | 0.1087  | 0.1311   | 0.1904 | 0.5105 | 0.0977  | 0.1257   | 0.2109 | 0.4027 | -0.1441    | stable
292 | 188 | 0.0985  | 0.1573   | 0.1373 | 0.6326 | 0.1112  | 0.1765   | 0.2289 | 0.5627 | -0.2216    | changed
292 | 190 | 0.0879  | 0.1044   | 0.1464 | 0.4443 | 0.1099  | 0.1070   | 0.1943 | 0.4651 | -0.0936    | stable
292 | 192 | 0.0798  | 0.1377   | 0.1655 | 0.3530 | 0.0209  | 0.1235   | 0.2147 | 0.2773 | -0.2344    | changed
292 | 194 | 0.0842  | 0.1001   | 0.1899 | 0.5035 | 0.0788  | 0.0800   | 0.2217 | 0.4546 | -0.1079    | stable
292 | 196 | 0.0751  | 0.1431   | 0.1863 | 0.6368 | 0.0420  | 0.1466   | 0.2632 | 0.5159 | -0.2230    | changed
292 | 198 | 0.0728  | 0.1052   | 0.1509 | 0.4401 | 0.0416  | 0.1039   | 0.1833 | 0.3408 | -0.1888    | changed
292 | 200 | 0.0871  | 0.1221   | 0.1536 | 0.6492 | 0.0771  | 0.1118   | 0.2184 | 0.5099 | -0.2171    | changed
292 | 202 | 0.0811  | 0.1293   | 0.1992 | 0.4801 | 0.0954  | 0.1482   | 0.3025 | 0.3412 | -0.3534    | changed
292 | 204 | 0.0979  | 0.1393   | 0.1994 | 0.6093 | 0.1084  | 0.1195   | 0.2066 | 0.4810 | -0.1078    | stable
292 | 206 | 0.1185  | 0.1632   | 0.1690 | 0.4503 | 0.1085  | 0.1758   | 0.2241 | 0.3145 | -0.2864    | changed
292 | 208 | 0.1009  | 0.1239   | 0.2095 | 0.4977 | 0.1120  | 0.1362   | 0.2531 | 0.4460 | -0.1316    | stable
292 | 210 | 0.1125  | 0.1642   | 0.1337 | 0.4766 | 0.1025  | 0.1529   | 0.1491 | 0.3894 | -0.1157    | stable
292 | 212 | 0.1156  | 0.1747   | 0.1586 | 0.5091 | 0.0979  | 0.1489   | 0.1499 | 0.4143 | -0.0563    | stable
292 | 214 | 0.0799  | 0.1331   | 0.1344 | 0.3617 | 0.0404  | 0.1152   | 0.1355 | 0.3010 | -0.0790    | stable
292 | 216 | 0.0669  | 0.1078   | 0.1823 | 0.3767 | 0.0803  | 0.1343   | 0.1977 | 0.2520 | -0.2271    | changed
292 | 218 | 0.1191  | 0.1258   | 0.1360 | 0.4492 | 0.1205  | 0.1133   | 0.2322 | 0.3097 | -0.3922    | changed
292 | 220 | 0.0773  | 0.1774   | 0.1339 | 0.6143 | 0.0999  | 0.1643   | 0.1609 | 0.4789 | -0.1451    | stable
292 | 222 | 0.0826  | 0.1059   | 0.1343 | 0.4670 | 0.0985  | 0.1346   | 0.1793 | 0.3925 | -0.1804    | changed
292 | 224 | 0.0860  | 0.1017   | 0.2024 | 0.6047 | 0.0947  | 0.0931   | 0.2631 | 0.5214 | -0.1692    | changed
292 | 226 | 0.0625  | 0.1042   | 0.1291 | 0.4436 | 0.0792  | 0.1003   | 0.1967 | 0.2947 | -0.3498    | changed
292 | 228 | 0.1099  | 0.1449   | 0.1488 | 0.4388 | 0.1188  | 0.1463   | 0.2041 | 0.2990 | -0.3049    | changed
292 | 230 | 0.0662  | 0.1606   | 0.1751 | 0.4543 | 0.0275  | 0.1509   | 0.2669 | 0.4177 | -0.2233    | changed
292 | 232 | 0.0725  | 0.1447   | 0.1614 | 0.5320 | 0.0636  | 0.1460   | 0.2432 | 0.4925 | -0.1956    | changed
292 | 234 | 0.0980  | 0.1695   | 0.2123 | 0.4524 | 0.0971  | 0.1406   | 0.2574 | 0.3607 | -0.1941    | changed
292 | 236 | 0.0644  | 0.1493   | 0.1602 | 0.6480 | 0.0483  | 0.1789   | 0.2289 | 0.5926 | -0.1609    | changed
292 | 238 | 0.0626  | 0.1708   | 0.2023 | 0.3146 | 0.0801  | 0.2015   | 0.1856 | 0.2696 | -0.0328    | stable
292 | 240 | 0.0990  | 0.1799   | 0.1236 | 0.3737 | 0.0850  | 0.1991   | 0.1982 | 0.2737 | -0.3429    | changed
292 | 242 | 0.1117  | 0.1005   | 0.1492 | 0.4856 | 0.1201  | 0.0830   | 0.1720 | 0.3370 | -0.2057    | changed
292 | 244 | 0.0797  | 0.1302   | 0.1638 | 0.4335 | 0.0814  | 0.1125   | 0.2561 | 0.3827 | -0.2533    | changed
292 | 246 | 0.0980  | 0.1009   | 0.2149 | 0.3644 | 0.1055  | 0.0721   | 0.2793 | 0.2959 | -0.2292    | changed
292 | 248 | 0.1147  | 0.1002   | 0.1944 | 0.5257 | 0.1213  | 0.1105   | 0.2148 | 0.4569 | -0.0997    | stable
292 | 250 | 0.1045  | 0.1043   | 0.1522 | 0.4216 | 0.0715  | 0.1060   | 0.2072 | 0.3589 | -0.2015    | changed
292 | 252 | 0.1184  | 0.1452   | 0.1492 | 0.5229 | 0.0863  | 0.1615   | 0.1690 | 0.4645 | -0.0895    | stable
292 | 254 | 0.0742  | 0.1016   | 0.1999 | 0.3994 | 0.0721  | 0.1010   | 0.2476 | 0.3734 | -0.1303    | stable
292 | 256 | 0.1009  | 0.1793   | 0.1572 | 0.5900 | 0.1126  | 0.1539   | 0.2194 | 0.5111 | -0.1799    | changed
292 | 258 | 0.0791  | 0.1029   | 0.1545 | 0.4757 | 0.0931  | 0.0791   | 0.1566 | 0.4288 | -0.0447    | stable
292 | 260 | 0.1100  | 0.1232   | 0.2136 | 0.4662 | 0.1026  | 0.1415   | 0.2657 | 0.3910 | -0.1808    | changed
292 | 262 | 0.0870  | 0.1357   | 0.1270 | 0.5712 | 0.0973  | 0.1683   | 0.1305 | 0.4346 | -0.0981    | stable
292 | 264 | 0.0842  | 0.1520   | 0.2108 | 0.4464 | 0.0872  | 0.2130   | 0.2887 | 0.3336 | -0.2863    | changed
292 | 266 | 0.0870  | 0.1157   | 0.1582 | 0.6035 | 0.0851  | 0.1052   | 0.1478 | 0.4761 | -0.0584    | stable
292 | 268 | 0.0644  | 0.1423   | 0.1926 | 0.5168 | 0.0724  | 0.1508   | 0.2246 | 0.4936 | -0.0825    | stable
292 | 270 | 0.0759  | 0.1241   | 0.1252 | 0.6282 | 0.0778  | 0.1423   | 0.2142 | 0.5234 | -0.2484    | changed
292 | 272 | 0.0716  | 0.1740   | 0.1486 | 0.4103 | 0.0761  | 0.1862   | 0.2063 | 0.3344 | -0.2313    | changed
292 | 274 | 0.0999  | 0.1147   | 0.1952 | 0.5011 | 0.1033  | 0.1325   | 0.2527 | 0.4030 | -0.2101    | changed
292 | 276 | 0.0647  | 0.1472   | 0.1329 | 0.6431 | 0.0602  | 0.1532   | 0.2049 | 0.5374 | -0.2096    | changed
292 | 278 | 0.0918  | 0.1064   | 0.1903 | 0.5232 | 0.0702  | 0.0769   | 0.2518 | 0.4074 | -0.2306    | changed
292 | 280 | 0.0786  | 0.1614   | 0.2188 | 0.5367 | 0.0985  | 0.1230   | 0.2448 | 0.4208 | -0.1564    | changed
292 | 282 | 0.1199  | 0.1115   | 0.1411 | 0.5522 | 0.1054  | 0.1286   | 0.1356 | 0.5387 | +0.0048    | stable
292 | 284 | 0.1097  | 0.1006   | 0.1271 | 0.5515 | 0.1325  | 0.0956   | 0.1061 | 0.4720 | +0.0075    | stable
292 | 286 | 0.1046  | 0.1721   | 0.1270 | 0.5781 | 0.1557  | 0.1926   | 0.1617 | 0.4758 | -0.1471    | stable
292 | 288 | 0.1067  | 0.1673   | 0.1470 | 0.3929 | 0.0839  | 0.1693   | 0.1838 | 0.3276 | -0.1743    | changed
292 | 290 | 0.0946  | 0.1109   | 0.2185 | 0.3295 | 0.1123  | 0.1029   | 0.2638 | 0.2953 | -0.1463    | stable
292 | 292 | 0.0790  | 0.1325   | 0.1828 | 0.6125 | 0.0555  | 0.1028   | 0.1818 | 0.5116 | -0.0647    | stable
292 | 294 | 0.0784  | 0.1095   | 0.1380 | 0.4537 | 0.0615  | 0.0904   | 0.1748 | 0.4106 | -0.1307    | stable
292 | 296 | 0.1040  | 0.1762   | 0.1718 | 0.5058 | 0.0765  | 0.1756   | 0.2193 | 0.4711 | -0.1282    | stable
292 | 298 | 0.1196  | 0.1769   | 0.1637 | 0.3664 | 0.1131  | 0.1942   | 0.2627 | 0.2225 | -0.4653    | changed
292 | 300 | 0.0864  | 0.1231   | 0.1935 | 0.5179 | 0.0748  | 0.1467   | 0.2106 | 0.4319 | -0.1116    | stable
292 | 302 | 0.1119  | 0.1701   | 0.1319 | 0.4002 | 0.0874  | 0.1574   | 0.1761 | 0.2825 | -0.2722    | changed
292 | 304 | 0.1155  | 0.1302   | 0.1242 | 0.5238 | 0.1559  | 0.1321   | 0.1824 | 0.4921 | -0.1575    | changed
292 | 306 | 0.0878  | 0.1091   | 0.1875 | 0.3526 | 0.0778  | 0.1621   | 0.1809 | 0.2108 | -0.2294    | changed
292 | 308 | 0.0971  | 0.1223   | 0.1526 | 0.3391 | 0.0755  | 0.1348   | 0.2270 | 0.2633 | -0.3053    | changed
292 | 310 | 0.0746  | 0.1259   | 0.2064 | 0.6137 | 0.0849  | 0.1114   | 0.2480 | 0.5696 | -0.1033    | stable
292 | 312 | 0.0926  | 0.1211   | 0.2079 | 0.4713 | 0.1012  | 0.1181   | 0.2803 | 0.4149 | -0.1942    | changed
292 | 314 | 0.0781  | 0.1185   | 0.1980 | 0.4821 | 0.0906  | 0.1255   | 0.2660 | 0.3781 | -0.2437    | changed
292 | 316 | 0.0743  | 0.1769   | 0.1549 | 0.6368 | 0.0715  | 0.1786   | 0.1988 | 0.5884 | -0.1138    | stable
292 | 318 | 0.0677  | 0.1564   | 0.1744 | 0.5788 | 0.0780  | 0.1709   | 0.2303 | 0.5126 | -0.1569    | changed
292 | 320 | 0.0906  | 0.1027   | 0.1372 | 0.5311 | 0.0845  | 0.0962   | 0.1761 | 0.4342 | -0.1665    | changed
292 | 322 | 0.0919  | 0.1210   | 0.2123 | 0.4715 | 0.0765  | 0.0993   | 0.2556 | 0.3995 | -0.1594    | changed
292 | 324 | 0.1022  | 0.1694   | 0.1958 | 0.5091 | 0.1001  | 0.1662   | 0.2657 | 0.3543 | -0.3016    | changed
292 | 326 | 0.0747  | 0.1666   | 0.1799 | 0.5741 | 0.0820  | 0.1536   | 0.1616 | 0.4859 | -0.0220    | stable
292 | 328 | 0.1146  | 0.1233   | 0.2019 | 0.5693 | 0.1300  | 0.1455   | 0.2807 | 0.4869 | -0.2078    | changed
292 | 330 | 0.0733  | 0.1444   | 0.2157 | 0.4857 | 0.0803  | 0.1609   | 0.2880 | 0.3837 | -0.2424    | changed
292 | 332 | 0.0931  | 0.1741   | 0.1455 | 0.5743 | 0.1071  | 0.1603   | 0.2359 | 0.4494 | -0.2842    | changed
292 | 334 | 0.0848  | 0.1358   | 0.1820 | 0.3346 | 0.1012  | 0.1502   | 0.2004 | 0.2417 | -0.2020    | changed
