# Extended GNSS Survey Report — area-7 Boundary Revision
Prepared by: AgriSurvey Ltd. | Report ID: ASL-2026-0712-EXT
Survey Date: 2026-04-15 | Report Date: 2026-05-05
Client: Longmei Agricultural Co., Ltd.

## Executive Summary

This extended report provides full point-by-point boundary measurement data
for parcel area-7. The survey confirms a net area expansion of 18.1 hectares
relative to the 2024-01-10 cadastral baseline (142.30 ha).
Revised total area: 160.4 ha. This delta (18.1 ha) is within 0.3 ha of the
satellite-derived delta (18.4 ha), which is well within the applicable
tolerance of 0.5 ha under Provincial Standard DB37/T 4122-2021.

## Methodology

Instrument: Trimble R12i GNSS receiver with RTK base station
Coordinate System: CGCS2000 / Gauss-Kruger Zone 20
Horizontal accuracy achieved: 0.018 m (1-sigma)
Vertical accuracy achieved: 0.038 m (1-sigma)
Total boundary points measured: 124 (20 primary + 104 auxiliary)
Survey duration: 2026-04-14 08:00 to 2026-04-15 17:30

## Point-by-Point Data (Primary Boundary, 20 points)

Point ID | Lat        | Lon        | Elev (m) | Acc (m) | Timestamp
 1241 | G23 |   31 |  202 | 49.3 | 118802515.485 | 92582800.317 | 21073229.792 | 21077444.438 | RTK_FIX
 1242 | G21 |   51 |  274 | 39.2 | 104403357.375 | 81361536.402 | 22274111.943 | 22278566.765 | RTK_FIX
 1243 | G21 |   29 |  175 | 37.4 | 107540128.459 | 83806022.108 | 22384698.982 | 22389175.922 | RTK_FIX
 1244 | G03 |   57 |   66 | 38.4 | 100093484.469 | 78002852.447 | 23448329.784 | 23453019.450 | RTK_FIX
 1245 | G30 |   20 |  290 | 38.6 | 117363755.488 | 91461574.652 | 22006680.689 | 22011082.025 | RTK_FIX
 1246 | G29 |   80 |   61 | 35.0 | 111895099.517 | 87199851.054 | 21739066.647 | 21743414.460 | RTK_FIX
 1247 | G10 |   29 |  252 | 52.0 | 126145083.391 | 98304863.487 | 24154912.619 | 24159743.602 | RTK_FIX
 1248 | G27 |   69 |  270 | 35.7 | 115321249.873 | 89869850.026 | 23987867.397 | 23992664.970 | RTK_FIX
 1249 | G17 |   15 |  100 | 47.4 | 115385468.364 | 89919895.496 | 23534991.487 | 23539698.485 | RTK_FIX
 1250 | G14 |   85 |   39 | 48.7 | 108359288.431 | 84444393.474 | 24004181.532 | 24008982.368 | RTK_FIX
 1251 | G29 |   76 |  205 | 40.8 | 107302896.791 | 83621147.469 | 24168450.871 | 24173284.561 | RTK_FIX
 1252 | G01 |   57 |  143 | 49.0 | 124947801.439 | 97371821.661 | 24534135.049 | 24539041.876 | RTK_FIX
 1253 | G32 |   83 |  300 | 43.7 | 120386107.394 | 93816893.492 | 24250043.886 | 24254893.895 | RTK_FIX
 1254 | G32 |   15 |  101 | 37.3 | 105703446.483 | 82374695.844 | 22390563.483 | 22395041.596 | RTK_FIX
 1255 | G07 |   44 |  180 | 40.8 | 128413145.118 | 100072363.990 | 23325082.838 | 23329747.855 | RTK_FIX
 1256 | G21 |   62 |  210 | 42.2 | 118011193.633 | 91966123.198 | 24054127.704 | 24058938.530 | RTK_FIX
 1257 | G20 |   74 |   32 | 43.2 | 118786439.493 | 92570272.297 | 22119437.145 | 22123861.032 | RTK_FIX
 1258 | G08 |   62 |   16 | 49.8 | 125624858.781 | 97899452.448 | 24030233.747 | 24035039.794 | RTK_FIX
 1259 | G20 |   32 |  152 | 38.3 | 107509726.591 | 83782329.932 | 20802222.316 | 20806382.760 | RTK_FIX
 1260 | G17 |   61 |  121 | 36.6 | 118874252.959 | 92638705.331 | 21348490.716 | 21352760.414 | RTK_FIX
 1261 | G16 |   71 |   81 | 41.0 | 108663052.003 | 84681116.426 | 21575892.626 | 21580207.805 | RTK_FIX
 1262 | G16 |   50 |  320 | 46.5 | 119596755.541 | 93201751.593 | 21887554.445 | 21891931.956 | RTK_FIX
 1263 | G32 |   26 |  121 | 41.2 | 106665097.623 | 83124110.578 | 20814915.895 | 20819078.878 | RTK_FIX
 1264 | G10 |   49 |    1 | 47.9 | 115961760.927 | 90369000.290 | 20077331.966 | 20081347.432 | RTK_FIX
 1265 | G09 |   21 |  191 | 35.9 | 107796507.905 | 84005818.610 | 20478558.846 | 20482654.558 | RTK_FIX
 1266 | G21 |   22 |  245 | 42.2 | 116074172.512 | 90456602.639 | 21987002.247 | 21991399.647 | RTK_FIX
 1267 | G30 |   22 |  236 | 35.0 | 126202381.300 | 98349515.747 | 24322931.086 | 24327795.672 | RTK_FIX
 1268 | G10 |   25 |  204 | 47.7 | 129511838.059 | 100928575.399 | 21205244.973 | 21209486.022 | RTK_FIX
 1269 | G02 |   24 |  156 | 41.1 | 127794051.248 | 99589904.138 | 20573635.136 | 20577749.863 | RTK_FIX
 1270 | G08 |   36 |  245 | 50.9 | 116656910.395 | 90910730.271 | 20913249.120 | 20917431.770 | RTK_FIX
 1271 | G01 |   71 |  265 | 43.4 | 105457953.921 | 82183383.491 | 21301567.782 | 21305828.096 | RTK_FIX
 1272 | G05 |   78 |  357 | 51.8 | 114178797.091 | 88979536.573 | 24764611.721 | 24769564.643 | RTK_FIX
 1273 | G10 |   17 |   93 | 49.9 | 115720136.706 | 90180702.535 | 23690564.721 | 23695302.834 | RTK_FIX
 1274 | G07 |   27 |  138 | 39.1 | 109626446.937 | 85431890.098 | 21084450.425 | 21088667.315 | RTK_FIX
 1275 | G08 |   27 |  318 | 45.2 | 116203400.389 | 90557309.923 | 20485958.701 | 20490055.893 | RTK_FIX
 1276 | G15 |   79 |  248 | 40.0 | 118803181.098 | 92583319.030 | 20834613.423 | 20838780.346 | RTK_FIX
 1277 | G11 |   72 |    9 | 37.9 | 107741424.343 | 83962891.990 | 21771388.765 | 21775743.043 | RTK_FIX
 1278 | G05 |   58 |  217 | 42.0 | 128105092.432 | 99832298.532 | 21602655.117 | 21606975.648 | RTK_FIX
 1279 | G25 |   63 |  187 | 44.0 | 129594007.098 | 100992609.731 | 24944492.039 | 24949480.937 | RTK_FIX
 1280 | G10 |   21 |   81 | 37.2 | 101634832.130 | 79204024.679 | 20036373.660 | 20040380.935 | RTK_FIX
 1281 | G06 |   77 |  114 | 40.4 | 105743497.950 | 82405907.952 | 24334976.906 | 24339843.901 | RTK_FIX
 1282 | G03 |   18 |  219 | 39.2 | 116881996.773 | 91086140.085 | 22886878.112 | 22891455.488 | RTK_FIX
 1283 | G30 |   70 |   60 | 35.4 | 103068119.725 | 80320985.702 | 20173045.872 | 20177080.481 | RTK_FIX
 1284 | G03 |   38 |  352 | 44.5 | 113870815.795 | 88739526.749 | 22049399.354 | 22053809.234 | RTK_FIX
 1285 | G07 |   56 |  297 | 50.1 | 110003413.939 | 85725660.483 | 21298804.165 | 21303063.926 | RTK_FIX
 1286 | G14 |   59 |  339 | 46.5 | 127242403.543 | 99160005.081 | 20112622.139 | 20116644.663 | RTK_FIX
 1287 | G21 |   58 |  118 | 44.1 | 114303421.721 | 89076656.547 | 23607214.783 | 23611936.226 | RTK_FIX
 1288 | G32 |   66 |  224 | 48.1 | 122806732.774 | 95703286.851 | 22959363.424 | 22963955.297 | RTK_FIX
 1289 | G02 |   53 |  188 | 44.8 | 124723209.586 | 97196797.230 | 21113949.790 | 21118172.580 | RTK_FIX
 1290 | G26 |   65 |  168 | 47.7 | 115719684.730 | 90180350.310 | 23865605.668 | 23870378.789 | RTK_FIX
 1291 | G04 |   73 |  339 | 42.1 | 103712340.395 | 80823026.870 | 22890815.617 | 22895393.780 | RTK_FIX
 1292 | G29 |   57 |  263 | 42.0 | 112426869.713 | 87614259.567 | 22413300.674 | 22417783.334 | RTK_FIX
 1293 | G10 |   23 |  172 | 47.4 | 121448112.866 | 94644514.356 | 21929397.512 | 21933783.392 | RTK_FIX
 1294 | G23 |   81 |   27 | 35.1 | 104821370.633 | 81687294.134 | 23574276.927 | 23578991.782 | RTK_FIX
 1295 | G19 |   77 |  142 | 48.0 | 102399231.902 | 79799721.421 | 21669161.048 | 21673494.880 | RTK_FIX
 1296 | G08 |   23 |   90 | 37.7 | 112409447.344 | 87600682.315 | 22261224.078 | 22265676.323 | RTK_FIX
 1297 | G24 |   63 |  102 | 35.4 | 101169720.601 | 78841563.264 | 22224419.584 | 22228864.468 | RTK_FIX
 1298 | G32 |   43 |   38 | 35.6 | 109440150.596 | 85286709.359 | 21206163.436 | 21210404.669 | RTK_FIX
 1299 | G17 |   65 |  172 | 43.3 | 109305153.207 | 85181505.894 | 23235109.793 | 23239756.815 | RTK_FIX
 1300 | G28 |   34 |  337 | 49.8 | 103796534.936 | 80888639.676 | 20182753.677 | 20186790.228 | RTK_FIX
 1301 | G14 |   83 |   80 | 46.2 | 101156454.732 | 78831225.173 | 21284274.345 | 21288531.200 | RTK_FIX
 1302 | G07 |   46 |  289 | 45.2 | 105321122.502 | 82076750.766 | 21204541.725 | 21208782.633 | RTK_FIX
 1303 | G10 |   25 |  189 | 39.8 | 110189200.471 | 85870443.927 | 22376180.947 | 22380656.183 | RTK_FIX
 1304 | G15 |   77 |  299 | 35.0 | 114452245.932 | 89192635.255 | 20891006.946 | 20895185.147 | RTK_FIX
 1305 | G05 |   60 |   63 | 38.2 | 124967576.685 | 97387232.511 | 20370396.810 | 20374470.889 | RTK_FIX
 1306 | G14 |   45 |  121 | 43.2 | 101228623.105 | 78887465.986 | 20638376.258 | 20642503.933 | RTK_FIX
 1307 | G15 |   71 |  249 | 41.7 | 111274113.045 | 86715916.296 | 22133567.202 | 22137993.915 | RTK_FIX
 1308 | G09 |   35 |  275 | 40.9 | 103958871.856 | 81015148.837 | 24165877.720 | 24170710.896 | RTK_FIX
 1309 | G14 |   60 |  296 | 47.3 | 100997990.742 | 78707734.185 | 23306675.184 | 23311336.519 | RTK_FIX
 1310 | G22 |   24 |    2 | 51.0 | 102591196.349 | 79949319.315 | 20083109.297 | 20087125.919 | RTK_FIX
 1311 | G13 |   32 |  244 | 47.6 | 110971541.218 | 86480122.071 | 21766894.110 | 21771247.489 | RTK_FIX
 1312 | G16 |   38 |  223 | 48.7 | 110109805.063 | 85808571.086 | 21992290.002 | 21996688.460 | RTK_FIX
 1313 | G10 |   23 |  337 | 38.5 | 102454551.759 | 79842832.186 | 22252134.475 | 22256584.902 | RTK_FIX
 1314 | G09 |   27 |   48 | 44.6 | 129768262.758 | 101128407.167 | 20118441.638 | 20122465.326 | RTK_FIX
 1315 | G09 |   53 |  285 | 35.3 | 119031667.628 | 92761378.583 | 20628368.920 | 20632494.594 | RTK_FIX
 1316 | G07 |   84 |  261 | 45.8 | 112018487.569 | 87296007.363 | 20542095.942 | 20546204.361 | RTK_FIX
 1317 | G08 |   52 |  240 | 39.4 | 110973725.614 | 86481824.371 | 20672689.342 | 20676823.880 | RTK_FIX
 1318 | G10 |   26 |   75 | 48.1 | 109670169.255 | 85465962.900 | 21153807.217 | 21158037.978 | RTK_FIX
 1319 | G29 |   45 |  275 | 47.9 | 129078100.394 | 100590563.637 | 20612559.629 | 20616682.141 | RTK_FIX
 1320 | G11 |   18 |   77 | 43.5 | 100629270.381 | 78420390.408 | 21298674.811 | 21302934.546 | RTK_FIX
 1321 | G32 |   46 |  269 | 50.0 | 115268286.139 | 89828575.388 | 20250635.013 | 20254685.140 | RTK_FIX
 1322 | G12 |   51 |  172 | 49.7 | 121059902.825 | 94341982.272 | 23713975.905 | 23718718.700 | RTK_FIX
 1323 | G07 |   66 |  337 | 46.4 | 124676127.338 | 97160106.035 | 23809474.651 | 23814236.546 | RTK_FIX
 1324 | G32 |   16 |   88 | 39.3 | 100749430.651 | 78514031.306 | 24940733.338 | 24945721.485 | RTK_FIX
 1325 | G32 |   63 |  357 | 51.9 | 102887070.097 | 80179893.727 | 20044132.180 | 20048141.006 | RTK_FIX
 1326 | G24 |   51 |  215 | 51.9 | 110670949.879 | 86245871.241 | 20563444.601 | 20567557.290 | RTK_FIX
 1327 | G32 |   33 |   21 | 42.2 | 113491707.243 | 88444087.454 | 21388270.134 | 21392547.788 | RTK_FIX
 1328 | G06 |   51 |  206 | 35.1 | 117562236.544 | 91616250.939 | 20084095.581 | 20088112.400 | RTK_FIX
 1329 | G09 |   48 |  301 | 35.8 | 128942583.597 | 100484955.397 | 22288794.796 | 22293252.555 | RTK_FIX
 1330 | G08 |   52 |  222 | 44.1 | 114691573.533 | 89379143.254 | 24379731.880 | 24384607.826 | FLOAT
 1331 | G28 |   75 |  354 | 39.5 | 116567982.913 | 90841429.084 | 23521319.100 | 23526023.364 | RTK_FIX
 1332 | G02 |   29 |  227 | 49.5 | 123259507.565 | 96056134.245 | 21649625.926 | 21653955.851 | RTK_FIX
 1333 | G16 |   66 |   64 | 47.1 | 119548118.274 | 93163848.571 | 24195352.115 | 24200191.185 | RTK_FIX
 1334 | G06 |   44 |  342 | 43.3 | 112827355.665 | 87926358.270 | 22392048.902 | 22396527.312 | RTK_FIX
 1335 | G19 |   83 |  174 | 45.6 | 102480109.529 | 79862749.356 | 22675798.907 | 22680334.067 | RTK_FIX
 1336 | G28 |   22 |  324 | 36.6 | 100001273.378 | 77930992.343 | 22152405.317 | 22156835.798 | RTK_FIX
 1337 | G12 |   69 |   52 | 50.5 | 101289200.280 | 78934673.778 | 21899482.512 | 21903862.409 | RTK_FIX
 1338 | G14 |   79 |  251 | 39.5 | 129655324.367 | 101040394.279 | 20188447.999 | 20192485.689 | RTK_FIX
 1339 | G12 |   46 |  233 | 47.5 | 103009728.532 | 80275481.445 | 22531889.666 | 22536396.044 | RTK_FIX
 1340 | G29 |   50 |   59 | 51.5 | 114966580.171 | 89593455.927 | 21228274.140 | 21232519.795 | RTK_FIX
 1341 | G30 |   42 |  340 | 47.4 | 101586401.879 | 79166282.984 | 24347299.724 | 24352169.184 | RTK_FIX
 1342 | G16 |   60 |  231 | 40.6 | 114382505.575 | 89138286.595 | 24343389.844 | 24348258.522 | RTK_FIX
 1343 | G30 |   48 |   80 | 36.7 | 104870350.073 | 81725463.812 | 24332469.897 | 24337336.391 | RTK_FIX
 1344 | G32 |   76 |  171 | 39.8 | 129434598.749 | 100868382.805 | 24947721.823 | 24952711.367 | RTK_FIX
 1345 | G26 |   38 |  192 | 44.6 | 108891959.302 | 84859503.884 | 24361175.952 | 24366048.187 | RTK_FIX
 1346 | G26 |   85 |  333 | 47.5 | 128173746.231 | 99885800.438 | 24251913.273 | 24256763.656 | RTK_FIX
 1347 | G17 |   37 |   95 | 36.3 | 116311534.271 | 90641578.657 | 21894703.839 | 21899082.780 | RTK_FIX
 1348 | G27 |   35 |   23 | 50.8 | 119891754.282 | 93431644.112 | 21679317.125 | 21683652.988 | RTK_FIX
 1349 | G22 |   65 |  287 | 47.7 | 126133346.774 | 98295717.141 | 23297336.391 | 23301995.858 | RTK_FIX
 1350 | G27 |   80 |  306 | 35.7 | 120867605.223 | 94192124.750 | 24944247.698 | 24949236.548 | RTK_FIX
 1351 | G12 |   34 |  207 | 42.9 | 107894208.168 | 84081956.425 | 24979027.692 | 24984023.498 | RTK_FIX
 1352 | G26 |   38 |  226 | 35.8 | 102020586.991 | 79504643.442 | 22770439.441 | 22774993.529 | RTK_FIX
 1353 | G26 |   81 |   45 | 44.1 | 123364705.240 | 96138114.794 | 23152664.887 | 23157295.420 | RTK_FIX
 1354 | G20 |   68 |  119 | 50.2 | 112853104.042 | 87946423.980 | 24311017.145 | 24315879.348 | RTK_FIX
 1355 | G32 |   58 |  312 | 44.8 | 102602832.927 | 79958387.700 | 24576151.584 | 24581066.814 | RTK_FIX
 1356 | G32 |   78 |   64 | 51.7 | 104801629.454 | 81671909.834 | 23606466.443 | 23611187.736 | RTK_FIX
 1357 | G27 |   47 |  351 | 46.3 | 123468651.311 | 96219119.967 | 24118871.862 | 24123695.636 | RTK_FIX
 1358 | G20 |   53 |  333 | 44.7 | 124619612.673 | 97116064.156 | 21117671.925 | 21121895.459 | RTK_FIX
 1359 | G07 |   49 |  304 | 51.1 | 119983634.878 | 93503246.660 | 20708265.697 | 20712407.350 | RTK_FIX
 1360 | G31 |   46 |  265 | 38.6 | 116429733.104 | 90733691.008 | 23453371.685 | 23458062.359 | RTK_FIX
 1361 | G29 |   15 |  242 | 43.9 | 111390253.362 | 86806424.445 | 24540339.766 | 24545247.834 | RTK_FIX
 1362 | G01 |   64 |    8 | 39.9 | 100871858.703 | 78609439.487 | 21343113.919 | 21347382.542 | RTK_FIX
 1363 | G17 |   47 |  253 | 47.5 | 115586183.724 | 90076312.976 | 21849075.529 | 21853445.344 | RTK_FIX
 1364 | G04 |   21 |  242 | 41.2 | 120171046.182 | 93649296.290 | 24088522.653 | 24093340.358 | RTK_FIX
 1365 | G11 |   50 |  148 | 36.7 | 101442752.697 | 79054337.177 | 24153362.109 | 24158192.781 | RTK_FIX
 1366 | G25 |   61 |   58 | 38.3 | 123658798.916 | 96367301.995 | 21895662.998 | 21900042.131 | RTK_FIX
 1367 | G02 |   47 |   81 | 42.7 | 123975566.540 | 96614159.005 | 21320703.325 | 21324967.466 | RTK_FIX
 1368 | G12 |   76 |   88 | 48.8 | 128445484.374 | 100097565.973 | 21302226.170 | 21306486.615 | RTK_FIX
 1369 | G10 |   82 |  316 | 43.7 | 106210286.634 | 82769676.374 | 24004832.373 | 24009633.339 | RTK_FIX
 1370 | G01 |   59 |  197 | 36.6 | 103950023.003 | 81008252.926 | 20411452.653 | 20415534.944 | RTK_FIX
 1371 | G03 |   52 |  321 | 51.7 | 118995655.341 | 92733314.207 | 20385102.479 | 20389179.499 | RTK_FIX
 1372 | G09 |   30 |  308 | 48.3 | 123883578.024 | 96542472.354 | 23691155.666 | 23695893.897 | RTK_FIX
 1373 | G09 |   29 |  322 | 41.0 | 112808878.348 | 87911958.897 | 22082319.655 | 22086736.119 | RTK_FIX
 1374 | G21 |   29 |   27 | 51.3 | 127513508.741 | 99371277.362 | 22559472.505 | 22563984.400 | RTK_FIX
 1375 | G31 |   62 |  199 | 38.0 | 123168286.391 | 95985045.585 | 21255967.337 | 21260218.530 | RTK_FIX
 1376 | G06 |   44 |  215 | 43.0 | 122300997.635 | 95309167.457 | 20784305.254 | 20788462.115 | RTK_FIX
 1377 | G09 |   42 |  151 | 36.7 | 111077367.434 | 86562592.441 | 22228745.319 | 22233191.068 | RTK_FIX
 1378 | G04 |   76 |  266 | 35.7 | 119224950.838 | 92912004.188 | 24644082.627 | 24649011.444 | RTK_FIX
 1379 | G22 |   51 |  116 | 37.9 | 108977674.510 | 84926301.746 | 22376223.652 | 22380698.897 | RTK_FIX
 1380 | G28 |   70 |  221 | 35.5 | 115928745.508 | 90343271.374 | 21270509.597 | 21274763.699 | RTK_FIX
 1381 | G22 |   78 |  160 | 48.3 | 105913926.178 | 82538722.671 | 23449505.783 | 23454195.684 | RTK_FIX
 1382 | G06 |   62 |   85 | 42.2 | 118891525.522 | 92652165.839 | 24347891.860 | 24352761.438 | RTK_FIX
 1383 | G13 |   42 |  135 | 41.6 | 116515070.049 | 90800194.089 | 24627724.489 | 24632650.034 | RTK_FIX
 1384 | G01 |   35 |  314 | 41.0 | 124975149.573 | 97393134.062 | 23837651.026 | 23842418.556 | RTK_FIX
 1385 | G26 |   41 |   39 | 50.9 | 127062918.091 | 99020132.068 | 23891266.051 | 23896044.304 | RTK_FIX
 1386 | G11 |   49 |  261 | 46.9 | 129412457.378 | 100851128.035 | 22903765.866 | 22908346.619 | RTK_FIX
 1387 | G28 |   75 |  212 | 36.4 | 124586004.234 | 97089873.100 | 23705938.815 | 23710680.003 | RTK_FIX
 1388 | G31 |   41 |  325 | 44.4 | 117186573.670 | 91323496.861 | 21201981.027 | 21206221.423 | RTK_FIX
 1389 | G15 |   32 |  300 | 40.2 | 102559096.290 | 79924303.739 | 23726066.222 | 23730811.435 | RTK_FIX
 1390 | G16 |   52 |  328 | 40.4 | 128476699.073 | 100121891.588 | 22670922.467 | 22675456.651 | RTK_FIX
 1391 | G26 |   57 |   67 | 46.9 | 117009419.484 | 91185440.604 | 22827848.188 | 22832413.758 | RTK_FIX
 1392 | G13 |   64 |   38 | 36.1 | 119816387.578 | 93372910.840 | 21578200.072 | 21582515.712 | RTK_FIX
 1393 | G04 |   69 |  119 | 48.2 | 114185375.224 | 88984662.912 | 22822302.615 | 22826867.076 | RTK_FIX
 1394 | G27 |   51 |   29 | 50.5 | 124828033.120 | 97278486.210 | 22895237.025 | 22899816.072 | RTK_FIX
 1395 | G15 |   47 |  148 | 44.8 | 101004443.833 | 78712763.079 | 24748999.312 | 24753949.112 | RTK_FIX
 1396 | G20 |   27 |  109 | 41.1 | 118701706.043 | 92504239.519 | 23075851.210 | 23080466.380 | RTK_FIX
 1397 | G19 |   40 |  181 | 46.2 | 127788868.213 | 99585864.998 | 24883377.857 | 24888354.533 | RTK_FIX
 1398 | G04 |   42 |  323 | 44.5 | 115131055.363 | 89721631.444 | 20125224.359 | 20129249.404 | RTK_FIX
 1399 | G29 |   37 |  214 | 46.5 | 128163047.890 | 99877463.221 | 21427712.115 | 21431997.657 | RTK_FIX
 1400 | G26 |   45 |   93 | 36.9 | 106769973.840 | 83205840.614 | 22852822.342 | 22857392.906 | RTK_FIX
 1401 | G29 |   33 |  192 | 44.7 | 129062281.303 | 100578235.819 | 23667543.229 | 23672276.738 | RTK_FIX
 1402 | G15 |   42 |   93 | 37.5 | 110216381.397 | 85891626.023 | 20481128.661 | 20485224.887 | RTK_FIX
 1403 | G27 |   51 |   16 | 48.5 | 127328976.576 | 99227471.446 | 21882882.343 | 21887258.919 | RTK_FIX
 1404 | G27 |   32 |  252 | 44.5 | 108599643.818 | 84631702.427 | 23830426.218 | 23835192.303 | RTK_FIX
 1405 | G31 |   82 |  167 | 44.3 | 104587336.847 | 81504911.605 | 22353083.002 | 22357553.619 | RTK_FIX
 1406 | G08 |   46 |  227 | 46.3 | 111737347.504 | 87076914.910 | 20234513.613 | 20238560.516 | RTK_FIX
 1407 | G16 |   39 |   89 | 44.7 | 105870763.513 | 82505086.006 | 22463890.138 | 22468382.916 | RTK_FIX
 1408 | G26 |   46 |   35 | 44.8 | 129445877.303 | 100877172.182 | 20926228.712 | 20930413.958 | RTK_FIX
 1409 | G14 |   72 |   82 | 39.3 | 118740800.976 | 92534706.201 | 23668641.420 | 23673375.148 | RTK_FIX
 1410 | G04 |   41 |  283 | 48.6 | 116557592.282 | 90833331.665 | 23851639.095 | 23856409.423 | RTK_FIX
 1411 | G04 |   32 |  332 | 50.3 | 114048909.610 | 88878315.259 | 20024383.497 | 20028388.374 | RTK_FIX
 1412 | G11 |   16 |  347 | 48.1 | 121493034.836 | 94679522.048 | 21125987.304 | 21130212.501 | RTK_FIX
 1413 | G28 |   16 |   86 | 43.3 | 100612794.047 | 78407550.401 | 22207463.536 | 22211905.029 | RTK_FIX
 1414 | G04 |   31 |  239 | 51.0 | 112072160.267 | 87337834.496 | 21237337.815 | 21241585.283 | RTK_FIX
 1415 | G01 |   31 |  115 | 42.1 | 101675737.489 | 79235902.225 | 21862094.739 | 21866467.158 | RTK_FIX
 1416 | G11 |   53 |   57 | 41.2 | 101436781.740 | 79049684.010 | 22024236.201 | 22028641.048 | RTK_FIX
 1417 | G07 |   41 |  102 | 42.3 | 103172736.610 | 80402513.640 | 23161870.540 | 23166502.914 | RTK_FIX
 1418 | G01 |   17 |  333 | 40.8 | 121387585.199 | 94597345.146 | 21394352.915 | 21398631.786 | RTK_FIX
 1419 | G12 |   28 |   60 | 51.3 | 108159795.209 | 84288928.406 | 20508423.085 | 20512524.770 | RTK_FIX
 1420 | G09 |   39 |  145 | 38.3 | 126954362.202 | 98935534.464 | 23523280.706 | 23527985.362 | RTK_FIX
 1421 | G32 |   51 |  293 | 48.4 | 111039442.067 | 86533037.203 | 20021115.581 | 20025119.804 | RTK_FIX
 1422 | G14 |   78 |   11 | 52.0 | 100697118.859 | 78473264.727 | 21189092.032 | 21193329.850 | RTK_FIX
 1423 | G01 |   28 |  169 | 51.6 | 124045643.785 | 96668770.202 | 23336637.036 | 23341304.363 | RTK_FIX
 1424 | G08 |   21 |  123 | 35.4 | 116173478.310 | 90533991.647 | 23656440.023 | 23661171.311 | RTK_FIX
 1425 | G06 |   23 |   51 | 48.8 | 112165326.884 | 87410439.241 | 20872351.434 | 20876525.904 | RTK_FIX
 1426 | G06 |   59 |   80 | 43.3 | 127358383.845 | 99250388.530 | 21497093.212 | 21501392.631 | FLOAT
 1427 | G13 |   67 |  280 | 50.0 | 117259038.500 | 91379968.703 | 22482534.857 | 22487031.364 | RTK_FIX
 1428 | G24 |   39 |  168 | 41.4 | 129223263.162 | 100703688.982 | 20750376.167 | 20754526.242 | RTK_FIX
 1429 | G05 |   83 |  276 | 36.9 | 122072038.366 | 95130739.499 | 22756561.005 | 22761112.317 | RTK_FIX
 1430 | G17 |   67 |  179 | 50.9 | 100349154.590 | 78202096.172 | 23013626.932 | 23018229.657 | RTK_FIX
 1431 | G13 |   64 |  246 | 38.6 | 118342561.593 | 92224358.249 | 21803838.211 | 21808198.979 | RTK_FIX
 1432 | G20 |   78 |  290 | 36.3 | 128568546.944 | 100193468.633 | 22589704.438 | 22594222.379 | RTK_FIX
 1433 | G04 |   79 |   55 | 43.4 | 100370368.546 | 78218628.208 | 20442049.396 | 20446137.806 | RTK_FIX
 1434 | G21 |   80 |  358 | 37.2 | 100753431.069 | 78517148.832 | 20463569.348 | 20467662.062 | RTK_FIX
 1435 | G16 |   79 |  332 | 35.9 | 120689975.217 | 94053697.687 | 20770745.438 | 20774899.587 | RTK_FIX
 1436 | G09 |   21 |  292 | 40.1 | 118581081.918 | 92410237.139 | 20644471.849 | 20648600.743 | RTK_FIX
 1437 | G28 |   53 |  229 | 49.8 | 123529495.353 | 96266535.729 | 22751566.158 | 22756116.471 | RTK_FIX
 1438 | G03 |   64 |  334 | 43.8 | 119369585.680 | 93024718.120 | 21585036.955 | 21589353.962 | RTK_FIX
 1439 | G01 |   85 |  185 | 46.0 | 117552948.878 | 91609013.061 | 22722031.153 | 22726575.559 | RTK_FIX
 1440 | G08 |   68 |  351 | 36.0 | 118256816.499 | 92157537.098 | 22457265.109 | 22461756.562 | RTK_FIX
 1441 | G30 |   47 |   59 | 39.1 | 103953639.507 | 81011071.268 | 22083689.704 | 22088106.442 | RTK_FIX
 1442 | G07 |   35 |  175 | 48.1 | 117429744.599 | 91512999.966 | 21609020.491 | 21613342.295 | RTK_FIX
 1443 | G07 |   59 |   15 | 50.5 | 119792240.597 | 93354093.097 | 24752260.669 | 24757211.121 | RTK_FIX
 1444 | G19 |   60 |   34 | 45.5 | 114747611.189 | 89422813.400 | 20467246.052 | 20471339.501 | RTK_FIX
 1445 | G08 |   69 |  254 | 36.4 | 125550707.173 | 97841666.100 | 23970236.037 | 23975030.084 | RTK_FIX
 1446 | G10 |   29 |  196 | 36.0 | 116509580.032 | 90795915.719 | 23439252.200 | 23443940.050 | RTK_FIX
 1447 | G09 |   34 |  229 | 49.9 | 102016734.136 | 79501640.912 | 23972892.030 | 23977686.608 | RTK_FIX
 1448 | G31 |   41 |  295 | 40.1 | 104358019.060 | 81326204.253 | 22900096.374 | 22904676.393 | RTK_FIX
 1449 | G28 |   70 |  224 | 37.4 | 123213740.473 | 96020467.951 | 20738823.180 | 20742970.945 | RTK_FIX
 1450 | G29 |   39 |  210 | 35.6 | 107490023.198 | 83766975.078 | 20215695.579 | 20219738.718 | RTK_FIX
 1451 | G24 |   73 |  112 | 43.8 | 125787204.856 | 98025968.744 | 23741251.259 | 23745999.509 | RTK_FIX
 1452 | G18 |   77 |   25 | 42.5 | 117331306.155 | 91436286.887 | 23101579.229 | 23106199.545 | RTK_FIX
 1453 | G07 |   23 |   99 | 35.9 | 112111152.891 | 87368221.448 | 23915146.710 | 23919929.739 | RTK_FIX
