hostname,ip,env,os_version,ssh_version_before,ssh_version_after,patch_date,patch_method,patch_package,patch_status,applied_by,ticket_id,notes
host-p0605.internal.example.com,10.38.154.210,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-03T18:55:00Z,automated_cron,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1604,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0606.internal.example.com,10.60.248.53,prod,Debian 12,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-10T22:25:00Z,dnf_update,N/A,pending,ansible-automation,SEC-2024-1605,CVE-2024-6387 remediation — pending patch
host-p0607.internal.example.com,10.63.39.146,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-03T22:48:00Z,manual,openssh-8.7p1-38.el9_4.1,patched,ansible-automation,SEC-2024-1606,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0608.internal.example.com,10.15.26.140,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-10T03:24:00Z,manual,N/A,pending,bob.zhang,SEC-2024-1607,CVE-2024-6387 remediation — pending patch
host-p0609.internal.example.com,10.5.248.16,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-03T08:52:00Z,manual,N/A,failed,sre-user,SEC-2024-1608,CVE-2024-6387 remediation — pending patch
host-p0610.internal.example.com,10.47.50.161,prod,Ubuntu 22.04.4,OpenSSH_8.7p1,OpenSSH_9.8p1,2024-07-04T17:39:00Z,dnf_update,openssh-9.8p1,patched,alice.wang,SEC-2024-1609,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0611.internal.example.com,10.6.207.250,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_8.9p1,2024-07-05T20:15:00Z,dnf_update,N/A,pending,alice.wang,SEC-2024-1610,CVE-2024-6387 remediation — pending patch
host-p0612.internal.example.com,10.25.47.162,prod,RHEL 8.10,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-10T18:13:00Z,automated_cron,openssh-8.0p1-19.el8_10.1,patched,ansible-automation,SEC-2024-1611,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0613.internal.example.com,10.12.171.151,prod,RHEL 8.10,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-04T16:05:00Z,dnf_update,N/A,failed,sre-user,SEC-2024-1612,CVE-2024-6387 remediation — pending patch
host-p0614.internal.example.com,10.53.87.6,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-10T15:36:00Z,automated_cron,openssh-8.9p1-3ubuntu0.7,patched,bob.zhang,SEC-2024-1613,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0615.internal.example.com,10.3.174.58,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-05T08:16:00Z,manual,N/A,pending,sre-user,SEC-2024-1614,CVE-2024-6387 remediation — pending patch
host-p0616.internal.example.com,10.14.40.98,prod,RHEL 9.4,OpenSSH_9.3p2,OpenSSH_9.3p2,2024-07-03T11:03:00Z,ansible_playbook,N/A,failed,alice.wang,SEC-2024-1615,CVE-2024-6387 remediation — pending patch
host-p0617.internal.example.com,10.67.11.186,prod,Ubuntu 22.04.4,OpenSSH_9.3p2,OpenSSH_9.8p1,2024-07-04T14:47:00Z,automated_cron,openssh-9.8p1,patched,ansible-automation,SEC-2024-1616,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0618.internal.example.com,10.22.128.89,prod,RHEL 9.4,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-05T22:13:00Z,ansible_playbook,openssh-9.8p1,patched,bob.zhang,SEC-2024-1617,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0619.internal.example.com,10.31.102.130,prod,Debian 12,OpenSSH_8.9p1,OpenSSH_9.8p1,2024-07-07T12:11:00Z,ansible_playbook,openssh-8.7p1-38.el9_4.1,patched,bob.zhang,SEC-2024-1618,CVE-2024-6387 remediation — MaxStartups 10:30:100 applied
host-p0620.internal.example.com,10.2.105.199,prod,RHEL 9.4,OpenSSH_8.7p1,OpenSSH_8.7p1,2024-07-06T07:47:00Z,automated_cron,N/A,failed,ansible-automation,SEC-2024-1619,CVE-2024-6387 remediation — pending patch
