txn_id,order_id,txn_date,txn_type,amount_usd,card_last4,gateway_ref,acquirer_code,response_code,auth_code,arn,is_disputed
TXN-660384,NW-2026-02-I561,2026-02-10,reversal,168.47,6048,GW-2422812,2660,54,AUTH572494,ARN58786457855,Y
TXN-714449,NW-2026-02-C430,2026-03-24,capture,33.21,2593,GW-9658816,4853,51,AUTH249530,ARN83781477282,N
TXN-950945,NW-2026-04-B752,2026-03-04,reversal,82.16,6516,GW-1904978,9261,54,AUTH722416,ARN17794905407,N
TXN-244393,NW-2026-04-E160,2026-03-09,chargeback,277.43,6994,GW-5740288,3431,51,AUTH831876,ARN76808347899,N
TXN-149109,NW-2026-03-A106,2026-03-15,reversal,413.52,5372,GW-6158408,7752,51,AUTH808321,ARN67275721771,N
TXN-106350,NW-2026-04-J603,2026-03-19,auth,208.33,1324,GW-9291196,4789,14,AUTH691756,ARN77089137834,N
TXN-781010,NW-2026-03-F740,2026-02-22,refund,387.62,3667,GW-6286323,7097,00,AUTH346929,ARN87552648961,N
TXN-635119,NW-2026-02-D604,2026-04-15,capture,143.22,1825,GW-8710564,2110,51,AUTH343316,ARN61911509722,N
TXN-270147,NW-2026-04-C151,2026-04-24,auth,117.76,7992,GW-1983008,3193,57,AUTH580148,ARN71855099297,N
TXN-717686,NW-2026-03-J973,2026-02-05,refund,242.03,4667,GW-6023266,7462,57,AUTH948250,ARN46805856880,N
TXN-814124,NW-2026-03-D953,2026-04-12,reversal,109.01,9756,GW-1331702,2494,51,AUTH602351,ARN53153136068,N
TXN-488355,NW-2026-04-E680,2026-04-22,reversal,354.74,9358,GW-2923968,4848,14,AUTH423412,ARN21144549507,N
TXN-756661,NW-2026-02-K289,2026-03-16,refund,181.64,3305,GW-3810523,3450,57,AUTH404919,ARN73556540146,N
TXN-983588,NW-2026-03-D586,2026-04-18,reversal,13.11,3076,GW-9573528,8914,05,AUTH347465,ARN54285232348,N
TXN-556391,NW-2026-03-K720,2026-03-21,chargeback,337.10,2808,GW-7423220,9044,05,AUTH538575,ARN35432491601,N
TXN-655510,NW-2026-03-B882,2026-04-08,auth,147.74,2864,GW-4254213,5103,57,AUTH495331,ARN64543208524,N
TXN-773620,NW-2026-04-J592,2026-03-28,auth,349.50,6718,GW-5451544,2820,14,AUTH215559,ARN32896598955,N
TXN-197642,NW-2026-02-G746,2026-02-26,reversal,107.60,6665,GW-8352145,7409,51,AUTH433177,ARN76279919033,Y
TXN-300837,NW-2026-03-A262,2026-03-04,refund,131.87,8810,GW-7413064,2942,14,AUTH584753,ARN17352295217,Y
TXN-134305,NW-2026-03-D886,2026-03-07,auth,49.69,9638,GW-8982850,1283,57,AUTH398675,ARN59380550506,N
TXN-393475,NW-2026-03-K178,2026-03-26,chargeback,246.36,9394,GW-1383340,1289,57,AUTH441429,ARN92313258658,Y
TXN-406440,NW-2026-03-D933,2026-03-12,reversal,455.69,9545,GW-8672202,4023,57,AUTH287570,ARN81487702508,N
TXN-611859,NW-2026-02-B650,2026-04-04,refund,286.39,8518,GW-9995479,8019,05,AUTH769444,ARN94465982058,Y
TXN-364487,NW-2026-04-C202,2026-03-19,refund,489.55,8788,GW-1079017,9592,14,AUTH217541,ARN44312955124,N
TXN-885334,NW-2026-02-A270,2026-04-06,reversal,65.05,1928,GW-8916019,1308,00,AUTH352219,ARN45985255777,N
TXN-506895,NW-2026-02-F408,2026-04-11,auth,425.36,2130,GW-4224772,6993,51,AUTH312898,ARN28822981751,Y
TXN-355085,NW-2026-02-A664,2026-04-25,auth,257.89,5764,GW-3971532,1462,51,AUTH276639,ARN20478186506,Y
TXN-792822,NW-2026-03-H286,2026-03-28,auth,128.93,9246,GW-7309019,9618,51,AUTH704970,ARN83169281886,N
TXN-490214,NW-2026-04-E315,2026-04-09,reversal,264.58,7735,GW-7274870,4974,54,AUTH694086,ARN38210415580,N
TXN-358629,NW-2026-03-D217,2026-03-05,refund,376.45,6276,GW-8882828,1458,51,AUTH558770,ARN20941994432,N
TXN-181273,NW-2026-02-I896,2026-02-03,capture,442.24,9774,GW-5225612,6801,14,AUTH337209,ARN71115397809,N
TXN-302609,NW-2026-02-F818,2026-02-15,capture,174.15,4118,GW-2977608,8013,14,AUTH731648,ARN69602371403,N
TXN-731523,NW-2026-03-K475,2026-04-21,reversal,356.88,8715,GW-2814192,8339,05,AUTH162152,ARN59475386053,Y
TXN-653936,NW-2026-02-B987,2026-03-27,reversal,97.76,6150,GW-2754676,1165,57,AUTH491731,ARN16486420544,N
TXN-273485,NW-2026-04-H905,2026-03-16,auth,82.25,8268,GW-4437297,8844,05,AUTH864683,ARN17728034002,N
TXN-430067,NW-2026-02-A314,2026-02-16,capture,371.11,3845,GW-5985431,4287,00,AUTH846502,ARN56317470591,N
TXN-528375,NW-2026-04-A885,2026-02-26,chargeback,168.87,3641,GW-3907900,3803,51,AUTH838138,ARN33207584657,Y
TXN-987227,NW-2026-02-D833,2026-03-22,auth,31.43,4429,GW-7563722,5979,00,AUTH111902,ARN26725659750,N
TXN-710012,NW-2026-04-H743,2026-02-28,chargeback,239.88,5867,GW-9527353,7014,51,AUTH636504,ARN17747394255,N
TXN-125395,NW-2026-02-K704,2026-02-28,capture,116.42,3440,GW-8331496,4919,05,AUTH373006,ARN43637696467,Y
TXN-188985,NW-2026-04-C807,2026-03-13,reversal,28.11,7523,GW-3499590,1254,54,AUTH264450,ARN20688748311,N
TXN-851943,NW-2026-04-D296,2026-03-22,capture,108.07,9891,GW-8305275,3146,05,AUTH854674,ARN65742057201,N
TXN-739712,NW-2026-04-E461,2026-03-08,capture,236.22,8031,GW-4524432,5886,00,AUTH532817,ARN22381314310,N
TXN-729974,NW-2026-04-A965,2026-03-01,refund,471.04,5079,GW-7254694,9916,00,AUTH440221,ARN19805850603,N
TXN-526747,NW-2026-02-F845,2026-03-09,chargeback,404.34,6975,GW-4282805,2245,51,AUTH738712,ARN68905565749,N
TXN-418588,NW-2026-02-J776,2026-03-11,auth,343.33,4961,GW-1135735,2689,51,AUTH240455,ARN13745230478,N
TXN-794588,NW-2026-03-I153,2026-02-16,auth,427.65,1158,GW-7784108,3832,05,AUTH913599,ARN97979039705,Y
TXN-221586,NW-2026-02-B405,2026-04-22,reversal,407.08,6426,GW-9162793,4933,14,AUTH318822,ARN95721075226,N
TXN-832579,NW-2026-03-H220,2026-02-12,auth,270.11,1515,GW-8458333,6132,14,AUTH162699,ARN25980122117,Y
TXN-173303,NW-2026-02-E557,2026-02-22,capture,312.69,4460,GW-1821571,4794,05,AUTH605225,ARN31823563867,N
TXN-265478,NW-2026-02-J886,2026-02-11,reversal,15.25,1534,GW-3409278,6079,57,AUTH740965,ARN44997097227,Y
TXN-495315,NW-2026-04-I805,2026-03-02,auth,77.45,2634,GW-8385757,2419,51,AUTH398684,ARN28915523151,N
TXN-833954,NW-2026-03-H112,2026-03-08,reversal,193.81,6509,GW-7673312,5390,54,AUTH855699,ARN82220768589,N
TXN-112310,NW-2026-02-B266,2026-04-13,refund,302.42,8993,GW-5177084,7109,51,AUTH764957,ARN50767381649,Y
TXN-823534,NW-2026-03-J280,2026-03-19,auth,340.72,5088,GW-5711499,3687,51,AUTH706218,ARN33640134249,N
TXN-375238,NW-2026-02-K432,2026-03-03,reversal,279.68,1735,GW-8115216,8581,57,AUTH172886,ARN78875778507,N
TXN-292235,NW-2026-03-B184,2026-04-19,reversal,97.76,8156,GW-3831106,2817,54,AUTH603674,ARN35498874452,N
TXN-633479,NW-2026-02-G283,2026-02-06,auth,363.65,6952,GW-2718789,4906,00,AUTH658701,ARN46167034653,Y
TXN-815184,NW-2026-03-F208,2026-03-13,auth,88.71,5414,GW-1028600,7765,54,AUTH306516,ARN60959420768,N
TXN-251037,NW-2026-04-C962,2026-02-05,capture,359.16,6745,GW-6070526,5209,57,AUTH946183,ARN46299315365,N
TXN-232825,NW-2026-02-G943,2026-03-06,auth,278.88,5934,GW-2408196,7144,57,AUTH928231,ARN86784360632,N
TXN-774450,NW-2026-04-G293,2026-03-11,chargeback,30.91,1469,GW-1521373,2981,00,AUTH253286,ARN58126461821,N
TXN-395696,NW-2026-02-I566,2026-04-24,refund,26.72,5481,GW-6974567,5213,57,AUTH441970,ARN51932424984,Y
TXN-383394,NW-2026-03-B312,2026-04-13,auth,108.50,4886,GW-2747242,9065,57,AUTH201963,ARN18527323354,Y
TXN-700043,NW-2026-02-H395,2026-02-10,chargeback,362.73,2502,GW-7476231,8110,00,AUTH442730,ARN50531921960,N
TXN-531935,NW-2026-03-G553,2026-02-05,capture,273.77,7581,GW-8307937,7336,54,AUTH897805,ARN80035766044,N
TXN-149801,NW-2026-03-H462,2026-04-17,refund,237.06,1580,GW-3419258,1686,00,AUTH251906,ARN11485683496,Y
TXN-886380,NW-2026-03-D228,2026-02-17,auth,292.97,5858,GW-2583666,2838,00,AUTH477023,ARN18680689899,Y
TXN-291932,NW-2026-04-F996,2026-03-15,auth,204.98,7704,GW-9577131,6626,14,AUTH190524,ARN44637907817,N
TXN-761162,NW-2026-04-D896,2026-04-16,refund,189.68,6229,GW-6462300,1254,14,AUTH603666,ARN55054974155,N
TXN-800301,NW-2026-03-K879,2026-04-28,capture,312.36,5495,GW-6225525,4282,51,AUTH528992,ARN15564337044,Y
TXN-378958,NW-2026-04-B692,2026-04-07,capture,78.96,1236,GW-3472671,1959,14,AUTH605486,ARN17495152110,N
TXN-423794,NW-2026-04-B508,2026-02-01,capture,89.97,8117,GW-5696414,9348,54,AUTH366880,ARN19957060524,Y
TXN-329104,NW-2026-02-H291,2026-02-27,chargeback,22.86,4030,GW-6103630,5045,14,AUTH785643,ARN64491835549,N
TXN-572742,NW-2026-03-I215,2026-03-11,chargeback,296.93,1530,GW-9161039,3748,14,AUTH789666,ARN91436782294,N
TXN-174825,NW-2026-04-H939,2026-03-26,chargeback,389.36,3987,GW-9573447,1563,00,AUTH110263,ARN39086130887,N
TXN-580647,NW-2026-02-K976,2026-04-10,refund,461.67,6831,GW-2286219,7557,14,AUTH312211,ARN95158204881,N
TXN-498744,NW-2026-03-C430,2026-04-15,chargeback,292.25,2391,GW-7899766,7090,00,AUTH109784,ARN67303773289,N
TXN-237530,NW-2026-02-B935,2026-03-10,auth,79.76,2256,GW-8706071,7869,14,AUTH789042,ARN36182377746,Y
TXN-928123,NW-2026-02-F252,2026-03-03,reversal,238.58,4284,GW-3305094,1741,54,AUTH982349,ARN99732364073,N
TXN-511981,NW-2026-03-B542,2026-02-26,capture,112.08,9099,GW-6695246,6479,57,AUTH938035,ARN17969242459,N
TXN-734153,NW-2026-03-K197,2026-04-08,refund,265.68,4236,GW-4010508,6745,51,AUTH158344,ARN56066384805,N
TXN-368228,NW-2026-04-E918,2026-02-13,capture,316.23,3078,GW-2353735,1903,51,AUTH289535,ARN13932099035,N
TXN-901448,NW-2026-02-F583,2026-04-17,auth,52.50,3769,GW-3267257,1609,00,AUTH307602,ARN19543746711,N
TXN-174402,NW-2026-02-B820,2026-04-04,capture,237.47,4425,GW-5172533,2477,57,AUTH355012,ARN97265530822,N
TXN-115711,NW-2026-04-I774,2026-03-10,reversal,238.66,4025,GW-8445123,5456,54,AUTH491042,ARN62146434407,Y
TXN-246657,NW-2026-04-K467,2026-04-10,auth,415.56,7090,GW-1345707,8266,51,AUTH895898,ARN43434026116,N
TXN-234735,NW-2026-04-K526,2026-02-03,chargeback,444.92,8791,GW-7931779,9171,00,AUTH821492,ARN65545423295,Y
TXN-686630,NW-2026-04-H386,2026-02-08,capture,322.18,5376,GW-4415802,8619,54,AUTH850483,ARN13387926248,N
TXN-818650,NW-2026-04-A573,2026-04-01,refund,61.93,3683,GW-8862055,2945,14,AUTH512719,ARN63769009043,N
TXN-583889,NW-2026-03-B372,2026-03-22,reversal,259.98,6609,GW-4916642,1319,00,AUTH913020,ARN35870515576,N
TXN-665901,NW-2026-04-B907,2026-04-13,refund,52.83,2111,GW-6014341,4420,57,AUTH416637,ARN12056295888,N
TXN-856003,NW-2026-04-F388,2026-02-01,auth,307.29,7387,GW-7873470,5320,57,AUTH697600,ARN70381335418,N
TXN-953362,NW-2026-04-K346,2026-03-20,capture,58.38,4447,GW-3279586,7041,54,AUTH542241,ARN32990238762,N
TXN-985362,NW-2026-03-I390,2026-04-08,auth,13.85,7010,GW-1562182,1469,51,AUTH989672,ARN81819539995,N
TXN-243545,NW-2026-02-J706,2026-02-08,reversal,436.39,6828,GW-4492759,7448,57,AUTH184176,ARN22355354387,Y
TXN-794055,NW-2026-04-H906,2026-03-11,capture,240.43,3638,GW-2993175,8670,00,AUTH996955,ARN38212990458,N
TXN-695295,NW-2026-03-D729,2026-04-23,refund,57.93,7226,GW-9855114,3271,54,AUTH110278,ARN18809683537,N
TXN-456230,NW-2026-04-A908,2026-02-21,capture,422.04,1802,GW-2441616,1867,00,AUTH610569,ARN45890318807,N
TXN-312717,NW-2026-02-J830,2026-02-19,refund,234.95,1849,GW-2914373,7144,54,AUTH845984,ARN26430198929,Y
TXN-751109,NW-2026-04-A738,2026-02-24,refund,21.30,4895,GW-8250546,4047,57,AUTH840888,ARN74323782981,Y
TXN-108169,NW-2026-02-B318,2026-03-05,chargeback,458.16,5296,GW-9226608,5062,54,AUTH369437,ARN17756922878,Y
TXN-174836,NW-2026-02-I251,2026-02-09,refund,329.84,8949,GW-5723447,5159,51,AUTH856786,ARN19178419978,N
TXN-991480,NW-2026-04-A934,2026-02-26,reversal,20.82,4990,GW-3821622,8133,14,AUTH482890,ARN39334874249,N
TXN-319951,NW-2026-03-F240,2026-03-14,auth,42.58,9830,GW-8567579,3880,00,AUTH784817,ARN97500774278,N
TXN-366373,NW-2026-04-B312,2026-03-02,capture,142.21,9786,GW-5467766,7116,05,AUTH753206,ARN85275434524,N
TXN-161695,NW-2026-04-A285,2026-04-01,capture,411.62,5275,GW-8186958,7211,54,AUTH798861,ARN23318765410,N
TXN-128446,NW-2026-03-J101,2026-03-07,auth,36.31,5118,GW-3802553,2132,00,AUTH628154,ARN31473995147,N
TXN-856261,NW-2026-02-G683,2026-03-21,capture,105.86,9854,GW-8250916,7471,00,AUTH153630,ARN99691231285,N
TXN-805999,NW-2026-02-B362,2026-04-09,auth,116.22,1236,GW-9042546,9460,51,AUTH621156,ARN38083639991,N
TXN-986113,NW-2026-02-I956,2026-02-02,capture,301.12,9740,GW-4110832,9698,00,AUTH687205,ARN89565433182,N
TXN-899224,NW-2026-02-C374,2026-04-05,chargeback,432.73,8845,GW-1786122,3904,00,AUTH502321,ARN62340991636,N
TXN-244139,NW-2026-04-E381,2026-02-08,reversal,84.96,5132,GW-8173587,3153,05,AUTH530588,ARN53991074286,N
TXN-438666,NW-2026-02-H432,2026-04-14,auth,302.61,2606,GW-3126915,5128,05,AUTH329919,ARN86248859087,Y
TXN-726539,NW-2026-02-C129,2026-03-16,reversal,154.87,4117,GW-9544530,1345,14,AUTH395613,ARN25222560915,Y
TXN-458365,NW-2026-02-C318,2026-04-24,auth,147.28,8849,GW-4516748,8802,57,AUTH629906,ARN42281810578,N
TXN-831802,NW-2026-02-B987,2026-04-04,reversal,19.88,6726,GW-5661470,8938,14,AUTH910195,ARN83990722162,Y
TXN-164691,NW-2026-03-K453,2026-04-14,capture,486.40,2388,GW-1344795,1841,00,AUTH560436,ARN83872438081,Y
TXN-766236,NW-2026-03-A902,2026-03-16,chargeback,438.58,4427,GW-6178529,1940,54,AUTH737290,ARN44898667898,Y
TXN-984893,NW-2026-03-K529,2026-04-27,capture,413.63,7442,GW-3425156,7098,00,AUTH196395,ARN63540563116,Y
TXN-442912,NW-2026-03-G778,2026-02-17,auth,162.01,7770,GW-1838805,4571,00,AUTH485526,ARN55915615725,Y
TXN-956947,NW-2026-04-C406,2026-04-06,refund,468.04,3053,GW-4782253,1398,14,AUTH178281,ARN62169280138,N
TXN-976601,NW-2026-03-A328,2026-03-26,auth,283.12,4332,GW-4038322,8213,57,AUTH729028,ARN49171886584,Y
TXN-947565,NW-2026-04-C588,2026-03-06,chargeback,207.65,2052,GW-6237232,8783,57,AUTH957623,ARN85235922032,N
TXN-313686,NW-2026-02-B612,2026-04-18,refund,211.53,1075,GW-8062089,3929,00,AUTH111628,ARN87251608212,N
TXN-560958,NW-2026-03-D430,2026-03-17,auth,449.00,2594,GW-8903040,9278,57,AUTH149148,ARN70213055482,N
TXN-201303,NW-2026-04-A345,2026-02-11,refund,207.64,4293,GW-1170142,8565,57,AUTH300160,ARN44083480784,Y
TXN-662611,NW-2026-02-J561,2026-02-10,auth,233.21,6803,GW-8378375,3944,54,AUTH928953,ARN69064809430,N
TXN-146252,NW-2026-02-A974,2026-03-03,auth,181.63,9942,GW-4650777,7027,57,AUTH296191,ARN17387622488,N
TXN-490425,NW-2026-02-K523,2026-03-05,chargeback,422.05,2324,GW-7266644,4476,05,AUTH281718,ARN50296170943,Y
TXN-970968,NW-2026-02-H425,2026-02-18,capture,324.77,2026,GW-6833795,2205,14,AUTH441448,ARN75610070199,Y
TXN-621099,NW-2026-02-A954,2026-02-13,chargeback,195.63,8167,GW-8633125,8789,14,AUTH977099,ARN75591510335,Y
TXN-640463,NW-2026-04-A199,2026-03-08,chargeback,31.62,4131,GW-1764508,8845,14,AUTH116691,ARN26484539179,N
TXN-634667,NW-2026-02-C972,2026-04-09,capture,263.68,7838,GW-2618725,2441,05,AUTH784910,ARN38057616388,Y
TXN-203160,NW-2026-02-H496,2026-03-28,capture,79.08,1964,GW-4836035,9695,57,AUTH814375,ARN42910636154,N
TXN-245656,NW-2026-02-A766,2026-03-07,reversal,116.61,2012,GW-4476325,8450,14,AUTH253258,ARN31804823175,N
TXN-294485,NW-2026-02-F323,2026-03-28,refund,195.93,6764,GW-4113597,4841,00,AUTH719402,ARN38171210669,N
TXN-111180,NW-2026-02-J170,2026-04-20,capture,495.50,5848,GW-4787261,9679,57,AUTH929775,ARN54055906526,Y
TXN-807086,NW-2026-02-B661,2026-03-10,reversal,15.58,6175,GW-8425311,8492,51,AUTH637200,ARN22246450065,N
TXN-744581,NW-2026-02-A707,2026-04-06,refund,218.09,9424,GW-2849149,4631,54,AUTH101011,ARN10349955228,N
TXN-313123,NW-2026-02-B396,2026-03-16,refund,445.17,3617,GW-1214225,7460,00,AUTH538061,ARN58435306170,Y
TXN-881030,NW-2026-03-B652,2026-03-09,chargeback,454.21,9137,GW-5717640,3149,54,AUTH220846,ARN33018706372,Y
TXN-931284,NW-2026-03-H614,2026-04-13,reversal,265.32,8346,GW-1954071,7587,57,AUTH474224,ARN72213449929,N
TXN-343626,NW-2026-04-J413,2026-02-11,auth,282.42,5307,GW-3596913,8134,57,AUTH254052,ARN57160533064,N
TXN-663692,NW-2026-02-F378,2026-02-12,auth,214.30,7409,GW-5365586,1672,05,AUTH199506,ARN19017377552,N
TXN-952301,NW-2026-02-E529,2026-03-01,refund,169.89,2510,GW-3211328,5488,05,AUTH579444,ARN11395239592,N
TXN-574758,NW-2026-04-A459,2026-03-04,capture,463.01,1842,GW-2133902,9229,51,AUTH125778,ARN33980551724,N
TXN-436521,NW-2026-04-H784,2026-02-04,auth,351.07,4601,GW-2769614,8960,57,AUTH579507,ARN63493135536,N
TXN-697266,NW-2026-02-F229,2026-04-25,reversal,71.88,9540,GW-5078316,2026,54,AUTH985733,ARN74764335061,N
TXN-324606,NW-2026-02-I231,2026-02-28,reversal,45.66,8324,GW-8922249,8400,00,AUTH806474,ARN82802230524,Y
TXN-431940,NW-2026-02-B948,2026-03-08,refund,94.87,7660,GW-4523808,1535,00,AUTH875293,ARN60637382686,N
TXN-820572,NW-2026-02-C335,2026-03-02,reversal,359.23,9702,GW-8438612,7138,51,AUTH126865,ARN94841124561,N
TXN-540018,NW-2026-04-I902,2026-02-24,chargeback,373.15,9913,GW-1220063,2901,51,AUTH480655,ARN60638364935,N
TXN-735874,NW-2026-04-J812,2026-02-25,capture,457.25,6417,GW-3936847,9065,05,AUTH717440,ARN33275113300,N
TXN-971216,NW-2026-03-E404,2026-04-17,capture,86.12,5766,GW-4239338,4879,51,AUTH779608,ARN77010090715,Y
TXN-676556,NW-2026-02-A827,2026-02-20,capture,177.55,1082,GW-7863811,5011,00,AUTH436557,ARN94531804213,N
TXN-547184,NW-2026-02-F645,2026-02-08,auth,267.61,3487,GW-3230320,5203,51,AUTH825157,ARN48434850269,N
TXN-204712,NW-2026-03-I933,2026-02-06,reversal,45.44,9129,GW-7691194,9021,51,AUTH749760,ARN59757164742,N
TXN-238325,NW-2026-04-A453,2026-04-25,auth,199.39,3588,GW-6897475,5873,57,AUTH138494,ARN19824535287,N
TXN-220591,NW-2026-03-G624,2026-04-15,refund,51.55,5313,GW-7687700,4670,05,AUTH731223,ARN66159814806,N
TXN-927290,NW-2026-02-E906,2026-03-05,auth,331.87,7416,GW-8114527,9032,14,AUTH409334,ARN32532591091,Y
TXN-702322,NW-2026-04-C634,2026-04-22,auth,341.83,1429,GW-8241770,7508,00,AUTH443570,ARN16343363383,N
TXN-774155,NW-2026-03-D922,2026-04-10,chargeback,14.52,7889,GW-4915878,2938,05,AUTH193069,ARN16591840537,N
TXN-256630,NW-2026-04-D587,2026-03-26,capture,219.17,6765,GW-4219049,6761,05,AUTH677547,ARN23115718716,Y
TXN-555188,NW-2026-03-A560,2026-04-26,capture,71.47,9720,GW-2313516,3652,54,AUTH480176,ARN70312818364,N
TXN-128893,NW-2026-02-F500,2026-03-06,capture,27.11,9522,GW-1314373,7934,57,AUTH198946,ARN87668078507,N
TXN-623454,NW-2026-04-A957,2026-03-28,auth,108.09,5542,GW-4455374,1702,51,AUTH914914,ARN78096132640,N
TXN-310998,NW-2026-04-J587,2026-02-23,chargeback,281.54,8145,GW-1969993,9571,54,AUTH576776,ARN57220056763,Y
TXN-789122,NW-2026-02-H783,2026-04-19,reversal,79.21,3463,GW-8656325,3888,14,AUTH755077,ARN76644169819,N
TXN-355913,NW-2026-03-B387,2026-03-08,reversal,476.70,4563,GW-6264867,5919,51,AUTH975716,ARN25367047090,N
TXN-760059,NW-2026-02-G182,2026-02-07,chargeback,426.84,8792,GW-4679693,3991,05,AUTH948457,ARN89946363592,N
TXN-797536,NW-2026-03-H184,2026-04-14,reversal,42.52,7239,GW-7921161,8875,00,AUTH583033,ARN75378075260,Y
TXN-411275,NW-2026-03-K749,2026-03-28,auth,265.20,7347,GW-2119724,4887,14,AUTH272213,ARN90276042859,N
TXN-409213,NW-2026-02-H121,2026-03-07,reversal,424.15,1421,GW-6737845,1945,00,AUTH447039,ARN28719383108,N
TXN-901962,NW-2026-04-A555,2026-04-09,capture,431.30,8939,GW-5016141,6332,00,AUTH955139,ARN88556391732,N
TXN-878109,NW-2026-04-B370,2026-03-25,auth,459.63,7271,GW-9943668,7195,51,AUTH386248,ARN79462432592,N
TXN-663846,NW-2026-02-E941,2026-04-02,chargeback,131.37,6744,GW-6093053,6505,00,AUTH184842,ARN52619410702,Y
TXN-731500,NW-2026-04-K461,2026-04-13,chargeback,425.81,2020,GW-1296601,7729,57,AUTH201430,ARN67392661911,N
TXN-326749,NW-2026-03-C582,2026-04-09,auth,196.95,2176,GW-8999096,8425,14,AUTH466853,ARN34162203171,N
TXN-847497,NW-2026-04-F490,2026-02-26,capture,469.83,2018,GW-6933211,1954,14,AUTH828459,ARN84024168018,N
TXN-388304,NW-2026-04-H737,2026-04-23,capture,214.32,1767,GW-4350338,3559,57,AUTH529724,ARN94402053812,N
TXN-372433,NW-2026-04-J810,2026-04-26,auth,126.53,3551,GW-7909517,3786,57,AUTH437758,ARN42165466869,N
TXN-757803,NW-2026-02-H694,2026-03-06,capture,297.20,5356,GW-2632513,1413,51,AUTH548653,ARN63210259612,Y
TXN-186081,NW-2026-02-C261,2026-03-09,capture,242.07,2630,GW-6365471,8810,05,AUTH406928,ARN16194882762,N
TXN-438742,NW-2026-02-J782,2026-04-16,chargeback,403.10,6282,GW-2801665,2478,57,AUTH540148,ARN60882019732,Y
TXN-114009,NW-2026-03-B150,2026-04-04,reversal,434.69,8259,GW-8778450,9470,05,AUTH879632,ARN33086093827,N
TXN-941717,NW-2026-02-A762,2026-03-28,capture,382.89,3014,GW-7440166,4115,00,AUTH230724,ARN17142699115,N
TXN-538137,NW-2026-02-C882,2026-03-12,refund,400.95,4727,GW-5127169,4458,54,AUTH812303,ARN21209935364,N
TXN-714893,NW-2026-04-B639,2026-03-17,reversal,49.27,6264,GW-8646986,8455,14,AUTH913504,ARN53904006522,Y
TXN-373818,NW-2026-04-K728,2026-03-03,reversal,143.00,8369,GW-1872161,4314,05,AUTH586229,ARN58316431468,Y
TXN-786081,NW-2026-04-J740,2026-04-01,refund,176.08,2047,GW-1084013,3677,57,AUTH721748,ARN89023953942,N
TXN-535105,NW-2026-04-G486,2026-02-13,reversal,356.10,7990,GW-5428494,5962,05,AUTH513604,ARN20662241957,N
TXN-751662,NW-2026-02-D241,2026-02-10,auth,25.28,5008,GW-1012170,1461,51,AUTH929565,ARN82732718567,Y
TXN-417508,NW-2026-02-J956,2026-04-13,reversal,208.64,8195,GW-3205805,1863,00,AUTH268837,ARN21240848556,N
TXN-262791,NW-2026-04-D915,2026-04-23,capture,404.50,2433,GW-5825425,8599,14,AUTH887310,ARN83648713520,Y
TXN-981480,NW-2026-03-B906,2026-02-22,capture,321.98,4146,GW-7209538,2540,51,AUTH298879,ARN45182669051,N
TXN-859292,NW-2026-02-G961,2026-03-04,capture,324.26,5656,GW-3314917,3298,05,AUTH667418,ARN79193167856,N
TXN-551011,NW-2026-02-G466,2026-03-14,chargeback,107.66,2771,GW-6033166,9570,14,AUTH968796,ARN67278378664,Y
TXN-821047,NW-2026-02-G113,2026-03-13,chargeback,349.20,7021,GW-3232206,2280,00,AUTH171041,ARN23229114520,Y
TXN-585542,NW-2026-04-G772,2026-04-27,reversal,84.67,3911,GW-6227587,2465,14,AUTH106667,ARN35132745145,Y
TXN-742934,NW-2026-04-K126,2026-04-24,chargeback,247.98,7082,GW-3463876,1759,57,AUTH422972,ARN96904769470,N
TXN-526167,NW-2026-04-J419,2026-02-01,chargeback,388.50,5571,GW-7013898,5156,14,AUTH732057,ARN15046097179,Y
TXN-841607,NW-2026-02-A149,2026-02-26,refund,44.88,8909,GW-1936751,5940,14,AUTH974335,ARN63563545931,N
TXN-790916,NW-2026-02-D442,2026-04-01,chargeback,398.89,1342,GW-4339453,3038,57,AUTH318206,ARN69556238226,N
TXN-944823,NW-2026-02-D933,2026-04-17,reversal,201.11,7930,GW-7290757,5919,57,AUTH317378,ARN97863760966,N
TXN-310593,NW-2026-02-K208,2026-03-05,chargeback,83.25,8287,GW-5361135,9449,00,AUTH481235,ARN98454194810,Y
TXN-683082,NW-2026-04-I446,2026-04-26,auth,386.95,1347,GW-2406281,3682,14,AUTH900642,ARN78868483986,N
TXN-258301,NW-2026-02-E642,2026-04-24,auth,59.79,7812,GW-4643068,8378,14,AUTH791007,ARN59617825712,N
TXN-911953,NW-2026-04-G580,2026-02-15,reversal,319.49,6061,GW-8420703,5200,05,AUTH402146,ARN56214563191,N
TXN-294122,NW-2026-02-I751,2026-03-28,auth,172.09,2780,GW-7392589,8309,00,AUTH263873,ARN65505954403,N
TXN-382140,NW-2026-04-J824,2026-04-19,capture,475.65,8833,GW-3893601,7443,00,AUTH344955,ARN92255721057,N
TXN-705510,NW-2026-04-G173,2026-04-12,auth,314.25,4735,GW-1578001,8719,00,AUTH128572,ARN86580793826,Y
TXN-345366,NW-2026-04-I317,2026-03-26,reversal,18.15,8069,GW-9344147,4573,51,AUTH817042,ARN24528418397,N
TXN-945549,NW-2026-02-B924,2026-02-21,capture,34.74,8712,GW-8141165,6008,51,AUTH814549,ARN37804390238,N
TXN-911997,NW-2026-02-C466,2026-02-06,capture,408.54,8544,GW-6854965,9539,05,AUTH179485,ARN25312355522,N
